Line	Spkr	StTime	Content	EnTime
1	PRV_se0_ag1_f_01	0.2821	Eleven students probably.	1.4844
2	PRV_int_01	1.5128	Okay.	1.9104
3	PRV_se0_ag1_f_01	1.9719	And that's the average. And then um,	3.4819
4	PRV_int_01	3.6712	Okay.	4.1493
5	PRV_se0_ag1_f_01	4.4570	<ts> it's-	5.2522
6	PRV_se0_ag1_f_01	5.2522	(pause 0.84)	6.0880
7	PRV_se0_ag1_f_01	6.0880	I think it's like	6.8075
8	PRV_se0_ag1_f_01	6.8075	(pause 0.68)	7.4891
9	PRV_se0_ag1_f_01	7.4891	four hundred to five hundred students at the school point blank.	9.9315
10	PRV_int_01	10.0309	Okay.	10.4901
11	PRV_se0_ag1_f_01	10.5753	So that's the difference between thousands of students.	13.6690
12	PRV_int_01	13.6595	Okay.	14.0003
13	PRV_se0_ag1_f_01	14.0287	And um, I like that because	15.7611
14	PRV_se0_ag1_f_01	15.7611	(pause 0.80)	16.5564
15	PRV_se0_ag1_f_01	16.5564	I can- we can- I can have a one on one really with the teacher. Not like-	19.4560
16	PRV_se0_ag1_f_01	19.4560	(pause 0.59)	20.0429
17	PRV_se0_ag1_f_01	20.0429	not just like a number in class like,	22.7552
18	PRV_se0_ag1_f_01	22.7552	(pause 1.15)	23.9034
19	PRV_se0_ag1_f_01	23.9034	okay.	24.5803
20	PRV_se0_ag1_f_01	24.5803	(pause 0.34)	24.9163
21	PRV_se0_ag1_f_01	24.9163	You know?	25.4086
22	PRV_se0_ag1_f_01	25.4086	(pause 0.27)	25.6832
23	PRV_se0_ag1_f_01	25.6832	How am I gonna get help from the teacher if	27.5596
24	PRV_se0_ag1_f_01	27.5596	(pause 0.16)	27.7233
25	PRV_se0_ag1_f_01	27.7233	you got	28.1019
26	PRV_se0_ag1_f_01	28.1019	(pause 1.21)	29.3070
27	PRV_se0_ag1_f_01	29.3070	four thousand or more students, you [know, so.]	31.7068
28	PRV_int_01	30.8075	[Mm-hm. Yes.]	31.9956
29	PRV_se0_ag1_f_01	31.8204	[<ts>]	31.9388
30	PRV_se0_ag1_f_01	32.0287	That's a- that's an advantage with that school. And um,	34.2061
31	PRV_se0_ag1_f_01	34.2061	(pause 0.49)	34.6936
32	PRV_se0_ag1_f_01	34.6936	they're big on education. They are very big on education, like,	37.7589
33	PRV_se0_ag1_f_01	37.7589	(pause 0.82)	38.5825
