Line	Spkr	StTime	Content	EnTime
1	PRV_se0_ag1_f_02	1.5169	/?/ school system- I mean it's a lot of schools around here to work at,	5.2990
2	PRV_int_01	5.3747	[Yeah.]	5.7865
3	PRV_se0_ag1_f_02	5.4883	[and]	5.8244
4	PRV_se0_ag1_f_02	6.5277	most of the time it's- it's your basic job,	9.0648
5	PRV_se0_ag1_f_02	9.0648	(pause 0.14)	9.2020
6	PRV_se0_ag1_f_02	9.2020	[you know, eight to] five job and I could just go home, you know.	11.8291
7	PRV_int_01	9.2210	[/Yeah, uh-huh/.]	9.7613
8	PRV_se0_ag1_f_02	12.2484	And it's not really many of those around here.	14.3216
9	PRV_int_01	14.3264	Yeah.	14.7124
10	PRV_int_01	14.7124	(pause 0.73)	15.4387
11	PRV_int_01	15.4387	[So you might] wanna try and help people kind of find	17.8291
12	PRV_se0_ag1_f_02	15.4671	[I mean-]	15.9168
13	PRV_se0_ag1_f_02	17.9096	[Jobs and-]	18.8827
14	PRV_int_01	18.2531	[jobs and] [daycare.]	19.5264
15	PRV_se0_ag1_f_02	19.0862	[Yeah.]	19.5453
16	PRV_int_01	19.7015	/?/	20.0944
17	PRV_int_01	20.0944	(pause 0.46)	20.5536
18	PRV_int_01	20.5536	[It sounds like you got your] work cut [out for you.]	22.5842
19	PRV_se0_ag1_f_02	20.6766	[Yeah, I wanna-]	21.4955
20	PRV_se0_ag1_f_02	21.4955	(pause 0.50)	21.9925
21	PRV_se0_ag1_f_02	21.9925	[Yeah.]	22.5842
22	PRV_se0_ag1_f_02	23.4031	Yeah, I j- I do want- I mean, I went to school, and I had always said, when I go to school I'm not coming back down here.	29.1049
23	PRV_int_01	29.1002	Mm-hm.	29.4978
24	PRV_se0_ag1_f_02	29.4694	All of that, but	30.2693
25	PRV_se0_ag1_f_02	30.8117	I have- It's like a bond that I have with this place. [It's like,]	34.6079
26	PRV_int_01	33.8884	[/Oh./]	34.4706
27	PRV_int_01	34.6173	/??/	35.0007
28	PRV_se0_ag1_f_02	34.9818	all my family is here, all of my friends are here.	37.5406
29	PRV_se0_ag1_f_02	37.9051	And it's like I wanna come back and give back to my community [because]	41.2564
30	PRV_int_01	40.8303	[Yeah.]	41.1712
31	PRV_se0_ag1_f_02	41.4362	I feel like my community is really what made me who I am.	44.4731
