Line	Spkr	StTime	Content	EnTime
1	VLD_int_01	1.1858	Um,	2.1183
2	VLD_int_01	2.1183	(pause 0.16)	2.2769
3	VLD_int_01	2.2769	where were you born?	3.2654
4	VLD_se0_ag2_f_02	3.5672	I was born in Valdosta, Georgia.	5.5023
5	VLD_int_01	5.8334	Um, what neighborhood do you claim?	7.9333
6	VLD_se0_ag2_f_02	8.1215	<ts>	8.3034
7	VLD_se0_ag2_f_02	8.3034	(pause 0.16)	8.4666
8	VLD_se0_ag2_f_02	8.4666	Claim, <laugh>	9.8981
9	VLD_se0_ag2_f_02	9.8981	(pause 0.36)	10.2618
10	VLD_se0_ag2_f_02	10.2618	like-	11.0625
11	VLD_se0_ag2_f_02	11.0625	(pause 0.20)	11.2630
12	VLD_se0_ag2_f_02	11.2630	[<laugh>]	11.6360
13	VLD_int_01	11.2630	[Do you have] a neighborhood?	12.5691
14	VLD_se0_ag2_f_02	12.6852	not really. [<laugh>]	13.9802
15	VLD_int_01	13.7330	[Did y'all] move around a lot?	14.8615
16	VLD_se0_ag2_f_02	14.9034	We-	15.6527
17	VLD_se0_ag2_f_02	15.6527	(pause 0.14)	15.7940
18	VLD_se0_ag2_f_02	15.7940	okay, when I grew up we stayed on /RD-ADDRESS-2/ Drive.	19.5743
19	VLD_se0_ag2_f_02	19.5743	(pause 0.60)	20.1712
20	VLD_se0_ag2_f_02	20.1712	It is literally like, right down the street from-	23.6157
21	VLD_se0_ag2_f_02	23.6157	(pause 0.14)	23.7543
22	VLD_se0_ag2_f_02	23.7543	I don't know if you know where Ora Lee West is.	25.8433
23	VLD_int_01	25.8433	Mm-hm, so you were East [Side.]	27.1150
24	VLD_se0_ag2_f_02	27.0077	[Yeah,] East [Side. Yeah,] I guess	29.3858
25	VLD_int_01	27.6092	[Mm-hm.]	28.4998
26	VLD_se0_ag2_f_02	29.5024	I don't really be knowing. [<laugh> I don't claim no sides. <laugh>]	33.5111
27	VLD_int_01	30.2797	[You don't /inaudible/].	31.7830
28	VLD_int_01	31.7830	(pause 0.50)	32.2852
29	VLD_int_01	32.2852	[She's like, what are we talking about again?]	33.4899
30	VLD_se0_ag2_f_02	34.7115	Um, and then we moved to Lake Park- no, no, no,	37.9914
31	VLD_se0_ag2_f_02	37.9914	(pause 0.27)	38.2600
32	VLD_se0_ag2_f_02	38.2600	missing something.	38.9967
33	VLD_se0_ag2_f_02	38.9967	(pause 0.21)	39.2066
34	VLD_se0_ag2_f_02	39.2066	We moved to Clyattville	41.2709
35	VLD_se0_ag2_f_02	41.2709	(pause 0.48)	41.7512
36	VLD_se0_ag2_f_02	41.7512	and that's when I started going to /RD-SCHOOL-1/, and then we moved to Lake Park.	45.5157
37	VLD_se0_ag2_f_02	45.5157	(pause 0.58)	46.0991
38	VLD_se0_ag2_f_02	46.0991	And we moved back to	47.3181
39	VLD_se0_ag2_f_02	47.3181	(pause 0.21)	47.5259
40	VLD_se0_ag2_f_02	47.5259	/RD-ADDRESS-2/	48.2067
41	VLD_se0_ag2_f_02	48.2067	(pause 0.64)	48.8502
42	VLD_se0_ag2_f_02	48.8502	to my childhood home.	49.9705
43	VLD_int_01	50.0206	Oh.	50.8299
44	VLD_int_01	50.8299	(pause 0.23)	51.0637
45	VLD_int_01	51.0637	I don't think I knew that cause when I took you home one time,	53.9273
46	VLD_int_01	53.9273	(pause 0.42)	54.3511
47	VLD_int_01	54.3511	I took you to your-	55.5282
48	VLD_int_01	55.5282	(pause 0.19)	55.7147
49	VLD_int_01	55.7147	it was- you were still in Clyattville at [that point. Mm-hm.]	58.2420
50	VLD_se0_ag2_f_02	57.0809	[Mm-hm.]	58.2158
51	VLD_se0_ag2_f_02	58.4238	Yep, we built a house out there and we had to let it go.	61.4685
52	VLD_int_01	61.9836	How long have you lived in Valdosta?	63.9704
53	VLD_se0_ag2_f_02	64.2265	Um.	65.1901
54	VLD_se0_ag2_f_02	65.1901	(pause 0.41)	65.5974
55	VLD_se0_ag2_f_02	65.5974	For twenty	66.6092
56	VLD_se0_ag2_f_02	66.6092	(pause 0.67)	67.2807
57	VLD_se0_ag2_f_02	67.2807	two years.	68.2139
58	VLD_int_01	68.2139	So your [whole life?]	69.1354
59	VLD_se0_ag2_f_02	68.5244	[Twenty-three years,] yep.	69.6226
60	VLD_se0_ag2_f_02	71.0284	My whole life.	72.2754
61	VLD_int_01	73.0821	Have you lived any other place for like, more than like,	75.6987
62	VLD_int_01	75.6987	(pause 0.17)	75.8705
63	VLD_int_01	75.8705	a couple months?	76.7470
64	VLD_se0_ag2_f_02	76.8450	No,	77.4046
65	VLD_se0_ag2_f_02	77.4046	(pause 0.52)	77.9210
66	VLD_se0_ag2_f_02	77.9210	just Valdosta.	79.2257
67	VLD_int_01	79.5483	You went to /RD-SCHOOL-1/	80.8603
68	VLD_int_01	80.8603	(pause 0.43)	81.2876
69	VLD_int_01	81.2876	but	81.6606
70	VLD_int_01	81.6606	(pause 0.59)	82.2528
71	VLD_int_01	82.2528	you didn't s- where- when did you start going to /RD-SCHOOL-1/, what grade?	84.7494
72	VLD_se0_ag2_f_02	85.0151	Seventh grade.	86.1156
73	VLD_int_01	86.1156	So you went [to?]	88.5250
74	VLD_se0_ag2_f_02	88.1193	[Okay,]	88.5436
75	VLD_se0_ag2_f_02	88.6882	I went-	89.2011
76	VLD_se0_ag2_f_02	89.2011	(pause 0.11)	89.3130
77	VLD_se0_ag2_f_02	89.3130	I started in pre-K at, um,	92.3286
78	VLD_se0_ag2_f_02	92.3286	(pause 0.28)	92.6130
79	VLD_se0_ag2_f_02	92.6130	/RD-SCHOOL-2/.	93.3638
80	VLD_int_01	93.4290	Mm-hm.	93.9886
81	VLD_se0_ag2_f_02	94.6181	And	95.5759
82	VLD_se0_ag2_f_02	95.5759	(pause 0.80)	96.3780
83	VLD_se0_ag2_f_02	96.3780	I went- I wanna say around kindergarten,	99.6467
84	VLD_se0_ag2_f_02	99.6467	(pause 0.18)	99.8286
85	VLD_se0_ag2_f_02	99.8286	first grade,	101.1202
86	VLD_se0_ag2_f_02	101.1202	(pause 0.55)	101.6658
87	VLD_se0_ag2_f_02	101.6658	maybe all the way up to second grade, I was in Valdosta /RD-SCHOOL-3/. I think I went to,	106.6431
88	VLD_se0_ag2_f_02	106.6431	(pause 0.60)	107.2386
89	VLD_se0_ag2_f_02	107.2386	um, /RD-SCHOOL-2/, at the time it was /RD-SCHOOL-4/,	110.2834
90	VLD_se0_ag2_f_02	110.2834	(pause 0.19)	110.4747
91	VLD_se0_ag2_f_02	110.4747	but now it's /RD-SCHOOL-4/.	112.0088
92	VLD_se0_ag2_f_02	112.0088	(pause 0.38)	112.3852
93	VLD_se0_ag2_f_02	112.3852	But I went there and then	113.9859
94	VLD_se0_ag2_f_02	113.9859	(pause 0.32)	114.3063
95	VLD_se0_ag2_f_02	114.3063	for my third	115.5546
96	VLD_se0_ag2_f_02	115.5546	(pause 0.94)	116.4965
97	VLD_se0_ag2_f_02	116.4965	and	117.2410
98	VLD_se0_ag2_f_02	117.2410	(pause 0.45)	117.6902
99	VLD_se0_ag2_f_02	117.6902	fourth grade-	119.0471
100	VLD_se0_ag2_f_02	119.0471	(pause 0.78)	119.8292
101	VLD_se0_ag2_f_02	119.8292	no, you know what, f-	120.6312
102	VLD_se0_ag2_f_02	120.6312	(pause 0.33)	120.9623
103	VLD_se0_ag2_f_02	120.9623	third, fourth,	122.2103
104	VLD_se0_ag2_f_02	122.2103	(pause 1.60)	123.8100
105	VLD_se0_ag2_f_02	123.8100	and fifth?	124.6270
106	VLD_se0_ag2_f_02	124.6270	(pause 0.53)	125.1525
