Line	Spkr	StTime	Content	EnTime
1	VLD_se0_ag3_m_01	1.0941	[Huh.]	1.3645
2	VLD_int_01	1.0987	[So] when you moved to Valdosta?	2.4323
3	VLD_se0_ag3_m_01	2.8800	Uh,	3.5234
4	VLD_int_01	4.0970	<laugh>	4.5726
5	VLD_se0_ag3_m_01	4.7813	psh.	5.2382
6	VLD_int_01	6.0962	So I think we moved- what was it, nineteen ninety-four?	8.4650
7	VLD_se0_ag3_m_01	8.8380	No.	9.3462
8	VLD_int_01	9.8871	Okay.	10.4187
9	VLD_int_01	10.4187	(pause 0.30)	10.7207
10	VLD_int_01	10.7207	When (laughing) was it clearly?	12.2594
11	VLD_se0_ag3_m_01	12.9309	[You- you moved-]	14.3344
12	VLD_int_01	12.9355	[Oh wait w- w- wait- before-] before- wait- [before we-]	15.5001
13	VLD_se0_ag3_m_01	15.1457	[you moved] to Valdosta before I did.	16.8757
14	VLD_se0_ag3_m_01	17.8957	Remember I went to Aunt Sue [house.]	19.7702
15	VLD_int_01	19.7282	[Right.] But before we moved to Valdosta- hold on, before we come to Valdosta	21.9944
16	VLD_int_01	23.1170	I'm gonna ask you two things. One, rem- church, and then I have another question.	26.9359
17	VLD_se0_ag3_m_01	27.2064	[Uh-huh.]	27.6339
18	VLD_int_01	27.3509	[Tell] me a little bit about church.	28.6146
19	VLD_se0_ag3_m_01	29.1730	Oh I loved going to church. I used to love to sing in the choir.	31.5184
20	VLD_se0_ag3_m_01	31.5184	(pause 0.98)	32.5023
21	VLD_se0_ag3_m_01	32.5023	Yeah.	32.8333
22	VLD_se0_ag3_m_01	32.8333	(pause 2.38)	35.2101
23	VLD_se0_ag3_m_01	35.2101	I had a lot of fun at church you know. people were really-	37.5650
24	VLD_se0_ag3_m_01	37.5650	(pause 0.81)	38.3764
25	VLD_se0_ag3_m_01	38.3764	I don't know what it was. It just,	39.5783
26	VLD_se0_ag3_m_01	39.5783	(pause 0.20)	39.7827
27	VLD_se0_ag3_m_01	39.7827	it was just like they was	41.0808
28	VLD_se0_ag3_m_01	41.0808	(pause 0.65)	41.7303
29	VLD_se0_ag3_m_01	41.7303	just good people. And they always	43.7329
30	VLD_se0_ag3_m_01	43.7329	(pause 0.83)	44.5582
31	VLD_se0_ag3_m_01	44.5582	i- w-	44.8240
32	VLD_se0_ag3_m_01	44.8240	(pause 0.76)	45.5841
33	VLD_se0_ag3_m_01	45.5841	like a-	45.8592
34	VLD_se0_ag3_m_01	45.8592	(pause 0.48)	46.3441
35	VLD_se0_ag3_m_01	46.3441	like a real family, like another family	48.3060
36	VLD_se0_ag3_m_01	48.3060	(pause 0.76)	49.0614
37	VLD_se0_ag3_m_01	49.0614	you know.	49.4857
38	VLD_se0_ag3_m_01	49.4857	(pause 1.45)	50.9406
39	VLD_se0_ag3_m_01	50.9406	And, um,	51.6400
40	VLD_se0_ag3_m_01	51.6400	(pause 2.73)	54.3713
41	VLD_se0_ag3_m_01	54.3713	you used to love to go to church	55.7795
42	VLD_se0_ag3_m_01	55.7795	(pause 1.04)	56.8193
43	VLD_se0_ag3_m_01	56.8193	all the time.	57.5980
44	VLD_se0_ag3_m_01	57.5980	(pause 1.58)	59.1823
45	VLD_se0_ag3_m_01	59.1823	Cause you had these	60.1524
46	VLD_se0_ag3_m_01	60.1524	(pause 0.17)	60.3270
47	VLD_se0_ag3_m_01	60.3270	various ladies that used to	61.6956
48	VLD_se0_ag3_m_01	61.6956	(pause 1.06)	62.7541
49	VLD_se0_ag3_m_01	62.7541	watch over you.	63.5934
50	VLD_se0_ag3_m_01	63.5934	(pause 0.45)	64.0410
51	VLD_se0_ag3_m_01	64.0410	it's just- (laughing) [<laugh>]	66.2441
52	VLD_int_01	64.5015	[<laugh>]	66.2547
53	VLD_se0_ag3_m_01	67.2389	You had your own-	68.2411
54	VLD_se0_ag3_m_01	68.2411	(pause 0.43)	68.6748
55	VLD_se0_ag3_m_01	68.6748	you had your own, special	70.1436
56	VLD_se0_ag3_m_01	70.1436	(pause 0.54)	70.6880
57	VLD_se0_ag3_m_01	70.6880	babysitters.	71.6206
58	VLD_se0_ag3_m_01	71.6206	(pause 0.85)	72.4692
59	VLD_se0_ag3_m_01	72.4692	Oh man, that was something.	73.9800
60	VLD_se0_ag3_m_01	73.9800	(pause 3.55)	77.5320
61	VLD_se0_ag3_m_01	77.5320	And, um,	78.1522
62	VLD_se0_ag3_m_01	78.1522	(pause 1.52)	79.6723
63	VLD_se0_ag3_m_01	79.6723	the people at church were just-	81.0945
64	VLD_se0_ag3_m_01	81.0945	(pause 0.79)	81.8825
65	VLD_se0_ag3_m_01	81.8825	they were just great people,	83.0109
66	VLD_se0_ag3_m_01	83.0109	(pause 1.02)	84.0309
67	VLD_se0_ag3_m_01	84.0309	you know.	84.4366
68	VLD_se0_ag3_m_01	84.4366	(pause 1.69)	86.1292
69	VLD_se0_ag3_m_01	86.1292	I had a lot of fun, you know what I'm saying. You got to go to church conventions and-	90.0029
70	VLD_se0_ag3_m_01	90.0029	(pause 0.61)	90.6091
71	VLD_se0_ag3_m_01	90.6091	and sh- stuff so-	91.7385
72	VLD_se0_ag3_m_01	91.7385	(pause 0.20)	91.9343
73	VLD_se0_ag3_m_01	91.9343	stuff like that.	92.8380
74	VLD_se0_ag3_m_01	92.8380	(pause 0.76)	93.6027
75	VLD_se0_ag3_m_01	93.6027	Um.	94.1809
76	VLD_se0_ag3_m_01	94.1809	(pause 1.55)	95.7325
77	VLD_se0_ag3_m_01	95.7325	I used to love musical time.	97.3599
78	VLD_se0_ag3_m_01	97.3599	(pause 1.48)	98.8427
79	VLD_se0_ag3_m_01	98.8427	When they- when	99.6493
80	VLD_se0_ag3_m_01	99.6493	(pause 0.48)	100.1331
81	VLD_se0_ag3_m_01	100.1331	when they used to put on them big musicals.	101.9563
82	VLD_se0_ag3_m_01	101.9563	(pause 0.89)	102.8508
83	VLD_se0_ag3_m_01	102.8508	The church would be so packed you can't even hardly ge- find a seat.	105.7193
84	VLD_se0_ag3_m_01	105.7193	(pause 0.80)	106.5166
85	VLD_se0_ag3_m_01	106.5166	You have to get there early.	107.5786
86	VLD_int_01	108.7024	Mm-hm.	109.2013
87	VLD_se0_ag3_m_01	110.0453	Yeah.	110.5442
88	VLD_se0_ag3_m_01	110.5442	(pause 0.25)	110.7960
89	VLD_se0_ag3_m_01	110.7960	[Yes.]	111.1970
90	VLD_int_01	110.8240	[Oh did you] know Lynn getting married?	112.2135
91	VLD_se0_ag3_m_01	112.4392	I heard.	113.2832
92	VLD_se0_ag3_m_01	113.2832	(pause 0.81)	114.0898
93	VLD_se0_ag3_m_01	114.0898	I heard. I heard y'all was trying to go and [then mama-]	116.4120
94	VLD_int_01	115.9643	[Yeah, mama] said no.	116.9575
95	VLD_se0_ag3_m_01	117.1161	Yeah mama say she wasn't feeling well.	118.8961
96	VLD_se0_ag3_m_01	118.8961	(pause 0.97)	119.8660
97	VLD_se0_ag3_m_01	119.8660	So,	120.3556
98	VLD_se0_ag3_m_01	120.3556	(pause 0.69)	121.0457
99	VLD_se0_ag3_m_01	121.0457	yeah.	121.3815
100	VLD_int_01	121.9737	[Mm-hm.]	122.5519
101	VLD_se0_ag3_m_01	122.2954	[She said] she wasn't gonna push it.	123.4984
102	VLD_se0_ag3_m_01	124.5604	Mm-hm.	125.1946
103	VLD_int_01	125.3345	Mm-hm.	126.2741
104	VLD_int_01	126.2741	(pause 0.33)	126.6062
105	VLD_int_01	126.6062	In a month.	127.3470
106	VLD_se0_ag3_m_01	127.6473	Yeah.	128.1182
107	VLD_int_01	128.2394	Mm-hm. Little Lynn Donna.	129.9088
108	VLD_se0_ag3_m_01	130.6443	Lynn Donna, Ms. Piggy.	131.9266
109	VLD_int_01	132.4442	Mm-hm. I was always wanting to play with her baby doll, I mean her Barbie Doll.	135.6243
110	VLD_se0_ag3_m_01	135.8983	Mm-hm.	136.5604
111	VLD_int_01	137.7401	Um.	138.3183
112	VLD_int_01	138.3183	(pause 0.30)	138.6214
113	VLD_int_01	138.6214	But then-	138.9758
114	VLD_int_01	138.9758	(pause 0.33)	139.3022
115	VLD_int_01	139.3022	I just- The only-	140.1322
116	VLD_int_01	140.1322	(pause 0.28)	140.4073
117	VLD_int_01	140.4073	I mean I remember a few of your girlfriends, but the one I remember the most, who I loved the most	144.7660
118	VLD_int_01	144.7660	(pause 1.31)	146.0716
119	VLD_int_01	146.0716	/RD-NAME-4/.	146.9125
120	VLD_se0_ag3_m_01	147.4367	Oh man. She was a-	149.4091
121	VLD_se0_ag3_m_01	149.4091	(pause 0.54)	149.9453
122	VLD_se0_ag3_m_01	149.9453	You know what, /RD-NAME-3/ was-	151.6706
123	VLD_se0_ag3_m_01	151.6706	(pause 1.31)	152.9762
124	VLD_se0_ag3_m_01	152.9762	yeah she was-	153.7222
125	VLD_se0_ag3_m_01	153.7222	(pause 0.50)	154.2247
126	VLD_se0_ag3_m_01	154.2247	Matter of fact, she was Ms. Teen	156.0432
127	VLD_se0_ag3_m_01	156.0432	(pause 0.61)	156.6494
128	VLD_se0_ag3_m_01	156.6494	Oklahoma at one point. You know, she was in the running for Ms. Teen Oklahoma.	159.9974
129	VLD_se0_ag3_m_01	159.9974	(pause 0.90)	160.8961
130	VLD_se0_ag3_m_01	160.8961	Yup.	161.1526
131	VLD_se0_ag3_m_01	161.1526	(pause 1.30)	162.4494
132	VLD_se0_ag3_m_01	162.4494	Beautiful. Very beautiful.	163.6985
133	VLD_se0_ag3_m_01	163.6985	(pause 1.22)	164.9201
134	VLD_se0_ag3_m_01	164.9201	[Yeah.]	165.2745
135	VLD_int_01	165.0880	[Didn't she] end up going to Spelman?	166.2444
136	VLD_se0_ag3_m_01	166.7328	She went to Spelman. Yes she did.	168.5607
137	VLD_se0_ag3_m_01	168.5607	(pause 0.50)	169.0643
138	VLD_se0_ag3_m_01	169.0643	And she married a doctor.	170.3885
139	VLD_int_01	171.5309	Not [surprised.]	172.6127
140	VLD_se0_ag3_m_01	172.5475	[Not] surprised neither.	173.6887
141	VLD_se0_ag3_m_01	174.7752	Nope.	175.1435
142	VLD_int_01	175.7777	Have you	176.0668
143	VLD_int_01	176.0668	(pause 0.37)	176.4398
144	VLD_int_01	176.4398	talking to her-	176.8315
145	VLD_int_01	176.8315	(pause 0.26)	177.0926
146	VLD_int_01	177.0926	have you talk- have you spoken with her at all?	178.5754
147	VLD_se0_ag3_m_01	178.7899	Um,	179.6281
148	VLD_se0_ag3_m_01	179.6281	(pause 1.37)	180.9992
