Line	Spkr	StTime	Content	EnTime
1	VLD_int_01	0.2301	So,	0.8841
2	VLD_int_01	0.8841	(pause 0.31)	1.1988
3	VLD_int_01	1.1988	let's talk a little bit about,	2.3599
4	VLD_int_01	2.3599	(pause 0.20)	2.5592
5	VLD_int_01	2.5592	Valdosta.	3.1572
6	VLD_int_01	3.1572	(pause 0.75)	3.9083
7	VLD_int_01	3.9083	You've always lived in Valdo- Well, until you moved away.	6.0310
8	VLD_se0_ag3_f_02	6.2793	Yes.	6.6431
9	VLD_int_01	6.9228	Do you remember your childhood home?	8.3707
10	VLD_se0_ag3_f_02	10.6849	The-	11.1570
11	VLD_se0_ag3_f_02	11.1570	(pause 0.31)	11.4683
12	VLD_se0_ag3_f_02	11.4683	I remember every	12.2062
13	VLD_se0_ag3_f_02	12.2062	(pause 0.59)	12.7937
14	VLD_se0_ag3_f_02	12.7937	I remember every place I lived as a child.	14.7093
15	VLD_se0_ag3_f_02	14.7093	(pause 0.50)	15.2059
16	VLD_se0_ag3_f_02	15.2059	I would say,	15.9928
17	VLD_se0_ag3_f_02	15.9928	(pause 0.97)	16.9615
18	VLD_se0_ag3_f_02	16.9615	the house I lived	18.0085
19	VLD_se0_ag3_f_02	18.0085	(pause 0.42)	18.4294
20	VLD_se0_ag3_f_02	18.4294	in on the East Side is the one that I	20.4123
21	VLD_se0_ag3_f_02	20.4123	(pause 0.12)	20.5347
22	VLD_se0_ag3_f_02	20.5347	spent the most time	21.7203
23	VLD_se0_ag3_f_02	21.7203	(pause 0.70)	22.4189
24	VLD_se0_ag3_f_02	22.4189	growing up	22.8490
25	VLD_se0_ag3_f_02	22.8490	(pause 0.12)	22.9644
26	VLD_se0_ag3_f_02	22.9644	and-	23.4155
27	VLD_se0_ag3_f_02	23.4155	(pause 2.82)	26.2378
28	VLD_se0_ag3_f_02	26.2378	But the	26.5420
29	VLD_se0_ag3_f_02	26.5420	(pause 0.31)	26.8489
30	VLD_se0_ag3_f_02	26.8489	place before that on /RD-ADDRESS-2/.	28.5450
31	VLD_se0_ag3_f_02	28.5450	(pause 1.24)	29.7865
32	VLD_se0_ag3_f_02	29.7865	Um,	30.2587
33	VLD_se0_ag3_f_02	30.2587	(pause 0.37)	30.6259
34	VLD_se0_ag3_f_02	30.6259	it's probably	31.3917
35	VLD_se0_ag3_f_02	31.3917	(pause 0.72)	32.1078
36	VLD_se0_ag3_f_02	32.1078	my favorite growing up, because that's when me and	35.2692
37	VLD_se0_ag3_f_02	35.2692	(pause 0.44)	35.7125
38	VLD_se0_ag3_f_02	35.7125	my brothers were	36.8596
39	VLD_se0_ag3_f_02	36.8596	(pause 0.61)	37.4716
40	VLD_se0_ag3_f_02	37.4716	that age where you go play outside and	39.1922
41	VLD_se0_ag3_f_02	39.1922	(pause 1.18)	40.3734
42	VLD_se0_ag3_f_02	40.3734	before video games and before	42.2836
43	VLD_se0_ag3_f_02	42.2836	(pause 1.71)	43.9930
44	VLD_se0_ag3_f_02	43.9930	spending so much time inside. We spent a lot of time outside. And	46.8143
45	VLD_se0_ag3_f_02	46.8143	(pause 0.43)	47.2410
46	VLD_se0_ag3_f_02	47.2410	probably some of our	48.2866
47	VLD_se0_ag3_f_02	48.2866	(pause 0.62)	48.9021
48	VLD_se0_ag3_f_02	48.9021	fondest and	49.8840
49	VLD_se0_ag3_f_02	49.8840	(pause 0.98)	50.8667
50	VLD_se0_ag3_f_02	50.8667	funniest memories are there.	52.2411
51	VLD_int_01	53.5481	So I didn't know- I didn't know you before- I didn't know where you live- I've never been to that house. So [describe-] first of all describe	58.9364
52	VLD_se0_ag3_f_02	57.6294	[Mm.]	57.9126
53	VLD_int_01	60.1395	the house to me.	61.1536
54	VLD_int_01	61.1536	(pause 0.24)	61.3949
55	VLD_int_01	61.3949	When did you live there?	62.7449
56	VLD_se0_ag3_f_02	63.2580	I don't remember the exact	64.7409
57	VLD_se0_ag3_f_02	64.7409	(pause 0.10)	64.8388
58	VLD_se0_ag3_f_02	64.8388	time. I remember moving to /RD-ADDRESS-4/ when we	67.2693
59	VLD_se0_ag3_f_02	67.2693	(pause 0.13)	67.3944
60	VLD_se0_ag3_f_02	67.3944	were	67.8770
61	VLD_se0_ag3_f_02	67.8770	(pause 1.58)	69.4542
62	VLD_se0_ag3_f_02	69.4542	I think we were middle school.	70.9895
63	VLD_se0_ag3_f_02	70.9895	(pause 0.87)	71.8629
64	VLD_se0_ag3_f_02	71.8629	When we moved there.	73.0030
65	VLD_se0_ag3_f_02	73.0030	(pause 0.67)	73.6714
66	VLD_se0_ag3_f_02	73.6714	Or just before I was, but	75.5757
67	VLD_se0_ag3_f_02	75.5757	(pause 0.47)	76.0427
68	VLD_se0_ag3_f_02	76.0427	/RD-ADDRESS-2/ was a duplex.	77.5810
69	VLD_se0_ag3_f_02	77.5810	(pause 0.87)	78.4525
70	VLD_se0_ag3_f_02	78.4525	<ts>	78.5239
71	VLD_se0_ag3_f_02	78.5239	(pause 0.38)	78.9084
72	VLD_se0_ag3_f_02	78.9084	And growing up we've always lived within	81.4764
73	VLD_se0_ag3_f_02	81.4764	(pause 0.30)	81.7760
74	VLD_se0_ag3_f_02	81.7760	walking dis- distance of	83.4135
75	VLD_se0_ag3_f_02	83.4135	(pause 0.82)	84.2385
76	VLD_se0_ag3_f_02	84.2385	my mom's	84.9705
77	VLD_se0_ag3_f_02	84.9705	(pause 0.55)	85.5225
78	VLD_se0_ag3_f_02	85.5225	parents. So my grandparents on my mom's side.	87.4888
79	VLD_se0_ag3_f_02	87.4888	(pause 0.43)	87.9168
80	VLD_se0_ag3_f_02	87.9168	So we lived	88.9155
81	VLD_se0_ag3_f_02	88.9155	(pause 0.45)	89.3639
82	VLD_se0_ag3_f_02	89.3639	just around the corner from them. My grandparents moved over	91.8575
83	VLD_se0_ag3_f_02	91.8575	(pause 0.51)	92.3723
84	VLD_se0_ag3_f_02	92.3723	to the East Side. And then	94.1091
85	VLD_se0_ag3_f_02	94.1091	(pause 0.86)	94.9731
86	VLD_se0_ag3_f_02	94.9731	not too long afterwards we moved over there, but the	97.2372
87	VLD_se0_ag3_f_02	97.2372	(pause 0.64)	97.8761
88	VLD_se0_ag3_f_02	97.8761	place over on /RD-ADDRESS-2/ was	99.7866
89	VLD_se0_ag3_f_02	99.7866	(pause 1.36)	101.1468
90	VLD_se0_ag3_f_02	101.1468	where I was a kid. You know, we had other neighborhood kids that would come over.	104.2607
91	VLD_se0_ag3_f_02	104.2607	(pause 0.60)	104.8561
92	VLD_se0_ag3_f_02	104.8561	And	105.4404
93	VLD_se0_ag3_f_02	105.4404	(pause 0.59)	106.0303
94	VLD_se0_ag3_f_02	106.0303	as a black family thinking about	107.6120
95	VLD_se0_ag3_f_02	107.6120	(pause 1.35)	108.9643
96	VLD_se0_ag3_f_02	108.9643	the rules. Like when the streetlights come on, that- that's the time when I was in that house. Be inside	114.2633
97	VLD_se0_ag3_f_02	114.2633	(pause 0.54)	114.8030
98	VLD_se0_ag3_f_02	114.8030	before the streetlight come on.	116.0870
99	VLD_se0_ag3_f_02	116.0870	(pause 0.68)	116.7693
100	VLD_se0_ag3_f_02	116.7693	No going	117.5385
101	VLD_se0_ag3_f_02	117.5385	(pause 0.25)	117.7866
102	VLD_se0_ag3_f_02	117.7866	to somebody else's house.	119.0662
103	VLD_se0_ag3_f_02	119.0662	(pause 0.79)	119.8602
104	VLD_se0_ag3_f_02	119.8602	Had to ask for permission before you leave the yard. And stuff like that.	122.6328
105	VLD_se0_ag3_f_02	122.6328	(pause 0.63)	123.2655
106	VLD_se0_ag3_f_02	123.2655	So I enjoyed living there. It's where	126.0897
107	VLD_se0_ag3_f_02	126.0897	(pause 0.63)	126.7161
108	VLD_se0_ag3_f_02	126.7161	we had	127.3302
109	VLD_se0_ag3_f_02	127.3302	(pause 0.63)	127.9567
110	VLD_se0_ag3_f_02	127.9567	the best backyard ever.	129.3400
111	VLD_se0_ag3_f_02	129.3400	(pause 0.36)	129.7016
112	VLD_se0_ag3_f_02	129.7016	climbing trees.	130.6940
113	VLD_se0_ag3_f_02	130.6940	(pause 0.08)	130.7746
114	VLD_se0_ag3_f_02	130.7746	So, we would climb up in the trees together.	132.7534
115	VLD_se0_ag3_f_02	132.7534	(pause 1.12)	133.8761
116	VLD_se0_ag3_f_02	133.8761	We would play race cars, where our backyard had these two bushes in the middle.	138.8774
117	VLD_se0_ag3_f_02	138.8774	(pause 1.44)	140.3165
118	VLD_se0_ag3_f_02	140.3165	And so we'd r- <laugh>	141.7477
119	VLD_se0_ag3_f_02	141.7477	(pause 0.30)	142.0489
120	VLD_se0_ag3_f_02	142.0489	we were told to rake the leaves. And we would rake,	144.6789
121	VLD_se0_ag3_f_02	144.6789	(pause 0.28)	144.9581
122	VLD_se0_ag3_f_02	144.9581	but we'd rake 'em into the	146.0498
123	VLD_se0_ag3_f_02	146.0498	(pause 0.25)	146.2979
124	VLD_se0_ag3_f_02	146.2979	shape of a track. So we would just	148.0037
125	VLD_se0_ag3_f_02	148.0037	(pause 0.21)	148.2102
126	VLD_se0_ag3_f_02	148.2102	rake 'em all to the outside into a circle around the two trees	151.6167
127	VLD_se0_ag3_f_02	151.6167	(pause 0.36)	151.9753
128	VLD_se0_ag3_f_02	151.9753	and that would be our racetrack.	152.9926
129	VLD_se0_ag3_f_02	152.9926	(pause 0.56)	153.5509
130	VLD_se0_ag3_f_02	153.5509	And we had big wheels and	154.8473
131	VLD_se0_ag3_f_02	154.8473	(pause 1.21)	156.0586
132	VLD_se0_ag3_f_02	156.0586	bicycles and me and	157.5721
133	VLD_se0_ag3_f_02	157.5721	(pause 0.80)	158.3723
134	VLD_se0_ag3_f_02	158.3723	my	158.6700
135	VLD_se0_ag3_f_02	158.6700	(pause 0.37)	159.0360
136	VLD_se0_ag3_f_02	159.0360	older brother and then the two younger brothers. Not the last one, he came along too late.	162.8278
137	VLD_se0_ag3_f_02	162.8278	(pause 0.58)	163.4047
138	VLD_se0_ag3_f_02	163.4047	But the rest of us would go outside, play.	165.0794
139	VLD_se0_ag3_f_02	165.0794	(pause 1.01)	166.0923
140	VLD_se0_ag3_f_02	166.0923	Um,	166.6010
141	VLD_se0_ag3_f_02	166.6010	(pause 0.19)	166.7933
142	VLD_se0_ag3_f_02	166.7933	go around the-	167.5252
143	VLD_se0_ag3_f_02	167.5252	(pause 0.21)	167.7361
144	VLD_se0_ag3_f_02	167.7361	the track. Race each other.	169.1317
145	VLD_se0_ag3_f_02	169.1317	(pause 0.55)	169.6776
146	VLD_se0_ag3_f_02	169.6776	Climb trees. Play	171.2779
147	VLD_se0_ag3_f_02	171.2779	(pause 0.43)	171.7121
148	VLD_se0_ag3_f_02	171.7121	Ninja Turtles.	172.9155
149	VLD_int_01	173.4197	H- how do you- how does one play	175.5163
150	VLD_se0_ag3_f_02	175.8823	[<laugh>]	176.5956
151	VLD_int_01	175.8885	[Ninja] Turtles? [I'm sorry-]	177.5891
152	VLD_se0_ag3_f_02	177.2903	[Well] there were four of us.	178.5247
153	VLD_int_01	178.9980	Mm, okay. So there- Okay that makes sense.	180.7844
154	VLD_se0_ag3_f_02	180.8340	And there are four Ninja Turtles.	182.1490
155	VLD_int_01	182.5212	So your sister didn't play?	183.5943
156	VLD_se0_ag3_f_02	183.6625	No.	184.0595
157	VLD_int_01	184.1649	[Okay.]	184.5061
158	VLD_se0_ag3_f_02	184.3014	[She] was too old.]	185.1468
159	VLD_se0_ag3_f_02	185.9904	By that point. [She didn't-]	187.1007
160	VLD_int_01	186.5487	[/Wasn't/]	187.0821
161	VLD_se0_ag3_f_02	187.2186	I don't ever remember her playing outside with us.	189.1973
162	VLD_se0_ag3_f_02	189.1973	(pause 0.61)	189.8114
163	VLD_se0_ag3_f_02	189.8114	It was just	190.4999
164	VLD_se0_ag3_f_02	190.4999	(pause 0.32)	190.8181
165	VLD_se0_ag3_f_02	190.8181	me,	191.2213
166	VLD_se0_ag3_f_02	191.2213	(pause 0.40)	191.6182
167	VLD_se0_ag3_f_02	191.6182	my older brother, and then the two next youngest	193.7706
168	VLD_se0_ag3_f_02	193.7706	(pause 0.48)	194.2483
169	VLD_se0_ag3_f_02	194.2483	that played outside together. There were four of us. So we each had the different weapon	197.9842
170	VLD_se0_ag3_f_02	197.9842	(pause 0.50)	198.4804
171	VLD_se0_ag3_f_02	198.4804	for (laughing) the Ninja [Turtles.]	200.1110
172	VLD_int_01	199.8265	[Which] one were you- who were you?	200.8685
173	VLD_se0_ag3_f_02	201.0360	I was Donatello.	201.7866
174	VLD_int_01	201.7928	Oh yes. That's the best Ninja Turtle [ever.]	203.4632
175	VLD_se0_ag3_f_02	203.1530	[I liked] the bo.	204.0152
176	VLD_se0_ag3_f_02	204.4790	It was simple yet effective.	206.0877
177	VLD_se0_ag3_f_02	206.0877	(pause 0.62)	206.7073
178	VLD_se0_ag3_f_02	206.7073	And then you only had the other was the-	208.0223
179	VLD_se0_ag3_f_02	208.0223	(pause 0.85)	208.8677
180	VLD_se0_ag3_f_02	208.8677	the nunchucks, the sais and the	211.5535
181	VLD_se0_ag3_f_02	211.5535	(pause 0.25)	211.8079
182	VLD_se0_ag3_f_02	211.8079	katanas. So you know, the two sticks for the katan- You know what I mean, you get creative.	215.6368
183	VLD_se0_ag3_f_02	215.6368	(pause 0.65)	216.2901
184	VLD_se0_ag3_f_02	216.2901	So we had fun,	217.2081
185	VLD_se0_ag3_f_02	217.2081	(pause 0.16)	217.3632
186	VLD_se0_ag3_f_02	217.3632	um,	217.7939
187	VLD_se0_ag3_f_02	217.7939	(pause 0.41)	218.2068
188	VLD_se0_ag3_f_02	218.2068	and then we made the, um,	219.7407
189	VLD_se0_ag3_f_02	219.7407	(pause 0.42)	220.1625
190	VLD_se0_ag3_f_02	220.1625	there was a fence but the par- (laughing)	221.6512
191	VLD_se0_ag3_f_02	221.6512	(pause 0.10)	221.7504
192	VLD_se0_ag3_f_02	221.7504	part of the fence was broken	222.8111
193	VLD_se0_ag3_f_02	222.8111	(pause 0.66)	223.4748
194	VLD_se0_ag3_f_02	223.4748	so we took some nails and we nailed	225.5714
195	VLD_se0_ag3_f_02	225.5714	(pause 0.36)	225.9268
196	VLD_se0_ag3_f_02	225.9268	a board to it. Which was our steering wheel. So that was our turtle mobile.	229.3198
197	VLD_se0_ag3_f_02	229.3198	(pause 0.74)	230.0641
198	VLD_se0_ag3_f_02	230.0641	Don't,-	230.3370
199	VLD_se0_ag3_f_02	230.3370	(pause 0.23)	230.5665
200	VLD_se0_ag3_f_02	230.5665	don't question it. It was great. We had a fabulous (laughing) time.	233.1550
201	VLD_int_01	233.4589	[Hm.]	233.6781
202	VLD_se0_ag3_f_02	233.4651	[But] that's what I remember most about /RD-ADDRESS-2/. It was where I was a kid.	236.2626
203	VLD_se0_ag3_f_02	237.1124	We- we did have video games, but we couldn't stay on 'em all day. We had to go outside, had to play.	241.7477
204	VLD_se0_ag3_f_02	241.7477	(pause 1.00)	242.7498
205	VLD_se0_ag3_f_02	242.7498	And	243.1186
206	VLD_se0_ag3_f_02	243.1186	(pause 1.12)	244.2369
207	VLD_se0_ag3_f_02	244.2369	those are probably some of the	245.2914
208	VLD_se0_ag3_f_02	245.2914	(pause 0.99)	246.2839
209	VLD_se0_ag3_f_02	246.2839	fondest	246.9044
