Line	Spkr	StTime	Content	EnTime
1	VLD_int_01	0.1721	So now, gonna ask you just a	1.8965
2	VLD_int_01	1.8965	(pause 0.17)	2.0625
3	VLD_int_01	2.0625	few questions. Um. [Can you] tell me a little bit about	5.2437
4	VLD_se0_ag4_m_01	3.9022	[Mm.]	4.1280
5	VLD_int_01	5.5356	kind of just your	6.3524
6	VLD_int_01	6.3524	(pause 2.39)	8.7379
7	VLD_int_01	8.7379	like the very first	10.0662
8	VLD_int_01	10.0662	(pause 0.14)	10.2056
9	VLD_int_01	10.2056	home and neighborhood that you remember.	11.9921
10	VLD_se0_ag4_m_01	13.6384	Mm. I could remember	15.6706
11	VLD_se0_ag4_m_01	15.6706	(pause 0.37)	16.0359
12	VLD_se0_ag4_m_01	16.0359	my first home	17.3924
13	VLD_se0_ag4_m_01	17.3924	(pause 1.34)	18.7292
14	VLD_se0_ag4_m_01	18.7292	back in	19.2794
15	VLD_se0_ag4_m_01	19.2794	(pause 0.13)	19.4099
16	VLD_se0_ag4_m_01	19.4099	probably nineteen sixty.	21.3497
17	VLD_se0_ag4_m_01	21.3497	(pause 0.17)	21.5222
18	VLD_se0_ag4_m_01	21.5222	Three years old, and I can remember	23.9656
19	VLD_se0_ag4_m_01	23.9656	(pause 0.86)	24.8295
20	VLD_se0_ag4_m_01	24.8295	my brother was born in sixty-one. That's why I can remember.	27.4731
21	VLD_se0_ag4_m_01	27.4731	(pause 0.09)	27.5617
22	VLD_se0_ag4_m_01	27.5617	Nineteen Sixty. (laughing) Cause I can remember my mama was pregnant.	30.6550
23	VLD_se0_ag4_m_01	30.6550	(pause 0.53)	31.1840
24	VLD_se0_ag4_m_01	31.1840	And we lived on Dampier Street, which is uh, off of highway thirty-one.	35.4424
25	VLD_int_01	36.5877	Where it- mm-mm.	37.5529
26	VLD_int_01	37.5529	(pause 0.20)	37.7487
27	VLD_int_01	37.7487	<ts>	37.8933
28	VLD_int_01	37.8933	(pause 0.09)	37.9819
29	VLD_int_01	37.9819	[So where's] that?	38.7046
30	VLD_se0_ag4_m_01	38.0192	[That's.]	38.3969
31	VLD_se0_ag4_m_01	39.1010	Near- going to the old airp- going to- toward airport.	42.3930
32	VLD_int_01	42.3930	By the airpo- okay.	42.9725
33	VLD_se0_ag4_m_01	43.0937	Mm-hm.	43.5180
34	VLD_int_01	44.0076	Um, so tell me about the house. Was it a big house, little house?	46.9370
35	VLD_se0_ag4_m_01	47.7996	There was probably like	48.9560
36	VLD_se0_ag4_m_01	48.9560	(pause 0.40)	49.3524
37	VLD_se0_ag4_m_01	49.3524	the traditional	50.6347
38	VLD_se0_ag4_m_01	50.6347	(pause 0.34)	50.9704
39	VLD_se0_ag4_m_01	50.9704	three m-	51.6035
40	VLD_se0_ag4_m_01	51.6035	(pause 0.39)	51.9952
41	VLD_se0_ag4_m_01	51.9952	what they called shotgun houses back then.	54.8398
42	VLD_se0_ag4_m_01	54.8398	(pause 0.51)	55.3493
43	VLD_se0_ag4_m_01	55.3493	About three rooms.	56.3891
44	VLD_se0_ag4_m_01	56.3891	(pause 0.24)	56.6270
45	VLD_se0_ag4_m_01	56.6270	[Mm-hm.]	56.9300
46	VLD_int_01	56.6270	[About] three rooms, [and it's] you, your mom.	58.8643
47	VLD_se0_ag4_m_01	57.4747	[Mm.]	57.7545
48	VLD_se0_ag4_m_01	59.2233	My brother,	59.9694
49	VLD_se0_ag4_m_01	59.9694	(pause 0.12)	60.0906
50	VLD_se0_ag4_m_01	60.0906	and my dad.	60.8549
51	VLD_int_01	61.4382	Said this is you- how many brothers do you have?	63.5163
52	VLD_se0_ag4_m_01	64.2717	I	64.9245
53	VLD_se0_ag4_m_01	64.9245	(pause 0.13)	65.0550
54	VLD_se0_ag4_m_01	65.0550	had	65.3908
55	VLD_se0_ag4_m_01	65.3908	(pause 0.14)	65.5353
