Line	Spkr	StTime	Content	EnTime
1	ATL_int_01	0.9221	Okay.	1.5357
2	ATL_int_01	1.5357	(pause 0.33)	1.8673
3	ATL_int_01	1.8673	Testing, one two three. Testing, one two three.	4.6704
4	ATL_se0_ag2_m_03	4.7220	Yo yo.	5.5057
5	ATL_int_01	5.9130	This is, um,	6.8307
6	ATL_int_01	6.8307	(pause 0.57)	7.4016
7	ATL_int_01	7.4016	the interviewer	8.3894
8	ATL_int_01	8.3894	(pause 0.08)	8.4722
9	ATL_int_01	8.4722	uh, /RD-NAME-4/, and	10.6189
10	ATL_int_01	10.6189	(pause 0.23)	10.8509
11	ATL_int_01	10.8509	today I have with me to my left Mr.	13.3501
12	ATL_se0_ag2_m_03	13.4893	/RD-NAME-4/	14.2678
13	ATL_int_01	14.5565	/RD-NAME-4/. Okay.	16.1652
14	ATL_int_01	16.1652	(pause 0.42)	16.5879
15	ATL_int_01	16.5879	Um,	17.1138
16	ATL_int_01	17.1138	(pause 0.95)	18.0677
17	ATL_int_01	18.0677	for the sake of the interview, I'll just call you /RD-NAME-1/.	20.5153
18	ATL_se0_ag2_m_03	20.6442	[Okay.]	21.1237
19	ATL_int_01	20.9174	[What's] your, um, government	22.2837
20	ATL_int_01	22.5518	name if you don't mind me [asking?]	24.2055
21	ATL_se0_ag2_m_03	24.0508	[Uh], Mr. /RD-NAME-2/.	25.1645
22	ATL_int_01	25.4944	Mr. [/RD-NAME-2/],	26.5830
23	ATL_se0_ag2_m_03	26.5050	[You] [feel me.]	27.3815
24	ATL_int_01	26.7428	[okay.]	27.2577
25	ATL_se0_ag2_m_03	27.5568	<laugh>	28.0208
26	ATL_int_01	28.2528	/RD-NAME-2/, so, um, how old are you?	30.2533
27	ATL_se0_ag2_m_03	30.7417	Thirty-one,	31.3398
28	ATL_int_01	31.7625	Thirty-one.	32.6492
29	ATL_se0_ag2_m_03	32.7782	[you feel.]	33.4949
30	ATL_int_01	32.8455	[Okay, okay.]	33.8311
31	ATL_int_01	34.2373	And what would you consider	35.7583
32	ATL_int_01	35.7583	(pause 0.48)	36.2378
33	ATL_int_01	36.2378	your ethnicity or your race or whatever?	38.5875
34	ATL_se0_ag2_m_03	38.7318	Uh, I'm'a say Black and Creole.	40.4900
35	ATL_int_01	40.9385	Black and [Creole?]	41.7112
36	ATL_se0_ag2_m_03	41.5978	[Yeah], I'm from New Orleans, you feel [me. Got-] got that little Creole running in my blood as [well.]	45.2584
37	ATL_int_01	42.9789	[Oh.]	43.1942
38	ATL_int_01	43.1942	(pause 1.90)	45.0934
39	ATL_int_01	45.0934	[Okay.]	45.5008
40	ATL_int_01	45.7572	Nah, that's a real thing,	46.9739
41	ATL_int_01	46.9739	(pause 0.15)	47.1286
42	ATL_int_01	47.1286	and that's definitely something I wanna	48.7011
43	ATL_int_01	48.7011	(pause 0.36)	49.0620
44	ATL_int_01	49.0620	possibly touch on.	50.2066
45	ATL_se0_ag2_m_03	50.2376	Okay.	50.7428
46	ATL_int_01	51.0470	Um,	51.7173
47	ATL_int_01	51.7173	(pause 1.71)	53.4225
48	ATL_int_01	53.4225	how long have you been in Atlanta?	54.8867
49	ATL_se0_ag2_m_03	55.7065	Uh, to be honest with you, I been in Atlanta m- more that what motherfuckers really	59.6545
50	ATL_se0_ag2_m_03	59.6545	(pause 0.49)	60.1443
51	ATL_se0_ag2_m_03	60.1443	actually even think, you feel. But I'm'a say about a good-	62.3665
52	ATL_se0_ag2_m_03	62.3665	(pause 1.37)	63.7328
53	ATL_se0_ag2_m_03	63.7328	about a good	64.6904
54	ATL_se0_ag2_m_03	64.6904	(pause 0.79)	65.4792
55	ATL_se0_ag2_m_03	65.4792	maybe ten, fifteen,	66.9331
56	ATL_se0_ag2_m_03	66.9331	(pause 0.19)	67.1239
57	ATL_se0_ag2_m_03	67.1239	you feel me, years, you feel me, like	69.0470
58	ATL_int_01	69.2481	Mm.	69.5936
