Line	Spkr	StTime	Content	EnTime
1	LES_int_01	0.6003	Okay, great. So, we're recording and it's January sixth, two thousand nine.	5.1140
2	LES_int_01	5.1140	(pause 0.34)	5.4497
3	LES_int_01	5.4497	And I'm /RD-NAME-4/, and I'm talking to /RD-NAME-7/.	8.6804
4	LES_se0_ag3_f_01	8.6804	[Yes. ]	9.2627
5	LES_int_01	8.8430	[Alright?]	9.2906
6	LES_se0_ag3_f_01	9.3979	Yes.	9.8182
7	LES_int_01	10.0029	Hi /RD-NAME-3/.	10.6382
8	LES_se0_ag3_f_01	10.7350	Hi.	11.1780
9	LES_int_01	11.2021	Um. So, I- I think I told you I normally just ask people to start- if we could start at the beginning, um, and just get an idea of	17.7555
10	LES_int_01	17.7555	(pause 0.21)	17.9688
11	LES_int_01	17.9688	your kind of, life story.	19.4143
12	LES_int_01	19.4143	(pause 0.36)	19.7780
13	LES_int_01	19.7780	Um, would you mind kind of telling me when and where you were born?	22.6352
14	LES_se0_ag3_f_01	23.1554	I was born in Queens, New [York.]	24.9867
15	LES_int_01	24.8552	[Mm-hm.]	25.0977
16	LES_se0_ag3_f_01	25.0940	in September of sixty-nine.	27.2249
17	LES_int_01	27.4254	Okay.	27.7192
18	LES_se0_ag3_f_01	27.9244	And, um,	29.0528
19	LES_se0_ag3_f_01	29.0528	(pause 0.15)	29.2067
20	LES_se0_ag3_f_01	29.2067	born to a	30.4477
21	LES_se0_ag3_f_01	30.4477	(pause 0.17)	30.6202
22	LES_se0_ag3_f_01	30.6202	teenage mom and a	31.9362
23	LES_se0_ag3_f_01	31.9362	(pause 0.21)	32.1507
24	LES_se0_ag3_f_01	32.1507	teenage dad.	32.9228
25	LES_int_01	32.9834	Really?	33.4578
26	LES_se0_ag3_f_01	33.6684	And, um.	34.7502
27	LES_int_01	34.7502	[What are their stories,] how- how did they end up living in Queens?	37.1271
28	LES_se0_ag3_f_01	34.8500	[M- m-]	35.0959
29	LES_se0_ag3_f_01	35.0959	(pause 2.03)	37.1271
30	LES_se0_ag3_f_01	37.1271	Uh,	37.7659
31	LES_se0_ag3_f_01	37.9618	my mom, by the way of her family, South Carolina, and my dad by the way of his family, Florida.	42.8392
32	LES_int_01	43.1271	[Okay.]	43.4986
33	LES_se0_ag3_f_01	43.2856	[They] moved to, uh, New York [and,] um, they both settled in Queens.	47.7620
34	LES_int_01	45.2207	[Yeah.]	45.6264
35	LES_int_01	47.8180	As- did they move as a-	48.9075
36	LES_int_01	48.9075	(pause 0.21)	49.1127
37	LES_int_01	49.1127	kids, or as [adults?]	50.3245
38	LES_se0_ag3_f_01	50.2178	[Um,] they were both teenagers when they moved to Queens, the borough of [Queens.] And um,	54.8935
39	LES_int_01	53.7791	[Okay.]	54.1600
40	LES_se0_ag3_f_01	55.2339	my mom lived with her aunt, and her mom lived in the South, so she kind of came to the city	59.9851
41	LES_se0_ag3_f_01	59.9851	(pause 0.39)	60.3768
42	LES_se0_ag3_f_01	60.3768	at the age of about a- twelve, I [believe] it was. [And] she went to the school systems there in Queens.	66.1296
43	LES_int_01	62.3900	[Okay.]	62.6185
44	LES_int_01	62.6185	(pause 0.48)	63.0970
45	LES_int_01	63.0970	[Okay.]	63.4350
46	LES_se0_ag3_f_01	66.5694	And my dad also. He came to the city, I think he was a little younger than my mom when his family left, uh,	71.8299
47	LES_se0_ag3_f_01	71.8299	(pause 0.28)	72.1086
48	LES_se0_ag3_f_01	72.1086	Florida and moved to New [York.]	73.7966
49	LES_int_01	73.7080	[Okay.]	74.0298
50	LES_se0_ag3_f_01	74.5322	And um,	75.2738
51	LES_se0_ag3_f_01	75.2738	(pause 0.18)	75.4510
