Line	Spkr	StTime	Content	EnTime
1	LES_int_01	0.8112	Okay.	0.9736
2	LES_int_01	0.9736	(pause 0.30)	1.2722
3	LES_int_01	1.2722	So, I mean do you- If you don't mind,	3.1380
4	LES_int_01	3.1380	(pause 0.11)	3.2434
5	LES_int_01	3.2434	just telling me a little bit about yourself, li- and start with when and where you were born.	7.4378
6	LES_se0_ag4_m_01	7.6046	Okay. I was born on May the fifth, nineteen twenty-nine.	10.2607
7	LES_int_01	10.2607	Mm-hm.	10.6997
8	LES_se0_ag4_m_01	10.6997	At the Jewish Hospital in Brooklyn, Park Ave- uh,	12.9931
9	LES_se0_ag4_m_01	13.0809	Park Place and Franklin Avenue.	14.4237
10	LES_int_01	14.5686	Okay.	14.9319
11	LES_se0_ag4_m_01	15.3325	Um.	15.7584
12	LES_se0_ag4_m_01	15.7584	(pause 1.04)	16.7945
13	LES_se0_ag4_m_01	16.7945	I-	17.0535
14	LES_se0_ag4_m_01	17.0535	(pause 0.13)	17.1808
15	LES_se0_ag4_m_01	17.1808	I spent	17.7735
16	LES_se0_ag4_m_01	17.7735	(pause 0.77)	18.5418
17	LES_se0_ag4_m_01	18.5418	most of my life	19.5413
18	LES_se0_ag4_m_01	19.5413	(pause 0.19)	19.7301
19	LES_se0_ag4_m_01	19.7301	the early life,	20.4413
20	LES_se0_ag4_m_01	20.4413	(pause 0.24)	20.6855
21	LES_se0_ag4_m_01	20.6855	first sixteen years of it anyway,	22.0350
22	LES_se0_ag4_m_01	22.0350	(pause 0.47)	22.5003
23	LES_se0_ag4_m_01	22.5003	in Brooklyn.	23.1924
24	LES_int_01	23.3680	Okay.	23.6446
25	LES_se0_ag4_m_01	24.0002	Um.	24.2812
26	LES_se0_ag4_m_01	24.2812	(pause 0.15)	24.4274
27	LES_se0_ag4_m_01	24.4274	I went to public school forty-four, /RD-SCHOOL-3/ High School,	27.0236
28	LES_se0_ag4_m_01	27.0236	(pause 0.61)	27.6338
29	LES_se0_ag4_m_01	27.6338	and then I-	28.4636
30	LES_se0_ag4_m_01	28.4636	(pause 0.23)	28.6963
31	LES_se0_ag4_m_01	28.6963	you know, I went away to college.	30.0660
32	LES_se0_ag4_m_01	30.0660	(pause 0.76)	30.8299
33	LES_se0_ag4_m_01	30.8299	Um.	31.1285
34	LES_se0_ag4_m_01	31.1285	(pause 0.26)	31.3919
35	LES_se0_ag4_m_01	31.3919	After grad school, I went into the Air Force, and	33.9894
36	LES_se0_ag4_m_01	33.9894	(pause 1.43)	35.4207
37	LES_se0_ag4_m_01	35.4207	I-	35.6007
38	LES_se0_ag4_m_01	35.6007	(pause 0.12)	35.7236
39	LES_se0_ag4_m_01	35.7236	you know, I had a ROTC commission, so I had to	37.7240
40	LES_se0_ag4_m_01	37.7240	(pause 0.36)	38.0884
41	LES_se0_ag4_m_01	38.0884	pay back that couple of years.	39.4406
42	LES_int_01	39.8046	Yeah.	40.0788
43	LES_se0_ag4_m_01	40.1738	And while I was in, and just before I	42.4524
44	LES_se0_ag4_m_01	42.4524	(pause 0.10)	42.5533
45	LES_se0_ag4_m_01	42.5533	you know, got	42.9748
46	LES_se0_ag4_m_01	42.9748	(pause 0.14)	43.1109
47	LES_se0_ag4_m_01	43.1109	um,	43.4007
48	LES_se0_ag4_m_01	43.4007	(pause 2.18)	45.5855
49	LES_se0_ag4_m_01	45.5855	this is	45.8226
50	LES_se0_ag4_m_01	45.8226	(pause 0.22)	46.0465
51	LES_se0_ag4_m_01	46.0465	just before I came out of the service, um.	48.0748
52	LES_se0_ag4_m_01	48.0748	(pause 0.53)	48.6060
53	LES_se0_ag4_m_01	48.6060	Um.	49.0582
54	LES_se0_ag4_m_01	49.0582	(pause 1.14)	50.1982
55	LES_se0_ag4_m_01	50.1982	I gave my mother enough money to buy an apartment here on the Lower East Side, and that was in Nineteen,	54.4963
56	LES_se0_ag4_m_01	54.4963	(pause 0.66)	55.1592
57	LES_se0_ag4_m_01	55.1592	um,	55.5675
58	LES_se0_ag4_m_01	55.5675	(pause 0.97)	56.5406
59	LES_se0_ag4_m_01	56.5406	fifty-six.	57.3616
60	LES_int_01	57.8841	Okay.	58.1606
61	LES_se0_ag4_m_01	58.2880	And, so she bought this co-op.	59.4821
62	LES_se0_ag4_m_01	59.4821	(pause 1.14)	60.6192
63	LES_se0_ag4_m_01	60.6192	The incredible thing about that, and I think that relates very much to this whole thing about Lower East Side issue.	65.5743
64	LES_int_01	65.7236	Yeah.	65.9738
65	LES_se0_ag4_m_01	66.4172	Um.	66.8651
66	LES_se0_ag4_m_01	66.8651	(pause 0.19)	67.0538
67	LES_se0_ag4_m_01	67.0538	The Co-op, I- we paid twenty seven hundred dollars for it.	69.5372
68	LES_se0_ag4_m_01	69.5372	(pause 0.67)	70.2089
69	LES_se0_ag4_m_01	70.2089	It is now worth four hundred and fifty thousand.	72.6060
70	LES_int_01	73.2909	Where is it?	73.7328
71	LES_se0_ag4_m_01	74.0050	You know. So, what that means	75.4275
72	LES_se0_ag4_m_01	75.4275	(pause 0.11)	75.5416
73	LES_se0_ag4_m_01	75.5416	quite specifically is that-	76.8543
74	LES_se0_ag4_m_01	76.8543	(pause 0.37)	77.2275
75	LES_se0_ag4_m_01	77.2275	that	77.3592
76	LES_se0_ag4_m_01	77.3592	(pause 0.40)	77.7631
77	LES_se0_ag4_m_01	77.7631	poor people are being marginalized right out of their neighborhood.	80.3255
78	LES_se0_ag4_m_01	80.3255	(pause 0.11)	80.4396
79	LES_se0_ag4_m_01	80.4396	pretty quickly.	80.9489
80	LES_int_01	81.0982	[Yeah.]	81.4714
81	LES_se0_ag4_m_01	81.2738	[Okay.]	81.5021
82	LES_se0_ag4_m_01	82.0421	But anyway, that	82.5602
83	LES_se0_ag4_m_01	82.5602	(pause 0.30)	82.8631
84	LES_se0_ag4_m_01	82.8631	you know, the- after the - I	84.0836
85	LES_se0_ag4_m_01	84.0836	(pause 0.18)	84.2680
86	LES_se0_ag4_m_01	84.2680	I didn't live in it	85.0451
87	LES_se0_ag4_m_01	85.0451	(pause 0.20)	85.2470
88	LES_se0_ag4_m_01	85.2470	for a long time, because after	87.0455
89	LES_se0_ag4_m_01	87.0455	(pause 0.18)	87.2211
90	LES_se0_ag4_m_01	87.2211	the Air Force,	87.9455
91	LES_se0_ag4_m_01	87.9455	(pause 0.59)	88.5382
92	LES_se0_ag4_m_01	88.5382	you know I got married and I lived in-	90.1802
93	LES_se0_ag4_m_01	90.1802	(pause 0.75)	90.9309
94	LES_se0_ag4_m_01	90.9309	in Harlem for a while,	92.2114
95	LES_se0_ag4_m_01	92.2114	(pause 0.61)	92.8172
96	LES_se0_ag4_m_01	92.8172	then I moved back to Washington	94.4855
97	LES_se0_ag4_m_01	94.4855	(pause 0.49)	94.9728
98	LES_se0_ag4_m_01	94.9728	uh, for several years.	96.2636
99	LES_se0_ag4_m_01	96.2636	(pause 0.69)	96.9573
100	LES_se0_ag4_m_01	96.9573	And [then,]	97.4885
101	LES_int_01	97.4051	[Washington,]	98.1104
102	LES_int_01	98.2465	[uh,]	98.4309
103	LES_se0_ag4_m_01	98.3475	[<ts>] Washington [DC]	99.2562
104	LES_int_01	99.0675	[DC.]	99.4889
105	LES_se0_ag4_m_01	99.4889	Yeah, I went to /RD-SCHOOL-7/ in [Washington DC. I hadn't]	101.7104
106	LES_int_01	100.7577	[Ah. Mm-hm.]	101.4382
107	LES_se0_ag4_m_01	101.9519	I hadn't mentioned that.	102.8080
108	LES_int_01	102.9880	Yeah.	103.1592
109	LES_se0_ag4_m_01	103.4314	Both for graduate and undergraduate [school.]	105.1333
110	LES_int_01	104.9094	[Okay] /?/.	105.7125
111	LES_se0_ag4_m_01	105.9894	And uh, I moved back to Washington DC, then, then eventually	109.0231
112	LES_se0_ag4_m_01	109.0231	(pause 0.09)	109.1109
113	LES_se0_ag4_m_01	109.1109	moved back to New York.	110.4265
114	LES_se0_ag4_m_01	110.4265	(pause 0.63)	111.0543
115	LES_se0_ag4_m_01	111.0543	And um.	111.7787
116	LES_se0_ag4_m_01	111.7787	(pause 1.60)	113.3811
117	LES_se0_ag4_m_01	113.3811	I- I had a major in psychology,	115.2865
118	LES_se0_ag4_m_01	115.2865	(pause 0.12)	115.4095
119	LES_se0_ag4_m_01	115.4095	and I couldn't.	116.2333
120	LES_se0_ag4_m_01	116.2333	(pause 0.93)	117.1597
121	LES_se0_ag4_m_01	117.1597	My first job was in /RD-WORK-8/, which is a mental institution in Washington DC.	121.2470
122	LES_se0_ag4_m_01	121.2470	(pause 0.50)	121.7504
123	LES_se0_ag4_m_01	121.7504	And I couldn't stand	123.3397
124	LES_se0_ag4_m_01	123.3397	(pause 0.40)	123.7436
125	LES_se0_ag4_m_01	123.7436	uh,	124.0070
126	LES_se0_ag4_m_01	124.0070	(pause 0.10)	124.1080
127	LES_se0_ag4_m_01	124.1080	being locked in to go to work.	125.8333
128	LES_int_01	126.5138	Mm.	126.9002
129	LES_se0_ag4_m_01	126.9968	A- and over- I was really overcome by that whole process.	129.9280
130	LES_int_01	130.2616	Yeah.	130.5558
131	LES_se0_ag4_m_01	130.6085	And and it- i- i- interestingly, what it did to me was i- it um,	134.1806
132	LES_se0_ag4_m_01	134.1806	(pause 1.80)	135.9762
133	LES_se0_ag4_m_01	135.9762	Somehow, transmorphed into-	137.9607
134	LES_se0_ag4_m_01	137.9607	(pause 0.18)	138.1451
135	LES_se0_ag4_m_01	138.1451	into, um,	139.0538
136	LES_se0_ag4_m_01	139.0538	(pause 1.05)	140.1016
137	LES_se0_ag4_m_01	140.1016	a feeling that I really	141.4450
138	LES_se0_ag4_m_01	141.4450	(pause 0.14)	141.5855
139	LES_se0_ag4_m_01	141.5855	couldn't help those people.	142.9948
140	LES_se0_ag4_m_01	142.9948	(pause 0.79)	143.7894
141	LES_se0_ag4_m_01	143.7894	Because	144.4260
142	LES_se0_ag4_m_01	144.4260	(pause 0.19)	144.6192
143	LES_se0_ag4_m_01	144.6192	you know, they were	145.1724
144	LES_int_01	145.4314	[Yeah.]	145.8953
145	LES_se0_ag4_m_01	145.6713	[Institutionalized]	146.7118
146	LES_se0_ag4_m_01	147.0323	i- i- in a locked in	148.2528
147	LES_se0_ag4_m_01	148.2528	(pause 0.16)	148.4109
148	LES_se0_ag4_m_01	148.4109	sort of basis, with mental illness	150.4436
149	LES_se0_ag4_m_01	150.4436	(pause 0.34)	150.7816
150	LES_se0_ag4_m_01	150.7816	which meant, they were really sick.	151.7460
151	LES_int_01	151.9260	That's right.	152.3694
152	LES_se0_ag4_m_01	152.3738	And- and I just felt I	153.5855
153	LES_se0_ag4_m_01	153.5855	(pause 0.25)	153.8314
154	LES_se0_ag4_m_01	153.8314	you know,	154.0992
155	LES_se0_ag4_m_01	154.0992	(pause 0.15)	154.2528
156	LES_se0_ag4_m_01	154.2528	me,	154.5909
