Line	Spkr	StTime	Content	EnTime
1	LES_int_01	0.5873	Okay, so we're recording and I'm /RD-NAME-4/. And I'm talking to /RD-NAME-4/	4.7414
2	LES_int_01	4.7414	(pause 0.30)	5.0398
3	LES_int_01	5.0398	It's January fifteenth, two thousand nine.	7.5249
4	LES_int_01	7.5249	(pause 0.43)	7.9570
5	LES_int_01	7.9570	Um, so /RD-NAME-2/ I think I told you, I'm	10.3402
6	LES_int_01	10.3402	(pause 0.34)	10.6845
7	LES_int_01	10.6845	interested in your life	11.6612
8	LES_int_01	11.6612	(pause 0.26)	11.9203
9	LES_int_01	11.9203	s- history.	12.7270
10	LES_int_01	12.7270	(pause 0.25)	12.9738
11	LES_int_01	12.9738	So I normally start at the beginning, would you mind telling me when and where you were born?	17.5151
12	LES_se0_ag4_f_02	17.5771	Okay. Um, I was born November	19.9112
13	LES_se0_ag4_f_02	19.9112	(pause 0.47)	20.3821
14	LES_se0_ag4_f_02	20.3821	twenty-fourth, nineteen fifty-seven.	22.8063
15	LES_se0_ag4_f_02	22.8063	(pause 0.33)	23.1366
16	LES_se0_ag4_f_02	23.1366	So I'm fifty-one years old.	24.5072
17	LES_int_01	24.9039	[But you don't look it,] by the way.	26.2188
18	LES_se0_ag4_f_02	25.0018	[And-]	25.6143
19	LES_se0_ag4_f_02	26.3896	thank you, I wanted that [to go on the tape. <laugh>]	29.7993
20	LES_int_01	27.5427	[<laugh> Seriously, though.]	28.8667
21	LES_int_01	28.8667	(pause 0.73)	29.5988
22	LES_int_01	29.5988	[Seriously.]	30.4841
23	LES_se0_ag4_f_02	30.1584	[Thank you.]	30.7406
24	LES_int_01	30.6380	[<laugh> You're welcome.]	31.5565
25	LES_se0_ag4_f_02	31.2749	[Um,] I was born in Brooklyn.	32.8762
26	LES_se0_ag4_f_02	33.0941	[So I tell] people that I'm a native [Manhattanite.]	36.1255
27	LES_int_01	33.1827	[Oh, you were?]	33.9427
28	LES_int_01	33.9427	(pause 2.09)	36.0364
29	LES_int_01	36.0364	[Uh-oh.]	36.5399
30	LES_se0_ag4_f_02	36.6192	Um, but I ws born in [Brooklyn. I have to confess- the first secret coming out. So there are] few people who know that.	42.6890
31	LES_int_01	38.2360	[Okay, the- the first secret coming out. <laugh>]	41.6679
32	LES_se0_ag4_f_02	43.0877	But, um, my family never lived-	45.2390
33	LES_se0_ag4_f_02	45.2390	(pause 0.15)	45.3876
34	LES_se0_ag4_f_02	45.3876	well, I never lived in Brooklyn other that the time I spent at the hospital, [so at-] whatever time that, you know, however they kept you-	51.9003
35	LES_int_01	48.8701	[Oh, okay.]	49.7840
36	LES_se0_ag4_f_02	52.3806	long they kept you at that-	53.3738
37	LES_se0_ag4_f_02	53.3738	(pause 0.22)	53.5897
38	LES_se0_ag4_f_02	53.5897	at that time, um,	55.1945
39	LES_se0_ag4_f_02	55.1945	(pause 0.58)	55.7768
40	LES_se0_ag4_f_02	55.7768	in the hospital, that was my length of my residency in [Brooklyn.]	59.4576
41	LES_int_01	58.8188	[You just happened] to be born	60.2503
42	LES_se0_ag4_f_02	60.2618	Yes, in [Brooklyn.]	61.2802
43	LES_int_01	61.2202	[there.]	61.8399
44	LES_se0_ag4_f_02	61.4272	[Well what] happened was my parents	63.1236
45	LES_se0_ag4_f_02	63.3499	lived in Brooklyn. They lived in downtown Brooklyn, I don't remember the street,	67.1086
46	LES_se0_ag4_f_02	67.1086	(pause 0.52)	67.6304
47	LES_se0_ag4_f_02	67.6304	um,	68.4364
48	LES_se0_ag4_f_02	68.4364	(pause 0.42)	68.8603
49	LES_se0_ag4_f_02	68.8603	but they-	70.5323
50	LES_se0_ag4_f_02	70.5323	(pause 0.94)	71.4751
51	LES_se0_ag4_f_02	71.4751	I already had a sister, um, /RD-NAME-5/.	74.8793
52	LES_se0_ag4_f_02	74.8793	(pause 0.13)	75.0052
53	LES_se0_ag4_f_02	75.0052	[/RD-NAME-5/.]	76.0637
54	LES_int_01	75.0192	[Okay.]	75.4249
55	LES_se0_ag4_f_02	76.1569	And we all called her /RD-NAME-2/.	77.8328
56	LES_se0_ag4_f_02	77.8328	(pause 0.54)	78.3697
57	LES_se0_ag4_f_02	78.3697	Um, who was two years old and they needed a, I guess, a bigger place. They never told me why they moved, but they needed a bigger place.	84.4092
58	LES_se0_ag4_f_02	84.4092	(pause 0.39)	84.7997
59	LES_se0_ag4_f_02	84.7997	So they moved to the projects.	86.5336
60	LES_se0_ag4_f_02	86.5336	(pause 0.25)	86.7807
61	LES_se0_ag4_f_02	86.7807	Um,	87.3960
62	LES_int_01	87.3960	[Mm-hm.]	87.8038
63	LES_se0_ag4_f_02	87.6991	[<ts>]	87.7876
64	LES_se0_ag4_f_02	87.9377	a- Jacob Riis Projects, [and- and while] my mother was in the hospital, [my father] moved.	92.4639
65	LES_int_01	89.3677	[Okay.]	89.8527
66	LES_int_01	89.8527	(pause 1.69)	91.5453
67	LES_int_01	91.5453	[Yeah.]	91.8181
68	LES_int_01	92.8183	Ah.	93.5889
69	LES_se0_ag4_f_02	93.5889	Now, one of the questions I now have is where was my sister in all of [this?]	97.2321
70	LES_int_01	96.8224	[<laugh> Right.]	97.9574
71	LES_se0_ag4_f_02	97.7037	[So] I- I guess staying with some random aunt or, you know, under-	101.7855
72	LES_se0_ag4_f_02	101.9650	uncle, or d- family member.	103.8148
73	LES_int_01	104.0573	[Okay.]	104.5376
74	LES_se0_ag4_f_02	104.2811	[Um,] just by way of background, my [parents]	107.3477
75	LES_int_01	107.2328	[Yeah.]	107.6667
76	LES_se0_ag4_f_02	107.7291	Um,	108.2806
77	LES_se0_ag4_f_02	108.2806	(pause 0.30)	108.5834
78	LES_se0_ag4_f_02	108.5834	<ts> my father is from Georgia, from Vidalia, where the onions come from. [And my mother] is from,	113.9321
79	LES_int_01	112.2954	[Oh.]	112.8596
80	LES_se0_ag4_f_02	114.2393	<ts> um, the northern part of Florida, from Monticello. Both very small [towns.]	119.6589
81	LES_int_01	119.5029	[Wow.]	119.9802
82	LES_se0_ag4_f_02	120.0892	And they moved	121.0715
83	LES_se0_ag4_f_02	121.0715	(pause 0.30)	121.3691
84	LES_se0_ag4_f_02	121.3691	north, I guess in the thirties,	123.1204
85	LES_se0_ag4_f_02	123.1204	(pause 0.47)	123.5910
86	LES_se0_ag4_f_02	123.5910	um, and the forties- thirties or the forties, I'm not sure when.	127.1407
87	LES_se0_ag4_f_02	127.1407	(pause 0.48)	127.6195
88	LES_se0_ag4_f_02	127.6195	Um, as part of the migration of [blacks to the north] looking for better [opportunities.]	132.5002
89	LES_int_01	129.8001	[Right.]	130.3363
90	LES_int_01	130.3363	(pause 2.02)	132.3553
91	LES_int_01	132.3553	[Right, right.]	133.1154
92	LES_se0_ag4_f_02	133.0311	[Um,]	133.7176
93	LES_se0_ag4_f_02	134.3842	so- and they met here.	135.6012
94	LES_se0_ag4_f_02	135.6012	(pause 0.25)	135.8472
95	LES_se0_ag4_f_02	135.8472	They met in New York [and], um, I think in church.	138.9639
96	LES_int_01	136.9097	[Interesting.]	137.4926
97	LES_se0_ag4_f_02	139.5680	[And, uh,]	140.9386
98	LES_int_01	140.0052	[Okay.]	140.5422
99	LES_se0_ag4_f_02	141.1843	not I think, I know in church. And	143.3426
100	LES_se0_ag4_f_02	143.3426	(pause 0.09)	143.4358
101	LES_se0_ag4_f_02	143.4358	got married and had a son,	145.5582
102	LES_se0_ag4_f_02	145.5582	(pause 0.44)	146.0009
103	LES_se0_ag4_f_02	146.0009	who died,	146.7575
104	LES_int_01	146.7875	[Aw.]	147.3620
105	LES_se0_ag4_f_02	147.2594	[um,] right after birth. And then my sister was born	151.0254
106	LES_int_01	151.0254	Yeah.	151.5020
107	LES_se0_ag4_f_02	151.5777	and then I came along, like two and a half years later, and they wanted to move,	155.2497
108	LES_se0_ag4_f_02	155.2497	(pause 0.55)	155.8033
109	LES_se0_ag4_f_02	155.8033	um, I guess to a larger space.	157.2496
110	LES_se0_ag4_f_02	157.2496	(pause 0.38)	157.6340
111	LES_se0_ag4_f_02	157.6340	Now, at that time when I was growing up the projects I guess were fairly new. I don't remember the entire history I think they were [built in the forties.]	164.5671
112	LES_int_01	163.2038	[I think they were. Yeah,] yeah.	165.0149
113	LES_se0_ag4_f_02	165.2310	Um, <ts> and	166.5447
114	LES_se0_ag4_f_02	166.5447	(pause 0.11)	166.6566
115	LES_se0_ag4_f_02	166.6566	they were considered when they, I think just based on they history	169.7808
116	LES_se0_ag4_f_02	169.7808	(pause 0.66)	170.4393
117	LES_se0_ag4_f_02	170.4393	they were not considered to be t- a- permanent housing.	173.6690
118	LES_se0_ag4_f_02	173.6690	(pause 0.58)	174.2467
119	LES_se0_ag4_f_02	174.2467	They were supposed to [be temporary] housing.	176.0225
120	LES_int_01	174.9546	[Huh.]	175.3015
121	LES_int_01	176.0225	[Oh, okay.]	177.0669
122	LES_se0_ag4_f_02	176.3628	[You know, you stay-] you- you moved into the projects	179.0580
123	LES_se0_ag4_f_02	179.1652	to save enough money to get your Archie Bunker,	182.4047
124	LES_se0_ag4_f_02	182.4047	(pause 0.45)	182.8577
125	LES_se0_ag4_f_02	182.8577	you know, house out in Queens.	184.2838
126	LES_int_01	184.2838	[Right. <laugh>]	185.7760
127	LES_se0_ag4_f_02	184.8453	[So,]	185.7243
128	LES_se0_ag4_f_02	186.0265	[when I-]	186.5534
