Line	Spkr	StTime	Content	EnTime
1	LES_se0_ag4_f_01	0.8963	Yeah, my autistic retarded son	2.9173
2	LES_se0_ag4_f_01	2.9173	(pause 1.46)	4.3821
3	LES_se0_ag4_f_01	4.3821	has a teacher that's dying of cancer.	6.6036
4	LES_se0_ag4_f_01	6.6036	(pause 0.40)	7.0067
5	LES_se0_ag4_f_01	7.0067	<ts> And the man is younger than me.	8.7058
6	LES_int_01	9.3906	Oh. I'm so [sorry.]	10.4660
7	LES_se0_ag4_f_01	10.2885	[The] man is around	11.1402
8	LES_se0_ag4_f_01	11.8777	I would say	12.5056
9	LES_se0_ag4_f_01	12.5056	(pause 3.39)	15.8954
10	LES_se0_ag4_f_01	15.8954	maybe,	16.5100
11	LES_se0_ag4_f_01	16.5100	(pause 0.24)	16.7515
12	LES_se0_ag4_f_01	16.7515	thirties	17.3398
13	LES_int_01	17.6032	Oh.	18.3539
14	LES_se0_ag4_f_01	19.1442	I got a picture of him over there,	20.4437
15	LES_int_01	20.9913	That's awful.	21.7160
16	LES_se0_ag4_f_01	21.9144	and he worked with these kids.	23.3835
17	LES_se0_ag4_f_01	23.3835	(pause 0.21)	23.5898
18	LES_se0_ag4_f_01	23.5898	He was their head teacher,	24.6611
19	LES_se0_ag4_f_01	24.6611	(pause 0.62)	25.2845
20	LES_se0_ag4_f_01	25.2845	my son's group.	26.0484
21	LES_se0_ag4_f_01	26.0484	(pause 1.01)	27.0585
22	LES_se0_ag4_f_01	27.0585	And he's the only one that could do anything with him.	28.7153
23	LES_se0_ag4_f_01	28.7153	(pause 1.20)	29.9138
24	LES_se0_ag4_f_01	29.9138	In some of the cases.	31.0773
25	LES_int_01	31.1782	Oh, that's terrible.	32.2216
26	LES_se0_ag4_f_01	32.8626	Three k- and he wasn't sick.	34.5046
27	LES_se0_ag4_f_01	34.5046	(pause 1.83)	36.3353
28	LES_se0_ag4_f_01	36.3353	No, he wasn't [sick.]	37.3714
29	LES_int_01	37.2485	[And] then all of a sudden,	38.2743
30	LES_se0_ag4_f_01	41.4221	No symptoms.	42.1377
31	LES_se0_ag4_f_01	42.1377	(pause 0.45)	42.5856
32	LES_se0_ag4_f_01	42.5856	No pain,	43.5119
33	LES_se0_ag4_f_01	43.5119	(pause 0.37)	43.8851
34	LES_se0_ag4_f_01	43.8851	no loss of appetite, no loss of weight,	46.5221
35	LES_se0_ag4_f_01	46.5221	(pause 0.68)	47.1982
36	LES_se0_ag4_f_01	47.1982	no loss of anything.	48.3177
37	LES_se0_ag4_f_01	48.3177	(pause 2.13)	50.4455
38	LES_se0_ag4_f_01	50.4455	He had a blood clot in his foot and his foot swolled up, so that's what got them to looking.	54.4319
39	LES_se0_ag4_f_01	54.4319	(pause 0.86)	55.2880
40	LES_se0_ag4_f_01	55.2880	And then, and then, he started passing blood through his stool.	58.0787
41	LES_se0_ag4_f_01	58.0787	(pause 0.39)	58.4650
42	LES_se0_ag4_f_01	58.4650	And they started looking at that.	59.7075
