Line	Spkr	StTime	Content	EnTime
1	LES_se0_ag4_f_02	0.2067	We were talking about drugs [in the neighborhood.]	2.2158
2	LES_int_01	1.2040	[We were talk- yeah. I was] wo- yeah, I was curious. I mean, people do talk about, you know	4.5519
3	LES_int_01	4.7151	that period as being, you know,	6.7002
4	LES_int_01	6.7002	(pause 0.11)	6.8121
5	LES_int_01	6.8121	heightened crime, heightened	8.5686
6	LES_int_01	8.5686	(pause 0.20)	8.7706
7	LES_int_01	8.7706	danger- you know, feeling unsafe. Was that [something you experienced?]	12.2344
8	LES_se0_ag4_f_02	11.1573	[Well,]	11.6621
9	LES_se0_ag4_f_02	11.6621	(pause 0.38)	12.0386
10	LES_se0_ag4_f_02	12.0386	[this] is like, in a later-	13.6147
11	LES_se0_ag4_f_02	13.7779	latter part of the sixties,	15.6572
12	LES_se0_ag4_f_02	15.6572	(pause 0.53)	16.1833
13	LES_se0_ag4_f_02	16.1833	and the early part of the seventies.	18.8818
14	LES_int_01	18.8818	Yeah.	19.2875
15	LES_se0_ag4_f_02	19.4927	Y- crime b-	20.2853
16	LES_se0_ag4_f_02	20.2853	(pause 1.15)	21.4324
17	LES_se0_ag4_f_02	21.4324	increased.	22.2904
18	LES_int_01	22.5646	[Okay.]	22.8332
19	LES_se0_ag4_f_02	22.6015	[It's] not something that I saw or experienced.	25.9542
20	LES_se0_ag4_f_02	26.4631	Um, I saw drugs.	28.2389
21	LES_se0_ag4_f_02	28.2389	(pause 0.52)	28.7606
22	LES_se0_ag4_f_02	28.7606	I saw people roaming the street, drugged out. I remember two things. (laughing)	33.8472
23	LES_se0_ag4_f_02	33.8472	(pause 0.47)	34.3128
24	LES_se0_ag4_f_02	34.3128	One was this guy who used to be- he was a fixture in the West Village,	38.4149
25	LES_se0_ag4_f_02	38.4149	(pause 0.32)	38.7366
26	LES_se0_ag4_f_02	38.7366	who used to skate around, and it wasn't rollerblades then it was the four wheels,	42.4390
27	LES_int_01	42.4943	Yeah.	42.9325
28	LES_se0_ag4_f_02	43.1098	with- in a clown costume,	44.7464
29	LES_se0_ag4_f_02	44.7464	(pause 0.29)	45.0355
30	LES_se0_ag4_f_02	45.0355	with a little umbrella.	46.3685
31	LES_se0_ag4_f_02	46.3685	(pause 0.13)	46.4944
32	LES_se0_ag4_f_02	46.4944	I remember him. That had to be [drugs.]	48.4382
33	LES_int_01	48.3542	[<laugh>]	49.9070
34	LES_se0_ag4_f_02	48.7506	[I remember the electric] circus that was on Eighth Street, [right?]	52.7874
35	LES_int_01	52.3118	[Yeah.]	52.9646
36	LES_se0_ag4_f_02	53.1604	And I also remember- I have this vivid memory- /you'll notice that-/	56.5830
37	LES_se0_ag4_f_02	56.5830	(pause 0.35)	56.9374
38	LES_se0_ag4_f_02	56.9374	of, um, somebody-	58.3629
39	LES_se0_ag4_f_02	58.3629	(pause 0.53)	58.8945
40	LES_se0_ag4_f_02	58.8945	<ts> this woman walking around naked.	61.1653
41	LES_se0_ag4_f_02	61.1653	(pause 0.93)	62.0932
42	LES_se0_ag4_f_02	62.0932	In panties,	63.0787
43	LES_se0_ag4_f_02	63.0787	(pause 0.39)	63.4722
44	LES_se0_ag4_f_02	63.4722	holding a birthday cake.	64.8431
45	LES_se0_ag4_f_02	64.8431	(pause 1.33)	66.1767
46	LES_se0_ag4_f_02	66.1767	And she was huge.	67.5234
47	LES_int_01	67.9392	[Wow.]	68.4935
48	LES_se0_ag4_f_02	68.0325	[I w-] I will always- how can you lose that [memory, right?]	71.7142
49	LES_int_01	70.8243	[Wow. <laugh>]	72.3211
50	LES_se0_ag4_f_02	72.2745	[<laugh>]	74.5487
51	LES_int_01	73.0858	[<laugh>]	73.9251
52	LES_int_01	73.9251	(pause 0.40)	74.3202
53	LES_int_01	74.3202	[So you're] g- we're guessing she was not [sober? <laugh>]	77.6821
54	LES_se0_ag4_f_02	76.3532	[No, she was not sober. And I] also remember and know who the drug addicts were	80.9970
55	LES_se0_ag4_f_02	81.1227	in- i- in the- in the	82.7128
56	LES_se0_ag4_f_02	82.7128	(pause 0.13)	82.8387
57	LES_se0_ag4_f_02	82.8387	[projects.]	83.4809
58	LES_int_01	83.2104	[Yeah, yeah.]	84.0730
59	LES_se0_ag4_f_02	83.8119	[You know,] so to that extent, yeah. [Did I s-]	86.4727
60	LES_int_01	85.9429	[Was it s-] was it something that affected your friends as you got older, into high school and things like that? Did- were there [people who got] kind of caught up into it?	92.9596
61	LES_se0_ag4_f_02	91.0748	[<sigh>]	91.7089
62	LES_se0_ag4_f_02	94.4327	Yeah, but what happened was	96.1258
63	LES_se0_ag4_f_02	96.1258	(pause 0.24)	96.3625
64	LES_se0_ag4_f_02	96.3625	as I-	97.2904
65	LES_se0_ag4_f_02	97.2904	(pause 0.64)	97.9286
66	LES_se0_ag4_f_02	97.9286	as I went through school,	99.4021
67	LES_se0_ag4_f_02	99.4021	(pause 0.66)	100.0629
68	LES_se0_ag4_f_02	100.0629	I became	101.3429
69	LES_se0_ag4_f_02	101.3429	(pause 0.77)	102.1099
70	LES_se0_ag4_f_02	102.1099	s- for- for lack of any other words, segregated.	104.6606
71	LES_se0_ag4_f_02	104.6606	(pause 0.42)	105.0829
72	LES_se0_ag4_f_02	105.0829	Because I was part of that,	106.5151
73	LES_se0_ag4_f_02	106.5151	(pause 0.25)	106.7629
74	LES_se0_ag4_f_02	106.7629	um,	107.4157
75	LES_se0_ag4_f_02	107.4157	(pause 0.65)	108.0625
76	LES_se0_ag4_f_02	108.0625	that [gifted program- the talented and gifted program.]	111.1167
77	LES_int_01	108.6569	[You doing so well in school, yeah.]	111.1634
78	LES_se0_ag4_f_02	111.4804	So	112.2583
79	LES_se0_ag4_f_02	112.2583	(pause 0.89)	113.1498
80	LES_se0_ag4_f_02	113.1498	they s- I s- j-	114.1197
81	LES_se0_ag4_f_02	114.1197	(pause 0.54)	114.6605
82	LES_se0_ag4_f_02	114.6605	I- when I st- went to /RD-SCHOOL-3/,	116.7953
83	LES_se0_ag4_f_02	116.7953	(pause 0.61)	117.4017
84	LES_se0_ag4_f_02	117.4017	the	117.5829
85	LES_se0_ag4_f_02	117.5829	(pause 0.25)	117.8300
86	LES_se0_ag4_f_02	117.8300	people in my class,	119.0704
87	LES_se0_ag4_f_02	119.0704	(pause 0.53)	119.6019
88	LES_se0_ag4_f_02	119.6019	there were a few people who went to the junior high school,	122.6688
89	LES_se0_ag4_f_02	122.6688	(pause 0.35)	123.0232
90	LES_se0_ag4_f_02	123.0232	but they weren't in my class. And my class stayed to the-	125.6298
91	LES_se0_ag4_f_02	125.6298	(pause 0.25)	125.8803
92	LES_se0_ag4_f_02	125.8803	together for the two years that I was there.	127.8620
93	LES_se0_ag4_f_02	127.8620	(pause 0.35)	128.2164
94	LES_se0_ag4_f_02	128.2164	And they were from other parts of the city, like from the Upper	131.6263
95	LES_int_01	131.6263	[Yeah.]	132.0947
96	LES_se0_ag4_f_02	132.0201	[West Side.]	132.7335
97	LES_se0_ag4_f_02	132.9480	What was interesting was that they had two,	135.3447
98	LES_se0_ag4_f_02	135.3447	(pause 0.59)	135.9322
99	LES_se0_ag4_f_02	135.9322	um,	136.6830
100	LES_se0_ag4_f_02	136.6830	(pause 0.69)	137.3731
101	LES_se0_ag4_f_02	137.3731	S-P programs.	138.6821
102	LES_se0_ag4_f_02	138.6821	(pause 0.34)	139.0178
103	LES_se0_ag4_f_02	139.0178	And it's- it's funny, I wonder if they think that children don't notice this,	142.1873
104	LES_se0_ag4_f_02	142.1873	(pause 0.31)	142.5010
105	LES_se0_ag4_f_02	142.5010	but in the two programs, one was white,	145.1529
106	LES_se0_ag4_f_02	145.1529	(pause 0.49)	145.6385
107	LES_se0_ag4_f_02	145.6385	all white kids.	146.5244
108	LES_se0_ag4_f_02	146.5244	(pause 0.37)	146.8962
109	LES_se0_ag4_f_02	146.8962	And they	147.5463
110	LES_se0_ag4_f_02	147.5463	(pause 0.24)	147.7889
111	LES_se0_ag4_f_02	147.7889	they took the French classes,	149.3349
112	LES_se0_ag4_f_02	149.3349	(pause 0.17)	149.5074
113	LES_se0_ag4_f_02	149.5074	and started them on French.	150.8223
114	LES_se0_ag4_f_02	150.8223	(pause 0.47)	151.2933
115	LES_se0_ag4_f_02	151.2933	And then the other class	152.7288
116	LES_se0_ag4_f_02	152.7288	(pause 0.12)	152.8454
117	LES_se0_ag4_f_02	152.8454	every- was everybody else.	154.1544
118	LES_se0_ag4_f_02	154.1544	(pause 0.20)	154.3515
119	LES_se0_ag4_f_02	154.3515	Right.	154.7199
120	LES_se0_ag4_f_02	154.7199	(pause 0.44)	155.1628
121	LES_se0_ag4_f_02	155.1628	So	155.9263
122	LES_se0_ag4_f_02	155.9263	(pause 0.29)	156.2200
123	LES_se0_ag4_f_02	156.2200	we were- and of course I was in the everybody else, but my everybody else class wasn't all black, because this is a very diverse city. [So it] was everybody in this [class.]	165.7777
124	LES_int_01	162.6955	[Yeah.]	163.1657
125	LES_int_01	163.1657	(pause 2.42)	165.5865
126	LES_int_01	165.5865	[Yeah.]	165.8896
127	LES_se0_ag4_f_02	166.2067	Um,	166.9807
128	LES_se0_ag4_f_02	166.9807	(pause 0.67)	167.6556
129	LES_se0_ag4_f_02	167.6556	[and-]	168.4343
130	LES_int_01	168.2151	[But no] French for you guys?	169.5394
131	LES_se0_ag4_f_02	169.5580	no, we took Spanish.	170.7451
132	LES_se0_ag4_f_02	170.7451	(pause 0.63)	171.3759
133	LES_se0_ag4_f_02	171.3759	<laugh>	173.5348
134	LES_se0_ag4_f_02	173.5348	(pause 0.48)	174.0198
135	LES_se0_ag4_f_02	174.0198	But the-	174.4581
136	LES_se0_ag4_f_02	174.4581	(pause 0.19)	174.6493
137	LES_se0_ag4_f_02	174.6493	but the great thing about it is, like, I remember there was this guy named /RD-NAME-1/ who was Indian.	179.6653
138	LES_se0_ag4_f_02	179.6653	(pause 0.43)	180.0942
139	LES_se0_ag4_f_02	180.0942	And this in the sixties, you know, and,	182.1260
140	LES_se0_ag4_f_02	182.1260	(pause 0.33)	182.4571
141	LES_se0_ag4_f_02	182.4571	um, I don't know if you've heard of Baba Olatunji? He's a African [drummer.]	186.2153
142	LES_int_01	185.9309	[Uh.]	186.7813
143	LES_int_01	187.2592	Yes, I think so.	188.3520
144	LES_se0_ag4_f_02	188.4389	He- he's since died, but his son,	191.3100
145	LES_se0_ag4_f_02	191.3100	(pause 0.76)	192.0700
146	LES_se0_ag4_f_02	192.0700	um, he had I think	193.3803
147	LES_se0_ag4_f_02	193.3803	(pause 0.25)	193.6274
148	LES_se0_ag4_f_02	193.6274	three daughters	194.9937
149	LES_se0_ag4_f_02	194.9937	(pause 1.20)	196.1914
150	LES_se0_ag4_f_02	196.1914	and one son.	197.1752
151	LES_se0_ag4_f_02	197.1752	(pause 0.10)	197.2787
152	LES_se0_ag4_f_02	197.2787	And his son Kwame	198.5135
153	LES_se0_ag4_f_02	198.5135	(pause 0.59)	199.1004
154	LES_se0_ag4_f_02	199.1004	was in my class. [And] we were t-	201.5944
155	LES_int_01	200.1209	[Cool.]	200.5173
156	LES_se0_ag4_f_02	201.8695	I stayed in touch with him	203.3977
157	LES_se0_ag4_f_02	203.3977	(pause 0.51)	203.9119
158	LES_se0_ag4_f_02	203.9119	through high school.	205.3800
159	LES_se0_ag4_f_02	205.3800	(pause 0.41)	205.7950
160	LES_se0_ag4_f_02	205.7950	He ended up going to Harvard.	207.5803
161	LES_se0_ag4_f_02	207.5803	(pause 0.29)	207.8694
162	LES_se0_ag4_f_02	207.8694	His father, I found out later, went to-	210.1402
163	LES_se0_ag4_f_02	210.1402	(pause 0.46)	210.6035
164	LES_se0_ag4_f_02	210.6035	to Morehouse.	211.6270
165	LES_se0_ag4_f_02	211.6270	(pause 0.55)	212.1773
166	LES_se0_ag4_f_02	212.1773	And like, fast forward- and I remember going to his house, he- they had a	216.6617
167	LES_se0_ag4_f_02	216.6617	(pause 0.36)	217.0254
168	LES_se0_ag4_f_02	217.0254	fabulous apartment.	218.4149
169	LES_se0_ag4_f_02	218.4149	(pause 0.65)	219.0671
170	LES_se0_ag4_f_02	219.0671	on Riverside.	219.7712
171	LES_se0_ag4_f_02	219.7712	(pause 0.17)	219.9437
172	LES_se0_ag4_f_02	219.9437	In hindsight,	220.9882
173	LES_int_01	220.9882	[Wow.]	221.5378
174	LES_se0_ag4_f_02	221.2487	[He-] I realized that he liked me. He had a crush on me. I [didn't know that then, I was clueless. I wish I was] a little bit [smarter.]	228.4096
175	LES_int_01	224.0971	[Oh.]	225.2395
176	LES_int_01	225.2395	(pause 0.48)	225.7198
177	LES_int_01	225.7198	[<laugh>]	226.9554
178	LES_int_01	226.9554	(pause 1.30)	228.2557
179	LES_int_01	228.2557	[<laugh>]	229.5978
180	LES_se0_ag4_f_02	229.3888	[But he] liked me.	230.5825
181	LES_se0_ag4_f_02	230.9170	And he invited me to his house, and I remember going and it was like, this formal dining room. I didn't even know how to act or how to eat or anything. And we had these, like,	239.1451
182	LES_se0_ag4_f_02	239.1451	(pause 0.15)	239.2989
183	LES_se0_ag4_f_02	239.2989	beautiful china plates and	240.8983
184	LES_se0_ag4_f_02	240.8983	(pause 0.31)	241.2061
185	LES_se0_ag4_f_02	241.2061	there were all these people. His family, and his mother and in this beautiful African dress, [and his father was] there, and it was all very, you know, formal. I'm like, okay.	249.7139
186	LES_int_01	245.4766	[Oh.]	246.2460
187	LES_int_01	249.7186	[<laugh>]	250.7678
188	LES_se0_ag4_f_02	250.5605	[And]	251.3320
189	LES_se0_ag4_f_02	251.5371	fast forward and years later I saw him, you know, off and on like, after college and we were	257.2246
190	LES_se0_ag4_f_02	257.2246	(pause 0.33)	257.5510
191	LES_se0_ag4_f_02	257.5510	working and doing our thing,	258.7062
192	LES_se0_ag4_f_02	258.7062	(pause 0.80)	259.5024
193	LES_se0_ag4_f_02	259.5024	And he,	260.3974
194	LES_se0_ag4_f_02	260.3974	(pause 0.47)	260.8697
195	LES_se0_ag4_f_02	260.8697	um,	261.7836
196	LES_se0_ag4_f_02	261.7836	(pause 0.38)	262.1613
197	LES_se0_ag4_f_02	262.1613	<ts> he died. I had heard [through- and I] couldn't figure out-	265.9506
198	LES_int_01	264.1564	[Hm.]	264.7296
199	LES_se0_ag4_f_02	266.0798	I don't remember who told me,	267.1885
200	LES_se0_ag4_f_02	267.1885	(pause 0.47)	267.6629
201	LES_se0_ag4_f_02	267.6629	but he died. He died in like, this- like, mysterious drowning [accident.]	272.3627
202	LES_int_01	272.0960	[Oh.]	272.5204
203	LES_se0_ag4_f_02	272.9860	And	273.8020
204	LES_se0_ag4_f_02	273.8020	(pause 0.12)	273.9232
205	LES_se0_ag4_f_02	273.9232	it broke my heart.	275.1002
206	LES_se0_ag4_f_02	275.1002	(pause 0.13)	275.2335
207	LES_se0_ag4_f_02	275.2335	And I d- cause I had seen him like, I- maybe a few months or a year before [whatever.]	280.2309
208	LES_int_01	280.0583	[Oh,] no.	280.8370
209	LES_se0_ag4_f_02	280.8510	And	281.4722
210	LES_se0_ag4_f_02	281.4722	(pause 0.22)	281.6891
211	LES_se0_ag4_f_02	281.6891	I felt like I didn't have a way of grieving.	283.8760
212	LES_se0_ag4_f_02	283.8760	(pause 0.66)	284.5334
213	LES_se0_ag4_f_02	284.5334	And fast forward, I was at a friend's wedding. She had a wedding,	288.7194
214	LES_se0_ag4_f_02	288.7194	(pause 0.16)	288.8780
215	LES_se0_ag4_f_02	288.8780	um,	289.6370
216	LES_se0_ag4_f_02	289.6370	(pause 0.62)	290.2535
217	LES_se0_ag4_f_02	290.2535	in	290.9996
218	LES_se0_ag4_f_02	290.9996	(pause 0.12)	291.1207
219	LES_se0_ag4_f_02	291.1207	someone's house. It was one of these home-grown weddings, and it was in someone's house.	294.9111
220	LES_se0_ag4_f_02	294.9111	(pause 0.53)	295.4427
221	LES_se0_ag4_f_02	295.4427	And	296.2307
222	LES_se0_ag4_f_02	296.2307	(pause 0.32)	296.5512
223	LES_se0_ag4_f_02	296.5512	th- this friend was a friend through friends, and we became friends.	300.0623
224	LES_se0_ag4_f_02	300.0623	(pause 0.34)	300.4069
225	LES_se0_ag4_f_02	300.4069	And her husband, it turns out to be, went to Morehouse.	303.5402
226	LES_se0_ag4_f_02	303.5402	(pause 0.86)	304.4029
227	LES_se0_ag4_f_02	304.4029	And her	306.1035
228	LES_se0_ag4_f_02	306.1035	(pause 0.49)	306.5931
229	LES_se0_ag4_f_02	306.5931	brother	307.3299
230	LES_se0_ag4_f_02	307.3299	(pause 0.11)	307.4371
231	LES_se0_ag4_f_02	307.4371	went to Morehouse.	308.5702
232	LES_se0_ag4_f_02	308.5702	(pause 0.12)	308.6868
233	LES_se0_ag4_f_02	308.6868	And her brother	309.6100
