Line	Spkr	StTime	Content	EnTime
1	LES_se0_ag4_m_02	1.2046	When you come home, like Saturday,	3.0794
2	LES_se0_ag4_m_02	3.0794	(pause 0.48)	3.5615
3	LES_se0_ag4_m_02	3.5615	evening, with your shoe shine box,	5.3616
4	LES_se0_ag4_m_02	5.3616	(pause 0.70)	6.0605
5	LES_se0_ag4_m_02	6.0605	all the guys knew that you had um,	7.9888
6	LES_se0_ag4_m_02	7.9888	(pause 0.82)	8.8126
7	LES_se0_ag4_m_02	8.8126	been out working,	9.6058
8	LES_se0_ag4_m_02	9.6058	(pause 0.40)	10.0044
9	LES_se0_ag4_m_02	10.0044	so they try to shake you down, take your money.	11.9510
10	LES_int_01	12.2439	Oh, right.	13.7756
11	LES_se0_ag4_m_02	13.8793	So, I sta- I noticed that um,	16.5093
12	LES_se0_ag4_m_02	16.5093	(pause 0.67)	17.1744
13	LES_se0_ag4_m_02	17.1744	there was a music store	18.7976
14	LES_se0_ag4_m_02	18.7976	(pause 0.49)	19.2918
15	LES_se0_ag4_m_02	19.2918	up on Utica Avenue	20.5062
16	LES_se0_ag4_m_02	20.5062	(pause 1.25)	21.7603
17	LES_se0_ag4_m_02	21.7603	I called Sam Ash.	23.0845
18	LES_se0_ag4_m_02	23.0845	(pause 1.22)	24.3073
19	LES_se0_ag4_m_02	24.3073	And uh,	24.9541
20	LES_se0_ag4_m_02	24.9541	(pause 0.47)	25.4240
21	LES_se0_ag4_m_02	25.4240	I stopped in there one	26.6078
22	LES_se0_ag4_m_02	26.6078	(pause 0.53)	27.1387
23	LES_se0_ag4_m_02	27.1387	one evening, I said I asked him if he wanted a shoe shine,	29.5133
24	LES_se0_ag4_m_02	29.5133	(pause 0.37)	29.8794
25	LES_se0_ag4_m_02	29.8794	he said, yeah.	30.5751
26	LES_se0_ag4_m_02	30.5751	(pause 0.54)	31.1120
27	LES_se0_ag4_m_02	31.1120	And I said, you know if you leave your- h- I n- he was open seven days	34.4664
28	LES_se0_ag4_m_02	34.4664	(pause 0.26)	34.7274
29	LES_se0_ag4_m_02	34.7274	said if you leave your um	36.0225
30	LES_se0_ag4_m_02	36.0225	(pause 1.76)	37.7863
31	LES_se0_ag4_m_02	37.7863	if I could leave my box here overnight	39.7817
32	LES_se0_ag4_m_02	39.7817	(pause 0.37)	40.1539
33	LES_se0_ag4_m_02	40.1539	I said, I'll shine your shoes for free.	41.7404
34	LES_se0_ag4_m_02	41.7404	(pause 0.22)	41.9601
35	LES_se0_ag4_m_02	41.9601	Know, i-	42.3324
