Line	Spkr	StTime	Content	EnTime
1	ROC_int_01	0.8244	Yeah. [So,] um. We can start off. Uh, [well, first,] I always have to ask. Do you consent to doing this interview?	6.7512
2	ROC_se0_ag2_m_01	1.1513	[Okay.]	1.3753
3	ROC_se0_ag2_m_01	1.3753	(pause 2.35)	3.7278
4	ROC_se0_ag2_m_01	3.7278	[Yep.]	4.1086
5	ROC_se0_ag2_m_01	6.8852	I consent.	7.6217
6	ROC_int_01	7.7558	Okay.	8.0530
7	ROC_int_01	8.0530	(pause 0.20)	8.2523
8	ROC_int_01	8.2523	Great.	8.6220
9	ROC_int_01	8.6220	(pause 0.16)	8.7790
10	ROC_int_01	8.7790	Uh, we can start off uh, discussing your, um,	11.9386
11	ROC_int_01	11.9386	(pause 0.29)	12.2263
12	ROC_int_01	12.2263	where you grew up in Rochester, or outside of.	14.6197
13	ROC_se0_ag2_m_01	15.2900	Um,	15.6863
14	ROC_se0_ag2_m_01	15.6863	(pause 0.44)	16.1293
15	ROC_se0_ag2_m_01	16.1293	I was born and raised in Rochester.	17.8521
16	ROC_se0_ag2_m_01	17.8521	(pause 0.17)	18.0214
17	ROC_se0_ag2_m_01	18.0214	Um.	18.5389
18	ROC_se0_ag2_m_01	18.5389	(pause 0.58)	19.1165
19	ROC_se0_ag2_m_01	19.1165	My	19.9186
20	ROC_se0_ag2_m_01	19.9186	(pause 0.73)	20.6510
21	ROC_se0_ag2_m_01	20.6510	mother	21.3519
22	ROC_se0_ag2_m_01	21.3519	(pause 0.34)	21.6931
23	ROC_se0_ag2_m_01	21.6931	emigrated here from Tallahassee, Florida. My father	24.5112
24	ROC_se0_ag2_m_01	24.5112	(pause 0.37)	24.8799
25	ROC_se0_ag2_m_01	24.8799	from Hazlehurst, Mississippi.	26.2774
26	ROC_se0_ag2_m_01	26.2774	(pause 0.55)	26.8275
27	ROC_se0_ag2_m_01	26.8275	Uh, he came here for Kodak, she came here for the U of R. They met in church.	30.8610
28	ROC_se0_ag2_m_01	30.8610	(pause 0.86)	31.7178
29	ROC_se0_ag2_m_01	31.7178	Um.	32.4055
30	ROC_se0_ag2_m_01	32.4055	(pause 0.22)	32.6270
31	ROC_se0_ag2_m_01	32.6270	<ts>	32.6783
32	ROC_se0_ag2_m_01	32.6783	(pause 0.66)	33.3358
33	ROC_se0_ag2_m_01	33.3358	We-	33.9398
34	ROC_se0_ag2_m_01	33.9398	(pause 0.10)	34.0411
35	ROC_se0_ag2_m_01	34.0411	when I was	34.4841
36	ROC_se0_ag2_m_01	34.4841	(pause 0.15)	34.6390
37	ROC_se0_ag2_m_01	34.6390	born, they- we were living in Henrietta. And then by second grade, we moved to Pittsford.	37.9129
38	ROC_se0_ag2_m_01	37.9129	(pause 0.55)	38.4613
39	ROC_se0_ag2_m_01	38.4613	They're still in that same house in Pittsford. So,	40.6359
40	ROC_se0_ag2_m_01	40.6359	(pause 0.14)	40.7743
41	ROC_se0_ag2_m_01	40.7743	I did 	41.2553
42	ROC_se0_ag2_m_01	41.2553	(pause 0.37)	41.6265
43	ROC_se0_ag2_m_01	41.6265	Pittsford schools from second grade	43.0157
44	ROC_se0_ag2_m_01	43.0157	(pause 0.14)	43.1570
45	ROC_se0_ag2_m_01	43.1570	on.	43.5705
46	ROC_se0_ag2_m_01	43.5705	(pause 0.70)	44.2700
47	ROC_se0_ag2_m_01	44.2700	Um,	44.9741
48	ROC_se0_ag2_m_01	44.9741	(pause 0.25)	45.2245
49	ROC_se0_ag2_m_01	45.2245	and then,	46.0405
