Line	Spkr	StTime	Content	EnTime
1	ROC_int_01	0.3819	So yeah, I just,	1.6986
2	ROC_int_01	1.6986	(pause 0.13)	1.8245
3	ROC_int_01	1.8245	uh, tell people,	3.1202
4	ROC_int_01	3.1202	(pause 0.20)	3.3167
5	ROC_int_01	3.3167	um,	3.9181
6	ROC_int_01	3.9181	(pause 0.19)	4.1111
7	ROC_int_01	4.1111	pretty much that	5.0937
8	ROC_int_01	5.0937	(pause 0.41)	5.4998
9	ROC_int_01	5.4998	the questions are open ended.	7.3713
10	ROC_int_01	7.3713	(pause 0.19)	7.5660
11	ROC_int_01	7.5660	Feel free to respond, you know, how you would like and [um],	11.1737
12	ROC_se0_ag1_f_01	10.9287	[Okay.]	11.3622
13	ROC_int_01	11.4978	tell stories or	12.7444
14	ROC_int_01	12.7444	(pause 0.21)	12.9539
15	ROC_int_01	12.9539	there's no right or [wrong answer, it's just- <laugh>]	15.6476
16	ROC_se0_ag1_f_01	13.6763	[Well, you got the right one, I like to run my mouth. <laugh>]	16.6204
17	ROC_int_01	16.5225	[Yeah] it's just	17.5665
18	ROC_int_01	17.8881	[whatever your experiences] were,	19.9855
19	ROC_se0_ag1_f_01	18.2817	[/Sorry my phone/.]	19.2055
20	ROC_int_01	20.1524	you know,	20.6243
21	ROC_int_01	20.6243	(pause 0.45)	21.0787
22	ROC_int_01	21.0787	uh, I'm interested in.	22.4537
23	ROC_se0_ag1_f_01	22.8286	[Good /?/.]	23.6429
24	ROC_int_01	23.1774	[If you see] me look down, it's just to make sure that this is still recording.	27.1412
25	ROC_se0_ag1_f_01	27.2864	Okay.	27.6882
26	ROC_int_01	27.7166	But you can still keep talking, like you don't have to	30.0092
27	ROC_se0_ag1_f_01	30.1550	[Okay.]	30.4839
28	ROC_int_01	30.2222	[pause] or anything.	31.2140
29	ROC_int_01	31.7422	Um,	32.4179
30	ROC_int_01	32.4179	(pause 0.46)	32.8780
31	ROC_int_01	32.8780	let's see,	33.5641
32	ROC_int_01	33.5641	(pause 0.33)	33.8990
33	ROC_int_01	33.8990	and then the last thing I always ask at the beginning is, if you consent	37.9808
