Line	Spkr	StTime	Content	EnTime
1	ROC_int_01	0.2513	Great, so like I said, I'll just ask things about, uh, where you're growing up, what you're into [and, you know], you can feel free to	6.7131
2	ROC_se0_ag1_m_03	5.1344	[Mm-hm.]	5.7183
3	ROC_int_01	6.9752	take it where you want. [Um],	8.5103
4	ROC_se0_ag1_m_03	8.1179	[Okay.]	8.5812
5	ROC_int_01	8.6991	yeah, it's pretty open ended.	9.9793
6	ROC_se0_ag1_m_03	10.1921	Oh, [that works] out, [that works out.]	12.2016
7	ROC_int_01	10.6365	[Uh,]	11.0572
8	ROC_int_01	11.0572	(pause 0.38)	11.4401
9	ROC_int_01	11.4401	[yeah. <laugh>]	12.4907
10	ROC_se0_ag1_m_03	12.7505	[Mm.]	13.0341
11	ROC_int_01	12.7612	[So], I usually start off though with questions about where you grew up.	15.6106
12	ROC_se0_ag1_m_03	15.8706	Oh okay,	16.3359
13	ROC_int_01	16.3430	[So-] and, you know, you're a born [native here, right?]	19.1651
14	ROC_se0_ag1_m_03	16.4895	[alright.]	16.9274
15	ROC_se0_ag1_m_03	16.9274	(pause 1.62)	18.5505
16	ROC_se0_ag1_m_03	18.5505	[Yes], born and raised in Rochester, so,	21.3903
17	ROC_se0_ag1_m_03	21.8380	um, I grew up on,	23.6658
18	ROC_se0_ag1_m_03	23.6658	(pause 0.76)	24.4305
19	ROC_se0_ag1_m_03	24.4305	<laugh>	25.1859
20	ROC_se0_ag1_m_03	25.1859	(pause 0.37)	25.5542
21	ROC_se0_ag1_m_03	25.5542	/it's/	25.8615
22	ROC_se0_ag1_m_03	25.8615	(pause 0.37)	26.2316
23	ROC_se0_ag1_m_03	26.2316	I would say nineteenth ward,	27.6141
24	ROC_se0_ag1_m_03	27.6141	(pause 0.13)	27.7488
25	ROC_se0_ag1_m_03	27.7488	[nineteenth] ward, Southwest area, uh, /RD-ADDRESS-5/ was	31.6898
26	ROC_int_01	27.7822	[Okay.]	28.1228
27	ROC_se0_ag1_m_03	32.1506	the main street.	33.0341
28	ROC_se0_ag1_m_03	33.0341	(pause 0.17)	33.2090
29	ROC_se0_ag1_m_03	33.2090	Um,	33.9134
30	ROC_se0_ag1_m_03	33.9134	(pause 0.20)	34.1096
31	ROC_se0_ag1_m_03	34.1096	to this day	35.1167
32	ROC_se0_ag1_m_03	35.1167	(pause 0.16)	35.2729
33	ROC_se0_ag1_m_03	35.2729	my grandmother is still there.	36.9100
34	ROC_se0_ag1_m_03	36.9100	(pause 0.49)	37.3979
35	ROC_se0_ag1_m_03	37.3979	Um, so technically, you can say that that-	40.3977
36	ROC_se0_ag1_m_03	40.3977	(pause 0.91)	41.3117
37	ROC_se0_ag1_m_03	41.3117	that	41.5315
38	ROC_se0_ag1_m_03	41.5315	(pause 0.13)	41.6639
39	ROC_se0_ag1_m_03	41.6639	house raised about a good three generations.	44.7758
40	ROC_int_01	44.9736	Wow.	45.4038
41	ROC_se0_ag1_m_03	45.5079	You know, and that goes for my little sisters and then my generation,	49.8271
42	ROC_se0_ag1_m_03	49.8271	(pause 0.28)	50.1092
43	ROC_se0_ag1_m_03	50.1092	and then	50.7236
44	ROC_se0_ag1_m_03	50.7236	(pause 0.58)	51.3083
45	ROC_se0_ag1_m_03	51.3083	my uncles.	52.0833
46	ROC_se0_ag1_m_03	52.0833	(pause 0.57)	52.6488
47	ROC_se0_ag1_m_03	52.6488	So, it's- it's- it's weird, but	54.3252
48	ROC_se0_ag1_m_03	54.3252	(pause 0.59)	54.9159
49	ROC_se0_ag1_m_03	54.9159	yeah, we've been there for a long, long time.	57.8706
50	ROC_int_01	57.9510	Mm-hm.	58.5476
51	ROC_se0_ag1_m_03	58.7499	You know, [I-]	59.5268
52	ROC_int_01	59.3172	[S-] so, are you the first generation native to	62.5191
53	ROC_int_01	62.6090	Rochester, or are your [parents-]	64.4866
54	ROC_se0_ag1_m_03	64.2847	[My] parents, [my parents], um, I have-	66.6280
55	ROC_int_01	65.0572	[Okay.]	65.2944
56	ROC_se0_ag1_m_03	66.7541	I have-	67.3575
57	ROC_se0_ag1_m_03	67.3575	(pause 0.25)	67.6080
58	ROC_se0_ag1_m_03	67.6080	on my dad's side,	68.5457
59	ROC_se0_ag1_m_03	68.5457	(pause 0.20)	68.7490
60	ROC_se0_ag1_m_03	68.7490	I would say,	69.2635
61	ROC_se0_ag1_m_03	69.2635	(pause 0.39)	69.6559
62	ROC_se0_ag1_m_03	69.6559	um,	70.3359
63	ROC_se0_ag1_m_03	70.3359	(pause 0.46)	70.8000
