Line	Spkr	StTime	Content	EnTime
1	ROC_se0_ag2_m_01	0.3837	But i- in- in terms of	1.9271
2	ROC_se0_ag2_m_01	1.9271	(pause 1.27)	3.2001
3	ROC_se0_ag2_m_01	3.2001	when I got to Baltimore. I signed up for a gym and w-	5.8708
4	ROC_se0_ag2_m_01	5.8708	(pause 0.73)	6.5969
5	ROC_se0_ag2_m_01	6.5969	the- the woman signing me up	8.0893
6	ROC_se0_ag2_m_01	8.0893	(pause 0.55)	8.6441
7	ROC_se0_ag2_m_01	8.6441	though I was British. She goes, are you from England?	10.7192
8	ROC_se0_ag2_m_01	10.7192	(pause 1.12)	11.8419
9	ROC_se0_ag2_m_01	11.8419	And I was like, no.	13.3853
10	ROC_se0_ag2_m_01	13.3853	(pause 1.08)	14.4673
11	ROC_se0_ag2_m_01	14.4673	Um.	15.0531
12	ROC_se0_ag2_m_01	15.0531	(pause 0.45)	15.5008
13	ROC_se0_ag2_m_01	15.5008	<ts> From upstate New York. Oh what's your borough?	17.6494
14	ROC_se0_ag2_m_01	17.6494	(pause 0.90)	18.5493
15	ROC_se0_ag2_m_01	18.5493	It's a whole other [conversation, but}	20.1953
16	ROC_int_01	19.6731	[Right. <laugh>]	20.7747
17	ROC_se0_ag2_m_01	21.3517	None of them. <laugh>	23.3754
18	ROC_se0_ag2_m_01	23.3754	(pause 0.30)	23.6785
19	ROC_se0_ag2_m_01	23.6785	But, you just said New York. I said,	24.8654
20	ROC_se0_ag2_m_01	24.8654	(pause 0.30)	25.1685
21	ROC_se0_ag2_m_01	25.1685	yup.	25.6628
22	ROC_se0_ag2_m_01	25.6628	(pause 0.16)	25.8213
23	ROC_se0_ag2_m_01	25.8213	I did.	26.4182
24	ROC_se0_ag2_m_01	26.4182	(pause 0.76)	27.1736
25	ROC_se0_ag2_m_01	27.1736	Um.	27.8015
26	ROC_se0_ag2_m_01	27.8015	(pause 1.45)	29.2470
27	ROC_se0_ag2_m_01	29.2470	And then,	30.1050
28	ROC_se0_ag2_m_01	30.1050	(pause 2.46)	32.5611
29	ROC_se0_ag2_m_01	32.5611	coming back to here.	33.7455
30	ROC_se0_ag2_m_01	33.7455	(pause 0.87)	34.6128
31	ROC_se0_ag2_m_01	34.6128	When I worked in the city, I realized that those students didn't think I was black either. So they were like, what are you mixed with?	40.4978
32	ROC_se0_ag2_m_01	40.4978	(pause 0.46)	40.9548
33	ROC_se0_ag2_m_01	40.9548	Can I touch your hair?	42.1193
34	ROC_se0_ag2_m_01	42.1193	(pause 0.53)	42.6509
35	ROC_se0_ag2_m_01	42.6509	You've got that good hair.	44.0591
