Line	Spkr	StTime	Content	EnTime
1	ROC_se0_ag3_f_02	0.2461	And	0.7926
2	ROC_se0_ag3_f_02	0.7926	(pause 0.80)	1.5918
3	ROC_se0_ag3_f_02	1.5918	I lived with my	2.7982
4	ROC_se0_ag3_f_02	2.7982	(pause 0.28)	3.0767
5	ROC_se0_ag3_f_02	3.0767	grandmother	3.9222
6	ROC_se0_ag3_f_02	3.9222	(pause 0.59)	4.5151
7	ROC_se0_ag3_f_02	4.5151	Was my mother's mother.	6.2667
8	ROC_se0_ag3_f_02	6.2667	(pause 1.11)	7.3752
9	ROC_se0_ag3_f_02	7.3752	And	7.9733
10	ROC_se0_ag3_f_02	7.9733	(pause 1.58)	9.5562
11	ROC_se0_ag3_f_02	9.5562	we lived in a house that was owned by our family.	12.6122
12	ROC_se0_ag3_f_02	12.6122	(pause 0.87)	13.4784
13	ROC_se0_ag3_f_02	13.4784	My grandmother owned half of the house,	15.7366
14	ROC_se0_ag3_f_02	15.7366	(pause 0.55)	16.2883
15	ROC_se0_ag3_f_02	16.2883	and	16.8348
16	ROC_se0_ag3_f_02	16.8348	(pause 0.49)	17.3232
17	ROC_se0_ag3_f_02	17.3232	her sister owned the other half.	19.2618
18	ROC_se0_ag3_f_02	19.2618	(pause 0.45)	19.7104
19	ROC_se0_ag3_f_02	19.7104	And it was what they call- now they call it a shotgun house	23.0964
20	ROC_se0_ag3_f_02	23.0964	(pause 0.56)	23.6532
21	ROC_se0_ag3_f_02	23.6532	where all the rooms-	24.8854
22	ROC_se0_ag3_f_02	24.8854	(pause 0.34)	25.2257
23	ROC_se0_ag3_f_02	25.2257	you could stand in one room and see all the way [out the back] door. <laugh>	28.9984
24	ROC_int_01	27.4582	[<laugh>]	27.9789
25	ROC_int_01	29.3677	[/?/]	29.6014
26	ROC_se0_ag3_f_02	29.4160	[And they] had a long hallway.	31.1020
27	ROC_se0_ag3_f_02	31.7361	And, um,	32.5301
28	ROC_se0_ag3_f_02	32.5301	(pause 0.38)	32.9117
29	ROC_se0_ag3_f_02	32.9117	<ts>	33.0303
30	ROC_se0_ag3_f_02	33.0303	(pause 1.13)	34.1645
31	ROC_se0_ag3_f_02	34.1645	I lived	35.0139
32	ROC_se0_ag3_f_02	35.0139	(pause 0.37)	35.3851
33	ROC_se0_ag3_f_02	35.3851	with my grandmother, and	37.2876
34	ROC_se0_ag3_f_02	37.2876	(pause 0.41)	37.6949
35	ROC_se0_ag3_f_02	37.6949	my mother had come	39.0664
36	ROC_se0_ag3_f_02	39.0664	(pause 0.63)	39.7005
37	ROC_se0_ag3_f_02	39.7005	to Rochester.	40.7059
38	ROC_se0_ag3_f_02	40.7059	(pause 1.83)	42.5400
