Line	Spkr	StTime	Content	EnTime
1	ROC_se0_ag2_m_01	0.5348	Oh, okay.	1.1316
2	ROC_int_01	1.4157	<laugh>	1.9706
3	ROC_se0_ag2_m_01	2.4089	Um,	2.9473
4	ROC_se0_ag2_m_01	2.9473	(pause 1.54)	4.4839
5	ROC_se0_ag2_m_01	4.4839	<ts>	4.5492
6	ROC_se0_ag2_m_01	4.5492	(pause 0.12)	4.6658
7	ROC_se0_ag2_m_01	4.6658	So, but in, in terms like the impact on the students,	7.0426
8	ROC_se0_ag2_m_01	7.0426	(pause 0.09)	7.1313
9	ROC_se0_ag2_m_01	7.1313	um,	7.5790
10	ROC_se0_ag2_m_01	7.5790	(pause 1.83)	9.4124
11	ROC_se0_ag2_m_01	9.4124	I- Pittsford work	10.4021
12	ROC_se0_ag2_m_01	10.4021	(pause 0.13)	10.5280
13	ROC_se0_ag2_m_01	10.5280	cr- has created almost a bubble.	11.6705
14	ROC_se0_ag2_m_01	11.6705	(pause 0.60)	12.2667
15	ROC_se0_ag2_m_01	12.2667	Where,	13.0384
16	ROC_se0_ag2_m_01	13.0384	(pause 0.93)	13.9733
17	ROC_se0_ag2_m_01	13.9733	you'll have kids who've traveled all of the world who go to these schools.	18.2236
18	ROC_se0_ag2_m_01	18.2236	(pause 0.44)	18.6684
19	ROC_se0_ag2_m_01	18.6684	But, have no concept of diversity. They have no concept of	21.5127
20	ROC_se0_ag2_m_01	21.5127	(pause 0.68)	22.1935
21	ROC_se0_ag2_m_01	22.1935	Uh, uh, of-	23.0082
22	ROC_se0_ag2_m_01	23.0082	(pause 0.12)	23.1312
23	ROC_se0_ag2_m_01	23.1312	of struggling.	23.7043
24	ROC_se0_ag2_m_01	23.7043	(pause 0.69)	24.3944
25	ROC_se0_ag2_m_01	24.3944	Um,	24.9761
26	ROC_se0_ag2_m_01	24.9761	(pause 1.10)	26.0772
27	ROC_se0_ag2_m_01	26.0772	or what, what real struggling might look like.	28.3987
28	ROC_se0_ag2_m_01	28.3987	(pause 0.65)	29.0515
29	ROC_se0_ag2_m_01	29.0515	And, so,	30.3338
30	ROC_se0_ag2_m_01	30.3338	(pause 2.08)	32.4170
31	ROC_se0_ag2_m_01	32.4170	their opinions of the world become very solidified, very quickly.	35.4385
