Line	Spkr	StTime	Content	EnTime
1	ROC_int_01	0.0150	Okay.	0.5414
2	ROC_int_01	0.5414	(pause 0.28)	0.8245
3	ROC_int_01	0.8245	So, do you give consent to use this interview?	4.3908
4	ROC_se0_ag2_f_03	4.9626	I do,	5.5082
5	ROC_se0_ag2_f_03	5.5082	(pause 0.13)	5.6376
6	ROC_se0_ag2_f_03	5.6376	[I do.]	6.0376
7	ROC_int_01	5.6419	[/All right/, yep],	6.5816
8	ROC_se0_ag2_f_03	6.1944	[<laugh>]	6.5702
9	ROC_int_01	6.7622	great, [<laugh>] always have to start off there first.	9.8191
10	ROC_se0_ag2_f_03	7.5830	[<laugh>]	8.1661
11	ROC_int_01	10.2550	So what part of Rochester did you grow up in?	12.9212
12	ROC_se0_ag2_f_03	13.1698	<ts>	13.2717
13	ROC_se0_ag2_f_03	13.2717	(pause 0.13)	13.4019
14	ROC_se0_ag2_f_03	13.4019	Um, I think technically the nineteenth ward. I grew up on a	17.2173
15	ROC_se0_ag2_f_03	17.2173	(pause 0.30)	17.5173
16	ROC_se0_ag2_f_03	17.5173	/RD-ADDRESS-3/ between	19.1250
17	ROC_se0_ag2_f_03	19.1250	(pause 0.34)	19.4641
18	ROC_se0_ag2_f_03	19.4641	/RD-ADDRESS-3/	20.3676
19	ROC_se0_ag2_f_03	20.3676	(pause 0.15)	20.5206
20	ROC_se0_ag2_f_03	20.5206	and, uh,	21.6096
21	ROC_se0_ag2_f_03	21.6096	(pause 0.77)	22.3795
22	ROC_se0_ag2_f_03	22.3795	<ts>	22.4701
23	ROC_se0_ag2_f_03	22.4701	(pause 0.10)	22.5663
24	ROC_se0_ag2_f_03	22.5663	/RD-ADDRESS-3/ right where all of the gentrification is happening	25.6566
25	ROC_se0_ag2_f_03	25.6566	(pause 0.20)	25.8547
26	ROC_se0_ag2_f_03	25.8547	right [now.]	26.2453
27	ROC_int_01	26.1434	[Mm], we're gonna get to that. [<laugh>]	29.0022
28	ROC_se0_ag2_f_03	27.6832	[<laugh>]	28.9965
29	ROC_int_01	29.3475	We'll talk [about that] down the [road for sure.]	31.8661
