Line	Spkr	StTime	Content	EnTime
1	DTA_int_05	0.8063	Well let's talk about some of the games you play around here, or used to play when you were younger.	4.2152
2	DTA_int_05	4.2152	(pause 2.07)	6.2816
3	DTA_int_05	6.2816	Uh,	6.8124
4	DTA_int_05	6.8124	(pause 0.40)	7.2121
5	DTA_int_05	7.2121	what were some of the games you used to /kay/- play when you were a smaller girl?	9.5602
6	DTA_se3_ag1_f_02	10.2924	Um,	10.7217
7	DTA_se3_ag1_f_02	10.7217	(pause 0.51)	11.2281
8	DTA_se3_ag1_f_02	11.2281	I used to play,	12.1473
9	DTA_se3_ag1_f_02	12.1473	(pause 1.23)	13.3769
10	DTA_se3_ag1_f_02	13.3769	oh, hide and go seek, and	14.9751
11	DTA_int_05	14.9751	Mm-hm.	15.2537
12	DTA_se3_ag1_f_02	15.8247	Ring Around the Rosie, and	17.6439
13	DTA_se3_ag1_f_02	17.6439	(pause 0.63)	18.2745
14	DTA_se3_ag1_f_02	18.2745	all those	18.7606
15	DTA_se3_ag1_f_02	18.7606	(pause 0.52)	19.2854
16	DTA_se3_ag1_f_02	19.2854	little kids [games.]	20.5646
17	DTA_int_05	20.5218	[Mm-hm.]	20.8324
18	DTA_int_05	21.9497	Were there [different] kinds of hide and go seek?	23.3990
19	DTA_se3_ag1_f_02	22.1840	[N-]	22.4782
20	DTA_se3_ag1_f_02	24.7423	Well	25.1328
21	DTA_se3_ag1_f_02	25.1328	(pause 1.74)	26.8697
22	DTA_se3_ag1_f_02	26.8697	no. There was one person who was it, and then [all the] others	30.3700
23	DTA_int_05	29.5462	[Uh-huh.]	29.8527
24	DTA_se3_ag1_f_02	30.5256	hid. And then you count, um,	32.1671
25	DTA_se3_ag1_f_02	32.1671	(pause 0.56)	32.7232
26	DTA_se3_ag1_f_02	32.7232	up to	33.3822
27	DTA_se3_ag1_f_02	33.3822	(pause 0.23)	33.6172
28	DTA_se3_ag1_f_02	33.6172	a hundred	34.3372
29	DTA_se3_ag1_f_02	34.3372	(pause 0.13)	34.4623
30	DTA_se3_ag1_f_02	34.4623	by fives, and then you try to look for them.	36.7636
31	DTA_int_05	37.6057	[Mm-hm.]	37.9613
32	DTA_se3_ag1_f_02	37.8620	[And] sometimes	38.8849
33	DTA_se3_ag1_f_02	39.1809	you-	39.3944
34	DTA_se3_ag1_f_02	39.3944	(pause 0.16)	39.5592
35	DTA_se3_ag1_f_02	39.5592	the person who was it,	40.7674
36	DTA_se3_ag1_f_02	40.7674	(pause 0.31)	41.0756
37	DTA_se3_ag1_f_02	41.0756	would try to find,	42.4280
38	DTA_se3_ag1_f_02	42.4280	(pause 0.56)	42.9925
39	DTA_se3_ag1_f_02	42.9925	uh,	43.4837
40	DTA_se3_ag1_f_02	43.4837	(pause 0.26)	43.7461
41	DTA_se3_ag1_f_02	43.7461	the pers-	44.3014
42	DTA_se3_ag1_f_02	44.3014	(pause 0.17)	44.4692
43	DTA_se3_ag1_f_02	44.4692	the people	45.0863
44	DTA_se3_ag1_f_02	45.0863	(pause 0.26)	45.3426
45	DTA_se3_ag1_f_02	45.3426	before they got to, um,	46.9230
46	DTA_se3_ag1_f_02	46.9230	(pause 0.40)	47.3197
47	DTA_se3_ag1_f_02	47.3197	ghoul, or else	48.4400
48	DTA_se3_ag1_f_02	48.4400	(pause 0.73)	49.1725
49	DTA_se3_ag1_f_02	49.1725	the	49.5264
50	DTA_se3_ag1_f_02	49.5264	(pause 0.79)	50.3166
51	DTA_se3_ag1_f_02	50.3166	<ts> other people would-	51.3243
52	DTA_se3_ag1_f_02	51.3243	(pause 0.92)	52.2426
53	DTA_se3_ag1_f_02	52.2426	or else the people [would go] to ghoul before the	54.4036
