Line	Spkr	StTime	Content	EnTime
1	DTA_int_01	0.2998	Alright.	0.5787
2	DTA_int_01	0.5787	(pause 0.11)	0.6885
3	DTA_int_01	0.6885	Um.	1.0443
4	DTA_int_01	1.0443	(pause 0.11)	1.1511
5	DTA_int_01	1.1511	What kind of	1.6454
6	DTA_int_01	1.6454	(pause 0.63)	2.2769
7	DTA_int_01	2.2769	games do the kids in this neighborhood play	4.4093
8	DTA_int_01	4.4093	(pause 0.11)	4.5222
9	DTA_int_01	4.5222	when they get together	5.5448
10	DTA_int_01	5.5448	(pause 0.45)	5.9930
11	DTA_int_01	5.9930	do things together?	6.7479
12	DTA_se2_ag3_m_02	8.6214	Uh. Usually, the girls, they're	10.4145
13	DTA_se2_ag3_m_02	10.4145	(pause 0.46)	10.8714
14	DTA_se2_ag3_m_02	10.8714	skipping rope,	11.7257
15	DTA_se2_ag3_m_02	11.7257	(pause 1.14)	12.8653
16	DTA_se2_ag3_m_02	12.8653	uh,	13.3626
17	DTA_se2_ag3_m_02	13.3626	(pause 0.28)	13.6412
18	DTA_se2_ag3_m_02	13.6412	occasionally they will	14.7596
19	DTA_se2_ag3_m_02	14.7596	(pause 0.70)	15.4583
20	DTA_se2_ag3_m_02	15.4583	get some chalk and make little	17.0357
21	DTA_se2_ag3_m_02	17.0357	(pause 1.23)	18.2646
22	DTA_se2_ag3_m_02	18.2646	markings on the sidewalk, or, I forget what the uh	21.1877
23	DTA_se2_ag3_m_02	21.1877	(pause 0.17)	21.3555
24	DTA_se2_ag3_m_02	21.3555	na- ga- name of the games i-	22.8511
25	DTA_se2_ag3_m_02	22.8511	(pause 0.54)	23.3954
26	DTA_se2_ag3_m_02	23.3954	are.	23.7798
27	DTA_se2_ag3_m_02	23.7798	(pause 0.94)	24.7151
28	DTA_se2_ag3_m_02	24.7151	And uh,	25.5633
29	DTA_se2_ag3_m_02	25.5633	(pause 0.13)	25.6945
30	DTA_se2_ag3_m_02	25.6945	they play	26.3789
31	DTA_se2_ag3_m_02	26.3789	(pause 1.47)	27.8526
32	DTA_se2_ag3_m_02	27.8526	a little	28.3942
33	DTA_se2_ag3_m_02	28.3942	(pause 0.97)	29.3614
34	DTA_se2_ag3_m_02	29.3614	handball between the sidewalks.	31.3067
35	DTA_se2_ag3_m_02	31.3067	(pause 1.20)	32.5087
36	DTA_se2_ag3_m_02	32.5087	And occasionally, I take the boys down to	34.9511
37	DTA_se2_ag3_m_02	34.9511	(pause 0.52)	35.4667
38	DTA_se2_ag3_m_02	35.4667	the um,	36.0953
39	DTA_se2_ag3_m_02	36.0953	(pause 0.33)	36.4265
40	DTA_se2_ag3_m_02	36.4265	<ts>	36.5302
41	DTA_se2_ag3_m_02	36.5302	(pause 0.14)	36.6692
42	DTA_se2_ag3_m_02	36.6692	field, at MacKay Field.	37.9110
43	DTA_se2_ag3_m_02	37.9110	(pause 0.81)	38.7196
44	DTA_se2_ag3_m_02	38.7196	And uh, we have some	40.0066
45	DTA_se2_ag3_m_02	40.0066	(pause 0.68)	40.6900
46	DTA_se2_ag3_m_02	40.6900	baseball	41.3360
47	DTA_se2_ag3_m_02	41.3360	(pause 0.63)	41.9686
48	DTA_se2_ag3_m_02	41.9686	and so forth.	42.8412
49	DTA_se2_ag3_m_02	42.8412	(pause 0.74)	43.5838
50	DTA_se2_ag3_m_02	43.5838	And that is just about the extent of it. Like, yesterday, we went out	46.5622
51	DTA_se2_ag3_m_02	46.5622	(pause 0.12)	46.6781
52	DTA_se2_ag3_m_02	46.6781	to Belle Isle and um,	47.7734
53	DTA_se2_ag3_m_02	47.7734	(pause 0.54)	48.3165
54	DTA_se2_ag3_m_02	48.3165	<ts>	48.4629
55	DTA_se2_ag3_m_02	48.4629	(pause 0.36)	48.8267
56	DTA_se2_ag3_m_02	48.8267	we had a	49.3576
57	DTA_se2_ag3_m_02	49.3576	(pause 0.19)	49.5513
58	DTA_se2_ag3_m_02	49.5513	little baseball game out there.	50.9795
59	DTA_se2_ag3_m_02	50.9795	(pause 0.14)	51.1224
60	DTA_se2_ag3_m_02	51.1224	Um,	51.3055
61	DTA_se2_ag3_m_02	51.3055	(pause 0.17)	51.4768
62	DTA_se2_ag3_m_02	51.4768	girls and the boys, so forth.	53.1916
63	DTA_se2_ag3_m_02	53.1916	(pause 1.28)	54.4730
64	DTA_se2_ag3_m_02	54.4730	And,	54.8938
65	DTA_se2_ag3_m_02	54.8938	(pause 1.00)	55.8977
66	DTA_se2_ag3_m_02	55.8977	that's just it. They'll have a little,	57.3489
67	DTA_se2_ag3_m_02	57.3489	(pause 1.07)	58.4154
68	DTA_se2_ag3_m_02	58.4154	like now, they're playing checkers on the porch, often.	60.9608
