Line	Spkr	StTime	Content	EnTime
1	DTA_int_02	0.7322	Um,	1.0533
2	DTA_int_02	1.0533	(pause 0.14)	1.1910
3	DTA_int_02	1.1910	what kind of games do the kids play around here?	3.0471
4	DTA_se1_ag3_f_01	4.2307	Uh, horseshoe,	5.5267
5	DTA_se1_ag3_f_01	5.5267	(pause 0.16)	5.6835
6	DTA_se1_ag3_f_01	5.6835	baseball,	6.6985
7	DTA_se1_ag3_f_01	6.6985	(pause 3.15)	9.8453
8	DTA_se1_ag3_f_01	9.8453	and I guess just regular games.	11.7552
9	DTA_int_02	13.5855	How do they play horseshoes?	14.3706
10	DTA_se1_ag3_f_01	15.1209	In the backyard,	16.2368
11	DTA_int_02	16.3408	Mm-hm.	16.5733
12	DTA_se1_ag3_f_01	16.9495	with horseshoes.	17.9037
13	DTA_int_02	18.3564	Regular, um.	19.0992
14	DTA_se1_ag3_f_01	19.2154	Regular horseshoes. They get them from the recreation center.	22.1451
15	DTA_int_02	22.3408	Mm-hm.	22.5488
16	DTA_se1_ag3_f_01	22.8608	They loan them to, uh,	24.1851
17	DTA_se1_ag3_f_01	24.1851	(pause 0.43)	24.6194
18	DTA_se1_ag3_f_01	24.6194	the boys and- for a couple of days and they have to return them.	27.1697
19	DTA_int_02	27.3136	Mm-hm.	27.5414
20	DTA_int_02	27.5414	(pause 0.55)	28.0961
21	DTA_int_02	28.0961	How do you, uh-	28.7935
22	DTA_int_02	28.7935	(pause 0.12)	28.9158
23	DTA_int_02	28.9158	how do you keep score in it?	29.8242
24	DTA_se1_ag3_f_01	30.7536	Oh, I'm not sure. I never play with ['em.]	32.7673
25	DTA_int_02	32.6162	[Mm-hm.]	32.8383
26	DTA_int_02	34.2338	What did you play when you were a-	35.3257
27	DTA_int_02	35.3257	(pause 0.54)	35.8609
28	DTA_int_02	35.8609	a girl?	36.1759
29	DTA_se1_ag3_f_01	39.2153	It's been so long [ago.]	40.6286
30	DTA_int_02	40.5335	[<laugh>]	40.9311
31	DTA_int_02	41.0994	[/Wonder what/ /inaudible/.]	41.7477
32	DTA_se1_ag3_f_01	41.4021	[At /unintelligible/] fourteen or fifteen I can't [remember]	44.4847
33	DTA_int_02	44.2247	[Yeah.]	44.4205
34	DTA_se1_ag3_f_01	44.6774	[too much] of it.	45.4481
35	DTA_int_02	44.7080	Mm-hm.	44.8823
36	DTA_int_02	45.6098	Mm-hm.	45.8178
37	DTA_se1_ag3_f_01	46.2246	Swimming. Uh, yeah, we- I was raised in Highland Park High, so	49.7928
38	DTA_se1_ag3_f_01	49.7928	(pause 0.77)	50.5612
39	DTA_se1_ag3_f_01	50.5612	swimming and	51.4377
40	DTA_se1_ag3_f_01	51.4377	(pause 1.37)	52.8118
41	DTA_se1_ag3_f_01	52.8118	the usual.	53.5061
42	DTA_int_02	53.7477	Mm-hm.	53.9985
