Line	Spkr	StTime	Content	EnTime
1	DTA_int_02	0.2419	What kinds of games do you, uh,	1.4893
2	DTA_int_02	1.4893	(pause 0.13)	1.6216
3	DTA_int_02	1.6216	kids play around here?	2.4149
4	DTA_se2_ag1_f_02	3.4496	Baseball and	4.6450
5	DTA_se2_ag1_f_02	4.6450	(pause 0.22)	4.8634
6	DTA_se2_ag1_f_02	4.8634	tag.	5.4770
7	DTA_se2_ag1_f_02	5.4770	(pause 1.59)	7.0652
8	DTA_se2_ag1_f_02	7.0652	And kickball.	7.9389
9	DTA_int_02	9.8289	How do you play kickball?	10.7780
10	DTA_se2_ag1_f_02	11.8584	Uh,	12.2676
11	DTA_se2_ag1_f_02	12.2676	(pause 0.33)	12.6000
12	DTA_se2_ag1_f_02	12.6000	they roll the ball to you and you kick it.	14.4471
13	DTA_se2_ag1_f_02	14.4471	(pause 1.20)	15.6456
14	DTA_se2_ag1_f_02	15.6456	And then	16.2490
15	DTA_se2_ag1_f_02	16.2490	(pause 0.20)	16.4445
16	DTA_se2_ag1_f_02	16.4445	you start running	17.3959
17	DTA_se2_ag1_f_02	17.3959	(pause 0.17)	17.5626
18	DTA_se2_ag1_f_02	17.5626	and run to a base.	18.7296
19	DTA_int_02	19.1637	[Uh-huh.]	19.4453
20	DTA_se2_ag1_f_02	19.3907	[Like,] to first base.	20.6656
21	DTA_int_02	20.7387	Uh-huh.	20.9917
22	DTA_se2_ag1_f_02	21.8827	And then run to second base and third base.	24.4984
23	DTA_se2_ag1_f_02	24.4984	(pause 0.34)	24.8375
24	DTA_se2_ag1_f_02	24.8375	And then you run home.	26.1913
25	DTA_se2_ag1_f_02	26.1913	(pause 0.45)	26.6397
26	DTA_se2_ag1_f_02	26.6397	That's all.	27.0824
27	DTA_int_02	27.6745	So it's like baseball?	28.7092
28	DTA_se2_ag1_f_02	28.8846	[Yes.]	29.3818
29	DTA_int_02	29.3157	[Except] you kick the ball?	30.1560
30	DTA_se2_ag1_f_02	30.4137	Yes.	30.9507
31	DTA_int_02	31.1754	How do you play baseball?	31.9917
32	DTA_se2_ag1_f_02	33.0092	Just-	33.4289
33	DTA_se2_ag1_f_02	33.4289	(pause 0.07)	33.5036
34	DTA_se2_ag1_f_02	33.5036	you hit the ball then you start running.	36.0334
35	DTA_int_02	36.1653	[Mm-hm.]	36.4178
36	DTA_se2_ag1_f_02	36.2665	[First,] second, and third base.	38.1560
37	DTA_int_02	38.4934	Who keeps score?	39.2264
38	DTA_se2_ag1_f_02	40.2410	Um,	40.5792
39	DTA_se2_ag1_f_02	40.5792	(pause 1.79)	42.3738
40	DTA_se2_ag1_f_02	42.3738	pitcher.	42.8846
41	DTA_int_02	44.6474	Pitcher keeps scores?	45.4694
42	DTA_int_02	45.4694	(pause 0.44)	45.9064
43	DTA_int_02	45.9064	And you keep score just like,	46.9382
44	DTA_int_02	46.9382	(pause 0.17)	47.1078
45	DTA_int_02	47.1078	um,	47.3406
46	DTA_int_02	47.3406	(pause 0.48)	47.8178
47	DTA_int_02	47.8178	regular ball players do?	48.8583
48	DTA_se2_ag1_f_02	49.2521	Yeah.	49.7803
49	DTA_int_02	49.8787	Uh-huh.	50.2730
50	DTA_int_02	50.2730	(pause 0.63)	50.9077
51	DTA_int_02	50.9077	Do the boys and the girls all play together then?	52.8766
52	DTA_se2_ag1_f_02	53.1812	Yes.	53.7123
53	DTA_se2_ag1_f_02	53.7123	(pause 0.60)	54.3138
54	DTA_se2_ag1_f_02	54.3138	Boys and the girls play together.	55.8515
55	DTA_int_02	56.8489	Are you pretty good?	57.4842
56	DTA_se2_ag1_f_02	58.3005	Yeah.	58.7172
57	DTA_int_02	58.9644	What do you like to play?	59.7347
58	DTA_se2_ag1_f_02	60.4016	Pardon?	60.8069
59	DTA_int_02	60.9854	What-	61.2352
60	DTA_int_02	61.2352	(pause 0.12)	61.3559
61	DTA_int_02	61.3559	d- what	61.7324
62	DTA_int_02	61.7324	(pause 0.10)	61.8330
63	DTA_int_02	61.8330	d- uh,	62.6900
64	DTA_int_02	62.6900	(pause 0.21)	62.8994
65	DTA_int_02	62.8994	what part do you like to play best? You like to hit the ball best, or what do you like to do best?	66.0534
66	DTA_se2_ag1_f_02	66.2451	Hit the ball best.	67.4638
67	DTA_int_02	68.5331	You a good catcher?	69.1884
68	DTA_se2_ag1_f_02	69.6195	Yeah.	70.0392
69	DTA_int_02	71.8701	How do you play tag? How do the kids play tag?	73.4683
