Line	Spkr	StTime	Content	EnTime
1	DCA_int_04	0.5134	Your name and count to ten.	2.1128
2	DCA_se1_ag1_f_01	4.9012	My-	5.2043
3	DCA_int_04	5.5773	Yeah.	5.9457
4	DCA_int_04	5.9457	(pause 0.09)	6.0389
5	DCA_int_04	6.0389	What's your name?	6.6218
6	DCA_se1_ag1_f_01	7.0170	My name is /RD-NAME-6/.	9.1607
7	DCA_int_04	9.4697	Mm-hm.	9.9546
8	DCA_int_04	9.9546	(pause 1.68)	11.6333
9	DCA_int_04	11.6333	And can you count to ten for me please?	13.4420
10	DCA_se1_ag1_f_01	14.8495	One	15.4044
11	DCA_se1_ag1_f_01	15.4044	(pause 0.47)	15.8754
12	DCA_se1_ag1_f_01	15.8754	two	16.4442
13	DCA_se1_ag1_f_01	16.4442	(pause 0.55)	16.9945
14	DCA_se1_ag1_f_01	16.9945	three	17.5493
15	DCA_se1_ag1_f_01	17.5493	(pause 0.54)	18.0891
16	DCA_se1_ag1_f_01	18.0891	four	18.7334
17	DCA_se1_ag1_f_01	18.7334	(pause 0.47)	19.2035
18	DCA_se1_ag1_f_01	19.2035	five	19.8890
19	DCA_se1_ag1_f_01	19.8890	(pause 0.40)	20.2853
20	DCA_se1_ag1_f_01	20.2853	six	20.9801
21	DCA_se1_ag1_f_01	20.9801	(pause 0.47)	21.4464
22	DCA_se1_ag1_f_01	21.4464	seven	22.0852
23	DCA_se1_ag1_f_01	22.0852	(pause 0.47)	22.5561
24	DCA_se1_ag1_f_01	22.5561	eight	22.9105
25	DCA_se1_ag1_f_01	22.9105	(pause 0.53)	23.4421
26	DCA_se1_ag1_f_01	23.4421	nine	24.0110
27	DCA_se1_ag1_f_01	24.0110	(pause 0.32)	24.3327
28	DCA_se1_ag1_f_01	24.3327	ten.	24.7524
29	DCA_int_04	25.1196	Good.	25.4413
30	DCA_int_04	25.4413	(pause 1.65)	27.0920
31	DCA_int_04	27.0920	Now, okay.	27.9033
32	DCA_int_04	27.9033	(pause 0.50)	28.4023
33	DCA_int_04	28.4023	Now, /RD-NAME-3/, what kind of games do you play around here?	31.7491
34	DCA_se1_ag1_f_01	32.8122	At home?	33.4231
35	DCA_int_04	33.6888	Mm-hm.	34.0572
36	DCA_se1_ag1_f_01	34.8965	I play uh,	35.9597
37	DCA_se1_ag1_f_01	35.9597	(pause 1.09)	37.0496
38	DCA_se1_ag1_f_01	37.0496	football,	38.0149
39	DCA_se1_ag1_f_01	38.0149	(pause 1.97)	39.9873
40	DCA_se1_ag1_f_01	39.9873	jump rope,	40.7706
41	DCA_se1_ag1_f_01	40.7706	(pause 3.52)	44.2900
42	DCA_se1_ag1_f_01	44.2900	<ts>	44.4019
43	DCA_se1_ag1_f_01	44.4019	(pause 0.14)	44.5418
44	DCA_se1_ag1_f_01	44.5418	that's all.	45.1246
45	DCA_int_04	46.4629	What do you do when you jump rope?	47.9037
46	DCA_se1_ag1_f_01	48.7542	<ts>	48.8203
47	DCA_se1_ag1_f_01	48.8203	(pause 0.94)	49.7584
48	DCA_se1_ag1_f_01	49.7584	We play double dutch.	51.1270
49	DCA_int_04	51.3718	How do you do that?	52.0526
50	DCA_se1_ag1_f_01	53.5587	S-	53.6986
51	DCA_se1_ag1_f_01	53.6986	(pause 0.13)	53.8245
52	DCA_se1_ag1_f_01	53.8245	You have to uh-	54.7559
53	DCA_se1_ag1_f_01	54.7559	(pause 0.38)	55.1336
54	DCA_se1_ag1_f_01	55.1336	Two people have-	56.0522
55	DCA_se1_ag1_f_01	56.0522	(pause 0.39)	56.4392
56	DCA_se1_ag1_f_01	56.4392	two people have to turn the rope.	58.1955
57	DCA_int_04	59.6752	Mm-hm.	60.0856
58	DCA_int_04	60.0856	(pause 1.11)	61.1989
59	DCA_int_04	61.1989	And what do you do?	62.0242
60	DCA_se1_ag1_f_01	62.4672	And you jump in the rope and start to jumping.	64.7473
61	DCA_int_04	65.0551	Uh-huh.	65.3255
62	DCA_int_04	65.3255	(pause 0.43)	65.7592
63	DCA_int_04	65.7592	Do you ever say any rhymes or, or	67.8983
64	DCA_int_04	67.8983	(pause 0.22)	68.1175
65	DCA_int_04	68.1175	things like that when you jump?	69.4968
66	DCA_se1_ag1_f_01	71.0038	<ts>	71.1017
67	DCA_se1_ag1_f_01	71.1017	(pause 0.17)	71.2696
68	DCA_se1_ag1_f_01	71.2696	No.	71.6892
69	DCA_int_04	72.6953	Mm.	72.9098
70	DCA_int_04	72.9098	(pause 0.69)	73.6045
71	DCA_int_04	73.6045	Do you ever play	74.2760
72	DCA_int_04	74.2760	(pause 0.36)	74.6397
73	DCA_int_04	74.6397	games where you hide or do anything like that?	76.9805
74	DCA_se1_ag1_f_01	77.1437	Yes.	77.6333
75	DCA_int_04	77.6519	What?	77.8804
76	DCA_se1_ag1_f_01	78.5274	Hide and Seek.	79.3014
77	DCA_int_04	79.5019	How do you play that?	80.2433
78	DCA_se1_ag1_f_01	81.4790	Person gotta uh,	82.6587
79	DCA_se1_ag1_f_01	82.6587	(pause 0.34)	82.9991
80	DCA_se1_ag1_f_01	82.9991	count to twenty,	84.0518
81	DCA_se1_ag1_f_01	84.0518	(pause 0.46)	84.5134
82	DCA_se1_ag1_f_01	84.5134	and while the um, some more children hide,	87.0047
83	DCA_se1_ag1_f_01	87.0047	(pause 0.11)	87.1153
84	DCA_se1_ag1_f_01	87.1153	you got try to find 'em.	88.5748
85	DCA_int_04	89.2882	Mm-hm.	89.6566
86	DCA_int_04	89.6566	(pause 0.89)	90.5507
87	DCA_int_04	90.5507	Well how do you pick the	91.7304
88	DCA_int_04	91.7304	(pause 0.23)	91.9589
89	DCA_int_04	91.9589	person who counts to twenty?	93.5221
90	DCA_se1_ag1_f_01	94.6820	I don't know.	95.4060
91	DCA_se1_ag1_f_01	95.4060	(pause 1.24)	96.6451
92	DCA_se1_ag1_f_01	96.6451	You sposta uh,	97.6185
93	DCA_se1_ag1_f_01	97.6185	(pause 0.61)	98.2294
94	DCA_se1_ag1_f_01	98.2294	say something like,	99.3718
95	DCA_se1_ag1_f_01	99.3718	(pause 0.18)	99.5536
96	DCA_se1_ag1_f_01	99.5536	I-	99.6702
97	DCA_se1_ag1_f_01	99.6702	(pause 0.21)	99.8847
98	DCA_se1_ag1_f_01	99.8847	uh-	100.2437
99	DCA_se1_ag1_f_01	100.2437	(pause 1.03)	101.2742
100	DCA_se1_ag1_f_01	101.2742	Everybody put your feet in	102.6731
101	DCA_se1_ag1_f_01	102.6731	(pause 0.39)	103.0590
102	DCA_se1_ag1_f_01	103.0590	and somebody say	104.3366
103	DCA_se1_ag1_f_01	104.3366	(pause 1.21)	105.5490
104	DCA_se1_ag1_f_01	105.5490	they- they gonna be the namer	107.2836
105	DCA_se1_ag1_f_01	107.2836	(pause 0.37)	107.6519
106	DCA_se1_ag1_f_01	107.6519	and then you say b- something like uh,	109.8517
107	DCA_se1_ag1_f_01	109.8517	(pause 1.45)	111.2972
108	DCA_se1_ag1_f_01	111.2972	<sigh>	112.1318
109	DCA_se1_ag1_f_01	112.1318	(pause 1.43)	113.5587
110	DCA_se1_ag1_f_01	113.5587	uh-	113.8618
111	DCA_se1_ag1_f_01	113.8618	(pause 3.20)	117.0594
112	DCA_se1_ag1_f_01	117.0594	Say I forgot.	118.0572
113	DCA_int_04	118.2484	You forgot what you say on your feet?	120.0809
114	DCA_se1_ag1_f_01	120.3560	Mm-hm.	120.7757
115	DCA_int_04	121.8004	Okay.	122.4112
116	DCA_int_04	122.4112	(pause 0.69)	123.0967
117	DCA_int_04	123.0967	Um,	123.4231
118	DCA_int_04	123.4231	(pause 0.14)	123.5629
119	DCA_int_04	123.5629	any other kind of games that you play?	125.5540
120	DCA_se1_ag1_f_01	127.3900	I play d- I have-	128.5651
121	DCA_se1_ag1_f_01	128.5651	(pause 0.76)	129.3298
122	DCA_se1_ag1_f_01	129.3298	I have some /boxes/ games at home.	131.5214
123	DCA_int_04	131.8151	Uh-huh.	132.2068
124	DCA_int_04	132.2068	(pause 0.46)	132.6626
125	DCA_int_04	132.6626	And- and what? Like what?	133.7398
126	DCA_se1_ag1_f_01	134.2573	Don't Spill the Bean	135.6236
127	DCA_se1_ag1_f_01	135.6236	(pause 1.27)	136.8919
