Line	Spkr	StTime	Content	EnTime
1	DCA_int_03	0.4882	What kind of games did you play when you were a child?	2.6009
2	DCA_se1_ag3_f_01	3.5167	Oh, the usual childhood games,	5.7553
3	DCA_se1_ag3_f_01	5.7553	(pause 0.19)	5.9481
4	DCA_se1_ag3_f_01	5.9481	hopscotch,	6.8293
5	DCA_se1_ag3_f_01	6.8293	(pause 0.34)	7.1716
6	DCA_se1_ag3_f_01	7.1716	uh,	7.6674
7	DCA_se1_ag3_f_01	7.6674	(pause 0.44)	8.1110
8	DCA_se1_ag3_f_01	8.1110	basketball,	9.1063
9	DCA_se1_ag3_f_01	9.1063	(pause 0.18)	9.2834
10	DCA_se1_ag3_f_01	9.2834	baseball,	10.2029
11	DCA_se1_ag3_f_01	10.2029	(pause 0.97)	11.1719
12	DCA_se1_ag3_f_01	11.1719	uh, kickball.	12.6708
13	DCA_se1_ag3_f_01	12.6708	(pause 0.53)	13.2010
14	DCA_se1_ag3_f_01	13.2010	Uh, we used to play uh,	14.4403
15	DCA_se1_ag3_f_01	14.4403	(pause 0.45)	14.8888
16	DCA_se1_ag3_f_01	14.8888	dolls,	15.6285
17	DCA_int_03	15.6403	Mm.	15.8881
18	DCA_int_03	15.8881	(pause 0.56)	16.4508
19	DCA_int_03	16.4508	Mm-hm.	16.7498
20	DCA_se1_ag3_f_01	16.7340	dressing up.	17.3675
21	DCA_int_03	18.0629	Mm-hm.	18.6255
22	DCA_se1_ag3_f_01	18.8891	Uh,	19.8451
23	DCA_se1_ag3_f_01	19.8451	(pause 0.61)	20.4589
24	DCA_se1_ag3_f_01	20.4589	used to like to hunt snakes	21.8673
25	DCA_se1_ag3_f_01	21.8673	(pause 0.33)	22.2018
26	DCA_se1_ag3_f_01	22.2018	and uh,	22.9729
27	DCA_se1_ag3_f_01	22.9729	(pause 0.39)	23.3614
28	DCA_se1_ag3_f_01	23.3614	catch bugs.	24.2309
29	DCA_int_03	24.6519	Oh wow.	25.3246
30	DCA_int_03	25.3246	(pause 0.45)	25.7732
31	DCA_int_03	25.7732	Well we've got a lot to talk about.	26.9692
32	DCA_se1_ag3_f_01	26.4656	<laugh>	26.6780
33	DCA_int_03	27.4059	Well let's see, you started with hopscotch. Could you explain how hopscotch was played when you were a child?	32.5432
34	DCA_se1_ag3_f_01	32.7477	Well, uh, we used uh,	34.6431
35	DCA_se1_ag3_f_01	34.6431	(pause 0.31)	34.9500
36	DCA_se1_ag3_f_01	34.9500	up to eight numbers,	36.3427
37	DCA_se1_ag3_f_01	36.3427	(pause 1.36)	37.6991
38	DCA_se1_ag3_f_01	37.6991	and we would either use a piece of glass or a small pen,	41.7042
39	DCA_int_03	41.9954	Mm-hm.	42.4321
40	DCA_se1_ag3_f_01	42.4714	and	42.8885
41	DCA_se1_ag3_f_01	42.8885	(pause 0.75)	43.6390
42	DCA_se1_ag3_f_01	43.6390	we would throw from one block to the other and try not to step in that block.	47.9129
43	DCA_int_03	48.0336	Mm-hm.	48.6159
44	DCA_int_03	48.6159	(pause 0.87)	49.4844
45	DCA_int_03	49.4844	Uh, let's see. What else did you say?	51.5538
46	DCA_int_03	51.5538	(pause 1.41)	52.9663
47	DCA_int_03	52.9663	Playing dolls, what kind of- how did you play dolls	55.6406
48	DCA_int_03	55.6406	(pause 0.28)	55.9160
49	DCA_int_03	55.9160	and such?	56.4550
50	DCA_se1_ag3_f_01	56.4078	Well, I was fortunate	57.9225
51	DCA_se1_ag3_f_01	58.1429	enough to have a doll house	59.9005
52	DCA_se1_ag3_f_01	59.9005	(pause 0.83)	60.7267
53	DCA_se1_ag3_f_01	60.7267	that was built for me out in my back yard,	62.9024
54	DCA_int_03	62.9024	Mm-hm.	63.4453
55	DCA_se1_ag3_f_01	63.4808	and the girls- little girls would come over	65.5453
56	DCA_se1_ag3_f_01	65.5453	(pause 0.37)	65.9151
57	DCA_se1_ag3_f_01	65.9151	and uh, we'd bring our dolls over.	68.1498
58	DCA_int_03	68.7469	Mm-hm.	69.1285
59	DCA_se1_ag3_f_01	69.3292	And we played.	70.3717
60	DCA_se1_ag3_f_01	70.3717	(pause 0.18)	70.5567
61	DCA_se1_ag3_f_01	70.5567	We'd take the clothes off and give 'em a bath, [and]	73.3186
62	DCA_int_03	73.0982	[Mm-hm.]	73.6050
63	DCA_se1_ag3_f_01	73.9667	feed 'em,	74.5254
64	DCA_se1_ag3_f_01	74.5254	(pause 0.50)	75.0251
65	DCA_se1_ag3_f_01	75.0251	and two or three days later, <laugh>	76.6696
66	DCA_se1_ag3_f_01	76.6696	(pause 0.14)	76.8073
67	DCA_se1_ag3_f_01	76.8073	the food was really smelly.	78.3093
68	DCA_int_03	78.3812	[<laugh> I can imagine.]	80.3433
69	DCA_se1_ag3_f_01	78.7671	[<laugh>]	80.3945
70	DCA_int_03	80.4928	/unintelligible/	81.2993
71	DCA_int_03	81.2993	(pause 0.42)	81.7203
72	DCA_int_03	81.7203	Um, did you ever play Hide and Seek?	83.7544
73	DCA_se1_ag3_f_01	84.6544	[Yes.]	85.1343
74	DCA_int_03	84.9612	[Okay], what was your version of Hide and Seek?	87.1408
75	DCA_se1_ag3_f_01	87.9120	<laugh> Oh boy! [<laugh>]	91.5581
76	DCA_int_03	89.5044	[<laugh>]	90.3739
77	DCA_se1_ag3_f_01	91.5581	Well, some days it was pretty good, and then some [days it was-] <laugh>	95.2647
78	DCA_int_03	94.0279	[<laugh>]	94.8974
79	DCA_int_03	96.8016	Uh, what- what was the best age?	99.0442
80	DCA_int_03	99.0442	(pause 0.71)	99.7514
81	DCA_int_03	99.7514	For you w- when you were a child. What was your best age?	102.4542
82	DCA_se1_ag3_f_01	102.5369	Between five and seven.	105.2309
83	DCA_int_03	105.4434	And why was that?	106.3482
84	DCA_se1_ag3_f_01	107.4459	Well, that was my uh, first time going out to school, and this was a big adventure.	112.5084
85	DCA_int_03	112.4966	Mm-hm.	113.0592
86	DCA_int_03	113.8058	Mm-hm.	114.4195
87	DCA_int_03	114.4195	(pause 0.22)	114.6399
88	DCA_int_03	114.6399	Any other reasons?	115.6352
89	DCA_int_03	115.6352	(pause 0.28)	115.9185
90	DCA_int_03	115.9185	Did you have any responsibilities or anything like that?	118.0391
91	DCA_se1_ag3_f_01	118.9086	No,	119.4830
92	DCA_se1_ag3_f_01	119.4830	(pause 0.79)	120.2689
93	DCA_se1_ag3_f_01	120.2689	[uh,]	120.9495
94	DCA_int_03	120.4577	[?]	120.8315
95	DCA_se1_ag3_f_01	122.1731	I would-	122.6019
96	DCA_se1_ag3_f_01	122.6019	(pause 0.14)	122.7397
97	DCA_se1_ag3_f_01	122.7397	did get a chance to go a- a lot of places	125.7592
98	DCA_se1_ag3_f_01	125.7592	(pause 0.80)	126.5589
99	DCA_se1_ag3_f_01	126.5589	at that age, more so than I was-	128.6087
100	DCA_se1_ag3_f_01	128.6087	(pause 0.79)	129.4024
101	DCA_se1_ag3_f_01	129.4024	when I was older because	130.9801
102	DCA_se1_ag3_f_01	130.9801	(pause 0.48)	131.4562
103	DCA_se1_ag3_f_01	131.4562	uh, they had special rates for children.	133.6122
104	DCA_int_03	133.6673	Mm-hm.	134.1748
105	DCA_se1_ag3_f_01	134.4768	And uh,	135.2833
106	DCA_se1_ag3_f_01	135.2833	(pause 0.30)	135.5823
107	DCA_se1_ag3_f_01	135.5823	this meant a big saving for my family.	138.1986
108	DCA_int_03	138.3048	Mm-hm.	138.7691
109	DCA_int_03	138.7691	(pause 0.97)	139.7399
110	DCA_int_03	139.7399	Um, did you ever play Mother May I?	141.8874
111	DCA_se1_ag3_f_01	144.3037	Mm, not too [much.]	145.8961
112	DCA_int_03	145.6365	[Is that] a Washington game?	146.9151
113	DCA_int_03	147.9695	More or less?	148.7367
114	DCA_se1_ag3_f_01	149.1341	Not to my knowledge, I don't think so.	151.1396
115	DCA_int_03	151.4898	Are there any games that you used to play that were	153.3822
116	DCA_int_03	153.3822	(pause 0.17)	153.5553
117	DCA_int_03	153.5553	you know, more or less	154.2753
118	DCA_int_03	154.2753	(pause 0.62)	154.8959
119	DCA_int_03	154.8959	played here in Washington?	156.2847
120	DCA_se1_ag3_f_01	158.8381	Well really, I don't [know.]	160.5564
121	DCA_int_03	160.0299	[That you know of.]	160.6823
122	DCA_se1_ag3_f_01	160.8279	I- I really couldn't say.	162.5472
123	DCA_int_03	163.3813	Uh-huh.	163.8259
124	DCA_int_03	163.8259	(pause 0.79)	164.6162
125	DCA_int_03	164.6162	Um,	165.1862
126	DCA_int_03	165.1862	(pause 0.92)	166.1106
127	DCA_int_03	166.1106	did you ever play um,	167.9205
128	DCA_int_03	167.9205	(pause 0.46)	168.3769
129	DCA_int_03	168.3769	um,	169.0339
130	DCA_int_03	169.0339	(pause 0.67)	169.7018
131	DCA_int_03	169.7018	what's that game?	170.5005
132	DCA_int_03	170.5005	(pause 0.25)	170.7483
133	DCA_int_03	170.7483	Tag, I think. You know, Tag.	172.3535
134	DCA_se1_ag3_f_01	172.4991	Yes.	173.0342
135	DCA_int_03	173.1915	Tag, now how'd you play Tag?	174.8007
136	DCA_se1_ag3_f_01	175.6810	Well,	176.3184
137	DCA_se1_ag3_f_01	176.3184	(pause 0.61)	176.9282
138	DCA_se1_ag3_f_01	176.9282	the last ones that said, not it,	178.7380
139	DCA_se1_ag3_f_01	178.7380	(pause 0.98)	179.7137
140	DCA_se1_ag3_f_01	179.7137	they were the ones that had	180.9323
141	DCA_se1_ag3_f_01	180.9323	(pause 0.21)	181.1448
142	DCA_se1_ag3_f_01	181.1448	to tag someone else,	182.8484
143	DCA_int_03	182.8916	Mm-hm.	183.2890
144	DCA_se1_ag3_f_01	183.3638	make them it,	184.1703
145	DCA_se1_ag3_f_01	184.1703	(pause 0.71)	184.8814
146	DCA_se1_ag3_f_01	184.8814	And this went on and on and on,	186.5771
147	DCA_int_03	186.6440	Mm-hm.	187.0532
148	DCA_se1_ag3_f_01	187.0099	until we got tired.	188.0446
149	DCA_int_03	189.0479	Now, when you're selecting the one who's gonna be it, did you ever have any	192.4186
150	DCA_int_03	192.4186	(pause 0.31)	192.7334
151	DCA_int_03	192.7334	um, rhymes to say or	194.9002
152	DCA_int_03	194.9002	(pause 0.27)	195.1677
153	DCA_int_03	195.1677	any kind of chants or whatever?	197.1074
154	DCA_se1_ag3_f_01	197.1709	No.	197.7250
155	DCA_int_03	197.6679	/You/ choose the one that's [gonna be it.]	199.1689
156	DCA_se1_ag3_f_01	198.6968	[We ain't] really have to say not it real quickly, [and the last one that] said it,	202.5436
157	DCA_int_03	201.2532	[/That's good./]	202.1148
158	DCA_se1_ag3_f_01	203.0157	they were [it.]	203.6138
159	DCA_int_03	203.4367	[Mm-hm.]	203.8262
160	DCA_int_03	204.0544	Mm-hm.	204.4557
161	DCA_int_03	204.4557	(pause 0.38)	204.8334
162	DCA_int_03	204.8334	If-	205.0734
163	DCA_int_03	205.0734	(pause 0.19)	205.2662
164	DCA_int_03	205.2662	if you played, say on teams,	206.9884
165	DCA_int_03	206.9884	(pause 0.39)	207.3779
166	DCA_int_03	207.3779	how did you choose	208.5818
167	DCA_int_03	208.5818	(pause 0.50)	209.0854
168	DCA_int_03	209.0854	you know, who's going to be the captain or any-	211.1539
169	DCA_int_03	211.1539	(pause 1.05)	212.2004
170	DCA_int_03	212.2004	or who's going to be first, or something [like that.]	214.1046
171	DCA_se1_ag3_f_01	213.8607	Uh,	214.7538
172	DCA_se1_ag3_f_01	215.5122	usually, we would uh, either draw straws	218.7147
173	DCA_se1_ag3_f_01	218.7147	(pause 0.79)	219.5055
174	DCA_se1_ag3_f_01	219.5055	or uh,	220.6189
175	DCA_se1_ag3_f_01	220.6189	(pause 0.27)	220.8894
176	DCA_se1_ag3_f_01	220.8894	the last hand on the bat if it was [baseball.]	224.0919
177	DCA_int_03	223.5805	[Mm-hm.]	224.0801
178	DCA_se1_ag3_f_01	225.3421	Or we would um,	226.9512
179	DCA_se1_ag3_f_01	226.9512	(pause 1.43)	228.3776
180	DCA_se1_ag3_f_01	228.3776	put,	228.6033
181	DCA_se1_ag3_f_01	228.6033	(pause 0.30)	228.9026
182	DCA_se1_ag3_f_01	228.9026	you know, make fists,	229.8941
183	DCA_int_03	230.3898	Mm-hm.	230.7036
184	DCA_se1_ag3_f_01	230.6377	and do it in that fashion.	232.0622
185	DCA_int_03	232.0622	Mm-hm.	232.4088
186	DCA_int_03	232.4088	(pause 1.26)	233.6701
187	DCA_int_03	233.6701	Mm-hm.	234.1343
188	DCA_int_03	234.1343	(pause 0.87)	235.0038
189	DCA_int_03	235.0038	Uh, let's see. What was another game you told me about?	238.2526
190	DCA_int_03	238.2526	(pause 3.13)	241.3833
191	DCA_int_03	241.3833	You /knew/ hopscotch-	242.5518
192	DCA_se1_ag3_f_01	242.9689	[Basketball.]	243.9800
193	DCA_int_03	243.0397	[dolls, basketball,] okay.	244.7550
194	DCA_int_03	245.0973	Did you play it the girl's version or just boy's version or what?	248.4248
195	DCA_se1_ag3_f_01	248.4012	Well,	248.9795
196	DCA_se1_ag3_f_01	250.5021	in my uh,	251.4531
197	DCA_se1_ag3_f_01	251.4531	(pause 0.24)	251.6893
198	DCA_se1_ag3_f_01	251.6893	childhood, I was the only	253.1883
199	DCA_se1_ag3_f_01	253.1883	(pause 0.41)	253.6014
200	DCA_se1_ag3_f_01	253.6014	child	254.2151
201	DCA_se1_ag3_f_01	254.2151	(pause 0.26)	254.4748
202	DCA_se1_ag3_f_01	254.4748	period.	254.9981
203	DCA_se1_ag3_f_01	254.9981	(pause 0.65)	255.6433
204	DCA_se1_ag3_f_01	255.6433	So um,	256.5156
205	DCA_se1_ag3_f_01	256.5156	(pause 0.31)	256.8266
206	DCA_se1_ag3_f_01	256.8266	it was a lot of boys in my neighborhood,	258.9983
207	DCA_int_03	259.2855	Mm-hm.	259.7183
208	DCA_se1_ag3_f_01	259.7891	and this seemed to be the same in uh,	262.5146
209	DCA_se1_ag3_f_01	262.5146	(pause 1.03)	263.5454
210	DCA_se1_ag3_f_01	263.5454	the majority of the families at the time that I was growing up.	266.4362
211	DCA_se1_ag3_f_01	266.4362	(pause 0.15)	266.5857
212	DCA_se1_ag3_f_01	266.5857	There was just	267.1837
213	DCA_se1_ag3_f_01	267.1837	(pause 0.12)	267.3017
214	DCA_se1_ag3_f_01	267.3017	one child- /even if it/ was only one girl, so we had to play with the boys.	271.7031
215	DCA_int_03	271.6246	Mm-hm.	272.1596
216	DCA_se1_ag3_f_01	272.2068	And I think it was about-	273.4934
217	DCA_se1_ag3_f_01	273.4934	(pause 0.61)	274.1032
218	DCA_se1_ag3_f_01	274.1032	about	274.4022
219	DCA_se1_ag3_f_01	274.4022	(pause 0.15)	274.5478
220	DCA_se1_ag3_f_01	274.5478	four girls	275.2835
221	DCA_se1_ag3_f_01	275.2835	(pause 0.76)	276.0418
222	DCA_se1_ag3_f_01	276.0418	out of the whole bunch, so we played with the [boys.]	278.3041
223	DCA_int_03	277.8005	[Mm-hm.]	278.3119
224	DCA_int_03	278.5323	Mm-hm. I did the same thing.	280.1021
225	DCA_se1_ag3_f_01	280.1099	<laugh>	280.9401
226	DCA_int_03	281.1919	Well what was um-	282.4853
227	DCA_int_03	282.4853	(pause 0.37)	282.8512
228	DCA_int_03	282.8512	How was it playing basketball?	284.6295
229	DCA_int_03	284.6295	(pause 0.12)	284.7515
230	DCA_int_03	284.7515	/?/	285.1882
231	DCA_se1_ag3_f_01	285.5816	Rough. [<laugh>]	288.1143
232	DCA_int_03	286.2337	[Rough. <laugh>]	287.6225
233	DCA_int_03	288.6809	Did you ever get to play the important	290.2821
234	DCA_int_03	290.2821	(pause 0.33)	290.6087
235	DCA_int_03	290.6087	spots, uh, on the team, like	292.4647
236	DCA_int_03	292.4647	(pause 0.42)	292.8857
237	DCA_int_03	292.8857	center or anything like that?	294.1604
238	DCA_int_03	294.1604	(pause 0.50)	294.6561
239	DCA_int_03	294.6561	Or-	295.0535
240	DCA_se1_ag3_f_01	296.3351	[uh hm]	296.9607
241	DCA_int_03	296.5363	[or did you just]	297.0905
242	DCA_int_03	297.2912	do well to keep up? [<laugh>]	299.4039
243	DCA_se1_ag3_f_01	298.1056	[Yeah, that's all.]	299.4039
244	DCA_int_03	299.6596	[Uh-huh.]	300.3285
245	DCA_se1_ag3_f_01	299.6793	[You know,]	300.3363
246	DCA_se1_ag3_f_01	300.5566	we had to rock 'em and sock 'em.	301.8825
247	DCA_int_03	301.9996	Mm-hm.	302.4441
248	DCA_int_03	302.4441	(pause 0.20)	302.6448
249	DCA_int_03	302.6448	Were you very athletic?	303.6638
250	DCA_se1_ag3_f_01	305.4224	Oh, I was pretty rough	306.7758
251	DCA_se1_ag3_f_01	306.7758	(pause 0.16)	306.9362
252	DCA_se1_ag3_f_01	306.9362	[to be a girl.]	307.7506
253	DCA_int_03	306.9834	[Mm-hm.]	307.4398
254	DCA_int_03	307.7702	Mm-hm.	308.2310
255	DCA_int_03	308.2310	(pause 0.10)	308.3291
256	DCA_int_03	308.3291	Hm.	308.6161
257	DCA_int_03	308.6161	(pause 0.11)	308.7223
258	DCA_int_03	308.7223	Mm-hm.	309.1355
259	DCA_int_03	309.1355	(pause 0.53)	309.6666
260	DCA_int_03	309.6666	Um,	310.0561
261	DCA_int_03	310.0561	(pause 3.65)	313.7062
262	DCA_int_03	313.7062	can you remember any- Did you ever jump rope?	315.6969
263	DCA_se1_ag3_f_01	316.0589	Yes.	316.5153
264	DCA_int_03	316.7700	Okay, can you r-	317.6671
265	DCA_int_03	317.6671	(pause 0.20)	317.8638
266	DCA_int_03	317.8638	remember any of those	318.9772
267	DCA_int_03	318.9772	(pause 0.17)	319.1424
268	DCA_int_03	319.1424	rhymes that you used to say while jumping rope?	321.5227
269	DCA_se1_ag3_f_01	322.6351	Yes, um,	324.2521
270	DCA_se1_ag3_f_01	324.2521	(pause 0.63)	324.8791
271	DCA_se1_ag3_f_01	324.8791	<ts>	324.9412
272	DCA_se1_ag3_f_01	324.9412	(pause 0.51)	325.4482
273	DCA_se1_ag3_f_01	325.4482	let me think.	326.4357
274	DCA_se1_ag3_f_01	326.4357	(pause 1.70)	328.1343
275	DCA_se1_ag3_f_01	328.1343	Gee whiz, can't uh-	329.6984
276	DCA_se1_ag3_f_01	329.6984	(pause 1.34)	331.0379
277	DCA_se1_ag3_f_01	331.0379	Oh, um,	332.0451
278	DCA_se1_ag3_f_01	332.0451	(pause 1.77)	333.8145
279	DCA_se1_ag3_f_01	333.8145	one we used to play was uh, down in Mississippi where the boat goes push.	338.5162
280	DCA_se1_ag3_f_01	338.5162	(pause 0.16)	338.6732
281	DCA_se1_ag3_f_01	338.6732	Used to play that.	339.5223
282	DCA_int_03	339.6324	Mm-hm.	340.2934
283	DCA_se1_ag3_f_01	340.6750	[And um-]	341.8476
284	DCA_int_03	340.8953	[Can you say the whole thing?]	341.9812
285	DCA_se1_ag3_f_01	342.5428	[Well, that was- that was] the rhyme. [Down in Mississippi] where the boat goes push, and the one behind you	347.9979
286	DCA_int_03	342.5625	[/Hard to remember/.]	343.6625
287	DCA_int_03	343.6625	(pause 0.85)	344.5139
288	DCA_int_03	344.5139	[That-]	344.9349
289	DCA_se1_ag3_f_01	348.4984	would push. You know, they had to come in the rope	350.8984
290	DCA_se1_ag3_f_01	350.8984	(pause 0.17)	351.0715
291	DCA_se1_ag3_f_01	351.0715	just as you would say, push, then	352.8960
292	DCA_int_03	352.9511	Yeah.	353.4272
293	DCA_se1_ag3_f_01	353.4822	whoever was first,	354.7609
294	DCA_se1_ag3_f_01	354.7609	(pause 0.20)	354.9576
295	DCA_se1_ag3_f_01	354.9576	they would say it, and then the one that was behind 'em, they had to push them when they said, the boat goes push.	360.3467
296	DCA_int_03	360.4883	Mm-hm.	360.8267
297	DCA_se1_ag3_f_01	360.7912	And then they had one uh, that would say, one, two,	364.1935
298	DCA_se1_ag3_f_01	364.6223	and then the next one would come along, and say 'three, four'	367.3990
299	DCA_int_03	367.3430	Mm-hm.	367.7609
300	DCA_se1_ag3_f_01	367.8278	and you couldn't lose time. You [had to keep] up.	370.3536
301	DCA_int_03	369.5550	[Right.]	369.9130
302	DCA_int_03	371.1484	Mm-hm.	371.5300
303	DCA_int_03	371.5300	(pause 0.89)	372.4182
304	DCA_int_03	372.4182	Uh,	372.7290
305	DCA_int_03	372.7290	(pause 0.21)	372.9375
306	DCA_int_03	372.9375	can you remember any more?	374.0667
307	DCA_int_03	374.0667	(pause 1.15)	375.2194
