Line	Spkr	StTime	Content	EnTime
1	DCA_int_01	0.4980	Do you remember what kinds of games you used to play here when you were about in third grade?	4.8361
2	DCA_int_01	4.8361	(pause 0.86)	5.7000
3	DCA_int_01	5.7000	In second grade? What do the kids play?	7.7814
4	DCA_se1_ag3_f_02	9.1774	Softball.	10.4815
5	DCA_se1_ag3_f_02	10.4815	(pause 0.75)	11.2361
6	DCA_se1_ag3_f_02	11.2361	Mm,	11.9529
7	DCA_se1_ag3_f_02	11.9529	(pause 4.62)	16.5740
8	DCA_se1_ag3_f_02	16.5740	that was about it. Other than just uh, you know, smaller games in the classroom	20.9562
9	DCA_se1_ag3_f_02	20.9562	(pause 0.67)	21.6228
10	DCA_se1_ag3_f_02	21.6228	like picking up sticks	23.2349
11	DCA_se1_ag3_f_02	23.2349	(pause 1.91)	25.1466
12	DCA_se1_ag3_f_02	25.1466	and rolling the ball, you know, to see	27.2586
13	DCA_se1_ag3_f_02	27.2586	(pause 0.39)	27.6522
14	DCA_se1_ag3_f_02	27.6522	who could catch the ball the most out of	29.7237
15	DCA_se1_ag3_f_02	29.7237	(pause 0.53)	30.2542
16	DCA_se1_ag3_f_02	30.2542	uh, ten children.	32.1376
17	DCA_int_01	32.4488	Mm-hm.	32.8922
18	DCA_se1_ag3_f_02	33.0620	Or	33.6625
19	DCA_se1_ag3_f_02	33.6625	(pause 1.50)	35.1583
20	DCA_se1_ag3_f_02	35.1583	word games.	36.3782
21	DCA_se1_ag3_f_02	36.3782	(pause 0.78)	37.1580
22	DCA_se1_ag3_f_02	37.1580	You know just simple things like that.	39.0217
23	DCA_int_01	39.3581	What kind of word games did you have?	41.1377
24	DCA_se1_ag3_f_02	43.7214	Making words out of-	45.3131
25	DCA_se1_ag3_f_02	45.3131	(pause 0.17)	45.4873
26	DCA_se1_ag3_f_02	45.4873	making smaller words out of, you know, larger words that we	49.4870
27	DCA_se1_ag3_f_02	49.4870	(pause 0.20)	49.6851
28	DCA_se1_ag3_f_02	49.6851	could pick out like	51.4073
29	DCA_se1_ag3_f_02	51.4073	(pause 0.75)	52.1619
30	DCA_se1_ag3_f_02	52.1619	my, yours, I,	54.7266
31	DCA_se1_ag3_f_02	54.7266	(pause 0.73)	55.4562
32	DCA_se1_ag3_f_02	55.4562	he,	56.0693
33	DCA_se1_ag3_f_02	56.0693	(pause 0.30)	56.3648
34	DCA_se1_ag3_f_02	56.3648	him, her.	57.5942
35	DCA_int_01	58.0179	[Mm-hm.]	58.4643
36	DCA_se1_ag3_f_02	58.0241	[The straight] thing.	58.7693
37	DCA_int_01	59.8069	How about uh, after school was out?	61.6713
38	DCA_int_01	61.6713	(pause 0.42)	62.0958
39	DCA_int_01	62.0958	When you got home, what kind of games did they play?	64.4901
40	DCA_se1_ag3_f_02	67.2538	Oh at home, usually it was just putting puzzles together, trying to read- you know, and see who could read the best	73.9626
41	DCA_se1_ag3_f_02	73.9626	(pause 0.61)	74.5687
42	DCA_se1_ag3_f_02	74.5687	out of the three children.	75.7446
43	DCA_int_01	76.4457	How about outside?	77.4770
44	DCA_se1_ag3_f_02	80.9945	Softball,	82.1641
45	DCA_se1_ag3_f_02	82.1641	(pause 0.34)	82.5037
46	DCA_se1_ag3_f_02	82.5037	football	83.1444
47	DCA_se1_ag3_f_02	83.1444	(pause 0.10)	83.2433
48	DCA_se1_ag3_f_02	83.2433	[<laugh>] Yes.	86.1753
