Line	Spkr	StTime	Content	EnTime
1	DCA_int_05	0.0063	Did you play when you were younger?	1.3005
2	DCA_se3_ag2_m_03	2.4484	Oh uh	3.3070
3	DCA_se3_ag2_m_03	3.3070	(pause 0.09)	3.3968
4	DCA_se3_ag2_m_03	3.3968	basketball,	4.5614
5	DCA_se3_ag2_m_03	4.5614	(pause 0.33)	4.8917
6	DCA_se3_ag2_m_03	4.8917	football, baseball, marbles,	6.8966
7	DCA_se3_ag2_m_03	6.8966	(pause 1.56)	8.4533
8	DCA_se3_ag2_m_03	8.4533	hide and go seek,	9.5946
9	DCA_se3_ag2_m_03	9.5946	(pause 1.73)	11.3228
10	DCA_se3_ag2_m_03	11.3228	root the peg,	12.3508
11	DCA_int_05	13.2517	What?	13.5679
12	DCA_se3_ag2_m_03	13.9021	root the peg.	14.6160
13	DCA_int_05	15.1007	How'd you play root the peg?	16.2393
14	DCA_se3_ag2_m_03	17.0096	[That's a-]	17.4938
15	DCA_int_05	17.0616	[What is] it?	17.6336
16	DCA_se3_ag2_m_03	17.8740	it's a game you put the uh	19.1386
17	DCA_se3_ag2_m_03	19.1386	(pause 0.09)	19.2248
18	DCA_se3_ag2_m_03	19.2248	peg in the ground and you try to root up with your	21.2853
19	DCA_se3_ag2_m_03	21.2853	(pause 0.15)	21.4338
20	DCA_se3_ag2_m_03	21.4338	teeth,	21.9180
21	DCA_se3_ag2_m_03	21.9180	(pause 1.79)	23.7130
22	DCA_se3_ag2_m_03	23.7130	and if you don't root it right then you have to eat the dirt.	25.9770
23	DCA_int_05	27.1767	You have to	27.6554
24	DCA_int_05	27.6554	(pause 0.13)	27.7810
25	DCA_int_05	27.7810	eat the dirt? [Did you] really eat the dirt?	29.4178
26	DCA_se3_ag2_m_03	28.3253	[Mm.]	28.7214
27	DCA_se3_ag2_m_03	29.4258	Yeah you had to, it was a part of the game.	31.3467
28	DCA_int_05	31.9790	Oh.	32.6111
29	DCA_int_05	32.6111	(pause 0.59)	33.2036
30	DCA_int_05	33.2036	How'd you play hide and go seek?	34.4569
31	DCA_se3_ag2_m_03	35.6430	Well	36.1992
32	DCA_se3_ag2_m_03	36.1992	(pause 0.06)	36.2592
33	DCA_se3_ag2_m_03	36.2592	um,	37.0236
34	DCA_se3_ag2_m_03	37.0236	(pause 0.30)	37.3237
35	DCA_se3_ag2_m_03	37.3237	the person that was seeking the people they	39.0851
36	DCA_se3_ag2_m_03	39.0851	(pause 0.12)	39.2027
37	DCA_se3_ag2_m_03	39.2027	counted to a certain number and	40.6401
38	DCA_se3_ag2_m_03	40.6401	(pause 1.34)	41.9760
39	DCA_se3_ag2_m_03	41.9760	uh	42.6894
40	DCA_se3_ag2_m_03	42.6894	(pause 0.19)	42.8764
41	DCA_se3_ag2_m_03	42.8764	the	43.0525
42	DCA_se3_ag2_m_03	43.0525	(pause 0.06)	43.1125
43	DCA_se3_ag2_m_03	43.1125	other	43.4967
44	DCA_se3_ag2_m_03	43.4967	(pause 0.08)	43.5768
45	DCA_se3_ag2_m_03	43.5768	p-	43.6928
46	DCA_se3_ag2_m_03	43.6928	(pause 0.26)	43.9489
47	DCA_se3_ag2_m_03	43.9489	people uh	44.6703
48	DCA_se3_ag2_m_03	44.6703	(pause 0.43)	45.1036
49	DCA_se3_ag2_m_03	45.1036	they	45.5318
50	DCA_se3_ag2_m_03	45.5318	(pause 0.12)	45.6558
51	DCA_se3_ag2_m_03	45.6558	hid and	46.2001
52	DCA_se3_ag2_m_03	46.2001	(pause 0.58)	46.7764
53	DCA_se3_ag2_m_03	46.7764	the last man that	47.9729
54	DCA_se3_ag2_m_03	47.9729	(pause 0.18)	48.1532
55	DCA_se3_ag2_m_03	48.1532	uh was	48.8015
56	DCA_se3_ag2_m_03	48.8015	(pause 0.11)	48.9135
57	DCA_se3_ag2_m_03	48.9135	found,	49.5378
58	DCA_se3_ag2_m_03	49.5378	(pause 1.17)	50.7064
59	DCA_se3_ag2_m_03	50.7064	was supposed to be the winner of the-	52.2111
60	DCA_se3_ag2_m_03	52.2111	(pause 0.34)	52.5533
61	DCA_se3_ag2_m_03	52.5533	that-	52.8586
62	DCA_se3_ag2_m_03	52.8586	(pause 0.19)	53.0476
63	DCA_se3_ag2_m_03	53.0476	that	53.3776
64	DCA_se3_ag2_m_03	53.3776	(pause 0.06)	53.4418
65	DCA_se3_ag2_m_03	53.4418	particular game you know.	54.6423
66	DCA_int_05	55.5048	I see.	56.2169
67	DCA_int_05	56.2169	(pause 0.87)	57.0856
68	DCA_int_05	57.0856	Um how'd you choose who was it when you were playing hide and go seek?	60.0189
69	DCA_se3_ag2_m_03	60.9495	Uh	61.7602
70	DCA_se3_ag2_m_03	61.7602	(pause 0.90)	62.6583
71	DCA_se3_ag2_m_03	62.6583	I don't remember really.	63.7663
72	DCA_int_05	66.4883	Um	67.0697
73	DCA_int_05	67.0697	(pause 0.15)	67.2167
74	DCA_int_05	67.2167	did you ever play anything like red rover red rover?	70.0940
75	DCA_se3_ag2_m_03	70.8103	Maybe by a different name but not by that name.	72.8233
76	DCA_int_05	73.3897	Um did you play mother may I?	75.1626
77	DCA_int_05	75.1626	(pause 0.82)	75.9789
78	DCA_int_05	75.9789	Or [something like /inaudible/]	78.3322
79	DCA_se3_ag2_m_03	76.3431	[Yes, right]	77.2395
80	DCA_se3_ag2_m_03	77.2395	(pause 0.12)	77.3556
81	DCA_se3_ag2_m_03	77.3556	[we played that.]	78.0239
82	DCA_int_05	78.5323	How did you play that?	79.4896
83	DCA_se3_ag2_m_03	80.1370	Well you had somebody up	81.3276
84	DCA_se3_ag2_m_03	81.3276	(pause 0.21)	81.5357
85	DCA_se3_ag2_m_03	81.5357	uh last person	82.9264
86	DCA_se3_ag2_m_03	82.9264	(pause 0.37)	83.2965
87	DCA_se3_ag2_m_03	83.2965	or the	83.8245
88	DCA_se3_ag2_m_03	83.8245	(pause 0.12)	83.9488
89	DCA_se3_ag2_m_03	83.9488	person first in the first game was the	86.2460
90	DCA_se3_ag2_m_03	86.2460	(pause 0.57)	86.8143
91	DCA_se3_ag2_m_03	86.8143	one that you ask	87.7276
92	DCA_se3_ag2_m_03	87.7276	(pause 0.25)	87.9769
93	DCA_se3_ag2_m_03	87.9769	about a certain	89.1982
94	DCA_se3_ag2_m_03	89.1982	(pause 0.40)	89.6017
95	DCA_se3_ag2_m_03	89.6017	amount of moves and	91.1324
96	DCA_se3_ag2_m_03	91.1324	(pause 0.27)	91.4067
97	DCA_se3_ag2_m_03	91.4067	if you didn't say may I then you had to either go back or stand in that	94.4734
98	DCA_se3_ag2_m_03	94.4734	(pause 0.16)	94.6362
99	DCA_se3_ag2_m_03	94.6362	position.	95.0884
100	DCA_int_05	95.4467	Mm-hm.	96.0990
101	DCA_int_05	96.0990	(pause 1.35)	97.4516
102	DCA_int_05	97.4516	Um,	98.0090
103	DCA_int_05	98.0090	(pause 0.37)	98.3822
104	DCA_int_05	98.3822	when you play football do you have a regular team or is it just a group of kids from the neighborhood [or?]	103.2004
105	DCA_se3_ag2_m_03	103.0844	[Mm]	103.3645
106	DCA_se3_ag2_m_03	103.5366	both.	104.1352
107	DCA_int_05	104.6653	[Both?]	105.0146
108	DCA_se3_ag2_m_03	104.8453	[Sand] lot	105.3816
109	DCA_se3_ag2_m_03	105.4856	and organized you know in high school.	108.0138
110	DCA_int_05	108.2671	Mm-hm.	108.7954
111	DCA_se3_ag2_m_03	108.8114	Mm-hm.	109.3514
112	DCA_int_05	109.2676	Um what was the sandlot team like?	111.5876
113	DCA_se3_ag2_m_03	112.5531	Group of guys from the community and-	114.2116
114	DCA_int_05	115.3566	[/??/] a sponsor or?	117.1694
115	DCA_se3_ag2_m_03	115.3766	[That's all.]	116.0086
116	DCA_se3_ag2_m_03	117.3175	No no.	117.9378
117	DCA_se3_ag2_m_03	117.9378	(pause 0.11)	118.0499
118	DCA_se3_ag2_m_03	118.0499	this was just a	119.0432
119	DCA_se3_ag2_m_03	119.0432	(pause 0.15)	119.1904
120	DCA_se3_ag2_m_03	119.1904	plain ordinary game that you got up	120.8614
121	DCA_se3_ag2_m_03	120.8614	(pause 0.16)	121.0174
122	DCA_se3_ag2_m_03	121.0174	you know	121.3775
123	DCA_se3_ag2_m_03	121.3775	(pause 0.15)	121.5297
124	DCA_se3_ag2_m_03	121.5297	on the spur of the moment.	122.3821
125	DCA_int_05	122.6262	Uh-huh what was the other?	123.7662
126	DCA_se3_ag2_m_03	124.1389	Organized.	124.8352
127	DCA_int_05	124.9072	Organized well	125.6872
128	DCA_int_05	125.6872	(pause 0.25)	125.9357
129	DCA_int_05	125.9357	how was that organized?	126.9864
130	DCA_se3_ag2_m_03	126.9784	It was played in high school with uh equipment	129.3984
131	DCA_se3_ag2_m_03	130.1439	um,	130.9039
132	DCA_se3_ag2_m_03	130.9039	(pause 0.20)	131.1043
133	DCA_se3_ag2_m_03	131.1043	referees, coaches	132.5030
134	DCA_int_05	132.9613	Mm-hm.	133.5933
135	DCA_se3_ag2_m_03	133.7497	/and under a name/	134.6151
136	DCA_int_05	135.2864	I see.	136.0128
137	DCA_int_05	136.0128	(pause 0.76)	136.7772
138	DCA_int_05	136.7772	Um,	137.3759
139	DCA_int_05	137.3759	(pause 1.13)	138.5100
140	DCA_int_05	138.5100	uh back to the hide and seek game,	140.4630
141	DCA_int_05	140.4630	(pause 0.44)	140.9072
142	DCA_int_05	140.9072	well any game where you had to choose someone to pick did you- do you remember any rhymes that you would say?	145.3314
143	DCA_int_05	145.3314	(pause 0.59)	145.9198
144	DCA_int_05	145.9198	Like um, engine engine number nine, or	148.5290
145	DCA_int_05	148.5290	(pause 0.53)	149.0613
146	DCA_int_05	149.0613	something like that?	150.0426
147	DCA_se3_ag2_m_03	151.3305	Anything with a-	152.1068
148	DCA_int_05	152.2570	A [rhyme.]	153.0293
149	DCA_se3_ag2_m_03	152.4490	[a rhyme?]	153.2077
150	DCA_int_05	153.2435	Yeah.	153.6835
