Line	Spkr	StTime	Content	EnTime
1	DCB_int_01	0.3310	And where were you born?	1.4254
2	DCB_se3_ag3_f_01	2.3292	Uh, what was the name of that hospital?	4.8503
3	DCB_se3_ag3_f_01	4.8503	(pause 2.62)	7.4688
4	DCB_se3_ag3_f_01	7.4688	<ts>	7.5528
5	DCB_se3_ag3_f_01	7.5528	(pause 0.13)	7.6809
6	DCB_se3_ag3_f_01	7.6809	Washington Hospital Center.	8.7968
7	DCB_int_01	13.0354	And	13.7009
8	DCB_int_01	13.7009	(pause 0.22)	13.9250
9	DCB_int_01	13.9250	what neighborhood did you grow up in or that you claim is your neighborhood?	16.7223
10	DCB_se3_ag3_f_01	18.0869	Mm.	18.8313
11	DCB_se3_ag3_f_01	18.8313	(pause 0.85)	19.6769
12	DCB_se3_ag3_f_01	19.6769	Well I don't know, only cause	21.2736
13	DCB_se3_ag3_f_01	21.2736	(pause 0.71)	21.9819
14	DCB_se3_ag3_f_01	21.9819	ti-	22.2501
15	DCB_se3_ag3_f_01	22.2501	(pause 0.20)	22.4502
16	DCB_se3_ag3_f_01	22.4502	there's like a bunch. But I- I would say	24.5271
17	DCB_se3_ag3_f_01	24.5271	(pause 0.10)	24.6284
18	DCB_se3_ag3_f_01	24.6284	mostly Northeast Washington at this point but that's not where I grew up.	29.9268
19	DCB_int_01	30.1950	Okay [so let's] talk about that part.	31.7576
20	DCB_se3_ag3_f_01	30.5751	[I-]	30.8793
21	DCB_se3_ag3_f_01	32.3772	Well like,	33.0135
22	DCB_se3_ag3_f_01	33.0135	(pause 0.39)	33.4057
23	DCB_se3_ag3_f_01	33.4057	until I was ten I grew up in Adelphi, Maryland, sorry [I kicked you.] And then uh,	37.7244
24	DCB_int_01	36.3390	[Mm-hm.]	36.7872
25	DCB_se3_ag3_f_01	38.8134	after that Hyattsville, which is really close, so	41.7377
26	DCB_se3_ag3_f_01	41.7377	(pause 0.83)	42.5684
27	DCB_se3_ag3_f_01	42.5684	primarily Prince George's County	44.5373
28	DCB_se3_ag3_f_01	44.5373	(pause 0.06)	44.6013
29	DCB_se3_ag3_f_01	44.6013	until high school.	45.9704
30	DCB_int_01	48.9245	And then did you come into the District at that point?	50.9255
31	DCB_se3_ag3_f_01	51.0815	Yeah uh,	52.4342
32	DCB_se3_ag3_f_01	52.4342	(pause 0.34)	52.7743
33	DCB_se3_ag3_f_01	52.7743	s- what is the name of that-	54.0189
34	DCB_se3_ag3_f_01	54.0189	(pause 0.19)	54.2110
35	DCB_se3_ag3_f_01	54.2110	I don't know what the name of that neighborhood is.	55.5796
36	DCB_se3_ag3_f_01	55.5796	(pause 0.72)	56.3012
37	DCB_se3_ag3_f_01	56.3012	It was basically sixteenth street Northwest and Underwood, it was my grandma's house, so.	63.3766
38	DCB_se3_ag3_f_01	63.3766	(pause 1.16)	64.5382
39	DCB_se3_ag3_f_01	64.5382	It's kind of near Gold Coast, near um <ts> where Walter Reed	67.9570
40	DCB_se3_ag3_f_01	67.9570	(pause 0.36)	68.3212
41	DCB_se3_ag3_f_01	68.3212	was.	69.1135
