Line	Spkr	StTime	Content	EnTime
1	DCB_int_01	0.5292	And,	1.2921
2	DCB_int_01	1.2921	(pause 0.25)	1.5454
3	DCB_int_01	1.5454	were you born in DC?	2.5739
4	DCB_se2_ag4_f_02	2.8299	I was born in DC at Georgetown University Hospital.	5.5632
5	DCB_int_01	5.9512	Oh,	6.1633
6	DCB_int_01	6.1633	(pause 0.18)	6.3434
7	DCB_int_01	6.3434	woop woop.	6.8716
8	DCB_se2_ag4_f_02	6.8917	[Mm-hm.] <laugh>	8.8125
9	DCB_int_01	7.1518	[GU.]	7.6880
10	DCB_int_01	8.9086	Um,	9.7090
11	DCB_int_01	9.7090	(pause 0.15)	9.8569
12	DCB_int_01	9.8569	what do you consider your neighborhood that you- what do you call home- your neighborhood that you call home?	14.0102
13	DCB_se2_ag4_f_02	14.8750	In DC [the neighborhood] I call home is Deanwood.	17.0280
14	DCB_int_01	15.5113	[Mm.]	15.7874
15	DCB_int_01	17.0960	Deanwood.	17.6283
16	DCB_int_01	17.6283	(pause 1.57)	19.2009
17	DCB_int_01	19.2009	And have you lived here all your life?	20.3809
18	DCB_se2_ag4_f_02	21.1656	I've n-	21.7619
19	DCB_se2_ag4_f_02	21.7619	(pause 0.12)	21.8780
20	DCB_se2_ag4_f_02	21.8780	I've lived here the majority of my [life.]	23.6028
21	DCB_int_01	23.4706	[And]	23.9519
22	DCB_int_01	24.1229	where are some other places you lived?	25.4882
23	DCB_se2_ag4_f_02	25.5716	I've lived in Richmond, Virginia.	27.0683
24	DCB_int_01	28.3527	How long?	28.8194
25	DCB_se2_ag4_f_02	29.5613	I lived there	31.0620
26	DCB_se2_ag4_f_02	31.0620	(pause 0.47)	31.5296
27	DCB_se2_ag4_f_02	31.5296	five, six years.	34.0231
28	DCB_int_01	35.0596	Anywhere else?	35.6209
29	DCB_se2_ag4_f_02	35.8598	That's it.	36.1705
30	DCB_int_01	36.9842	So yeah, the majority.	37.8566
31	DCB_se2_ag4_f_02	38.0087	Mm-hm.	38.2368
32	DCB_int_01	38.3008	Um,	39.0915
33	DCB_int_01	39.0915	(pause 0.39)	39.4814
34	DCB_int_01	39.4814	any other neighborhoods besides Deanwood?	41.1582
35	DCB_int_01	41.1582	(pause 0.18)	41.3381
36	DCB_int_01	41.3381	Have you moved around a lot?	42.4866
37	DCB_se2_ag4_f_02	43.0869	Um, I grew up in Deanwood,	44.3656
38	DCB_int_01	44.4194	Mm-hm.	44.7036
39	DCB_se2_ag4_f_02	44.8516	in DC.	45.5290
40	DCB_se2_ag4_f_02	45.5290	(pause 0.38)	45.9121
41	DCB_se2_ag4_f_02	45.9121	Um,	46.5068
42	DCB_se2_ag4_f_02	46.5068	(pause 0.89)	47.3927
43	DCB_se2_ag4_f_02	47.3927	after I came back to DC-	49.5199
44	DCB_se2_ag4_f_02	49.5199	(pause 0.41)	49.9297
45	DCB_se2_ag4_f_02	49.9297	um, the DC area, I lived in	51.8906
46	DCB_se2_ag4_f_02	51.8906	(pause 0.18)	52.0746
47	DCB_se2_ag4_f_02	52.0746	Riverdale,	52.6786
48	DCB_se2_ag4_f_02	52.6786	(pause 1.28)	53.9635
49	DCB_se2_ag4_f_02	53.9635	Bladensburg,	54.8555
50	DCB_int_01	55.4881	Mm-hm.	55.8882
51	DCB_se2_ag4_f_02	56.8287	Brentwood,	57.5290
52	DCB_se2_ag4_f_02	57.5290	(pause 1.20)	58.7336
53	DCB_se2_ag4_f_02	58.7336	and now Cheverly.	59.6002
54	DCB_int_01	62.1189	Perfect.	62.5909
55	DCB_int_01	62.5909	(pause 0.74)	63.3314
56	DCB_int_01	63.3314	And	64.1917
57	DCB_int_01	64.1917	(pause 0.26)	64.4558
58	DCB_int_01	64.4558	where'd you go to school?	65.2641
59	DCB_se2_ag4_f_02	66.1285	High school or [college?]	67.3330
60	DCB_int_01	67.1169	[High] school and college.	68.1974
61	DCB_se2_ag4_f_02	68.3454	High school I attended St. Patrick's Academy	70.6224
62	DCB_se2_ag4_f_02	70.6224	(pause 0.27)	70.8906
63	DCB_se2_ag4_f_02	70.8906	in Northwest DC.	72.0711
64	DCB_se2_ag4_f_02	72.0711	(pause 1.68)	73.7518
65	DCB_se2_ag4_f_02	73.7518	College I attended Virginia Commonwealth University.	76.3170
66	DCB_int_01	76.4639	<ts>	76.5359
67	DCB_int_01	76.5359	(pause 0.13)	76.6650
68	DCB_int_01	76.6650	[VCU.]	77.6534
69	DCB_se2_ag4_f_02	77.4732	[Mm.]	77.6773
70	DCB_se2_ag4_f_02	77.8374	[<laugh>]	78.3416
71	DCB_int_01	77.8774	[Shaka Smart.]	78.5934
72	DCB_se2_ag4_f_02	78.5537	[<laugh>]	79.4311
73	DCB_int_01	78.6778	[Loved him.]	79.2701
74	DCB_int_01	79.6743	But he- now he's in Texas.	80.8788
75	DCB_int_01	80.8788	(pause 0.66)	81.5350
76	DCB_int_01	81.5350	Um, and what's your occupation?	83.5265
77	DCB_se2_ag4_f_02	84.1681	My occupation is executive	86.8813
78	DCB_se2_ag4_f_02	86.8813	(pause 0.19)	87.0693
79	DCB_se2_ag4_f_02	87.0693	assistant	87.6573
80	DCB_se2_ag4_f_02	87.6573	(pause 0.46)	88.1178
81	DCB_se2_ag4_f_02	88.1178	at Boys and Girls Clubs of Greater Washington.	90.0347
82	DCB_int_01	92.6677	And where was your father born?	94.3124
83	DCB_se2_ag4_f_02	94.4325	My father was born in Rich	96.0292
84	DCB_se2_ag4_f_02	96.0292	(pause 0.20)	96.2332
85	DCB_se2_ag4_f_02	96.2332	Square	96.7614
86	DCB_se2_ag4_f_02	96.7614	(pause 0.31)	97.0696
87	DCB_se2_ag4_f_02	97.0696	North Carolina.	97.8682
88	DCB_int_01	99.3625	Rich	99.9548
89	DCB_int_01	99.9548	(pause 0.21)	100.1669
90	DCB_int_01	100.1669	Square?	100.8472
91	DCB_se2_ag4_f_02	100.8511	[Yes.]	101.4834
92	DCB_int_01	101.3273	[And] w-	101.6406
93	DCB_se2_ag4_f_02	101.8195	[It's-]	102.1555
94	DCB_int_01	101.8235	[where-]	102.1197
95	DCB_int_01	102.2037	is [that near-]	102.8704
96	DCB_se2_ag4_f_02	102.3158	[it's about as] big as this room.	103.8325
97	DCB_se2_ag4_f_02	104.2765	It is very North	105.9053
