Line	Spkr	StTime	Content	EnTime
1	DCB_se2_ag4_f_03	0.3908	Went to pick my medicine up, and they got it all mixed up and now they don't wanna fix it.	4.4091
2	DCB_se2_ag4_f_03	4.4091	(pause 0.37)	4.7821
3	DCB_se2_ag4_f_03	4.7821	<laugh>	5.1225
4	DCB_int_01	5.1038	Oh.	5.7520
5	DCB_se2_ag4_f_03	6.5493	<sigh>	6.9224
6	DCB_int_01	9.2802	I know- My daughter was really sick	10.7821
7	DCB_int_01	10.7821	(pause 0.30)	11.0805
8	DCB_int_01	11.0805	so	11.5095
9	DCB_int_01	11.5095	(pause 0.54)	12.0458
10	DCB_int_01	12.0458	we had a lot of- When she was real little,	13.9740
11	DCB_se2_ag4_f_03	14.2455	[Mm-hm.]	14.6605
12	DCB_int_01	14.4880	[we] had a lot-	15.2060
13	DCB_int_01	15.4905	I think at one point she was like on ten different medicines [/I think/]	18.0084
14	DCB_se2_ag4_f_03	17.7333	[Mm.]	18.0691
15	DCB_se2_ag4_f_03	18.4374	[Goodness.]	19.0250
16	DCB_int_01	18.8011	/[to try] to/-	19.3420
17	DCB_int_01	19.8445	She	20.0077
18	DCB_int_01	20.0077	(pause 0.15)	20.1569
19	DCB_int_01	20.1569	was only this big. They're tryna	21.4951
20	DCB_int_01	21.4951	(pause 0.37)	21.8635
21	DCB_int_01	21.8635	manage all that and-	22.9406
22	DCB_se2_ag4_f_03	22.9173	Mm-hm.	23.4116
23	DCB_se2_ag4_f_03	23.6960	Mm.	23.9012
24	DCB_int_01	24.0504	and	24.3115
25	DCB_int_01	24.3115	(pause 0.20)	24.5120
26	DCB_int_01	24.5120	do all that. /But and so/ I under- I know how it is. /[I really know] how it is/.	28.1759
27	DCB_se2_ag4_f_03	27.0522	[I tell you-]	27.8309
28	DCB_se2_ag4_f_03	27.8309	(pause 0.27)	28.1013
29	DCB_se2_ag4_f_03	28.1013	I'll tell you.	28.7728
30	DCB_se2_ag4_f_03	29.6494	Mm.	29.8406
31	DCB_se2_ag4_f_03	29.8406	(pause 0.91)	30.7498
32	DCB_se2_ag4_f_03	30.7498	Well he's a big help to me so	32.2968
33	DCB_se2_ag4_f_03	32.2968	(pause 0.12)	32.4180
34	DCB_se2_ag4_f_03	32.4180	cause he brought the medicine home,	33.9381
35	DCB_se2_ag4_f_03	33.9381	(pause 0.13)	34.0687
36	DCB_se2_ag4_f_03	34.0687	and they mess up. He just went back	35.5935
37	DCB_se2_ag4_f_03	35.5935	(pause 0.58)	36.1763
38	DCB_se2_ag4_f_03	36.1763	to try to get it fixed and they still don't wanna do it	38.4180
39	DCB_se2_ag4_f_03	38.4180	(pause 0.53)	38.9496
40	DCB_se2_ag4_f_03	38.9496	[right.]	39.2154
41	DCB_int_01	38.9496	[So did] you meet him here? I mean did you meet him-	41.1505
42	DCB_int_01	41.4023	H- how did you meet?	42.2090
43	DCB_int_01	42.2090	(pause 0.23)	42.4374
44	DCB_int_01	42.4374	How did you meet your husband?	43.2628
45	DCB_se2_ag4_f_03	43.5321	Okay, um,	44.3107
46	DCB_se2_ag4_f_03	44.3107	(pause 0.25)	44.5579
47	DCB_se2_ag4_f_03	44.5579	<clears throat>	44.9449
48	DCB_se2_ag4_f_03	44.9449	(pause 0.37)	45.3133
49	DCB_se2_ag4_f_03	45.3133	let's see.	45.6257
50	DCB_se2_ag4_f_03	45.6257	(pause 1.54)	47.1645
51	DCB_se2_ag4_f_03	47.1645	One of the girls in the group that I-	48.7592
52	DCB_se2_ag4_f_03	48.7592	(pause 0.21)	48.9737
53	DCB_se2_ag4_f_03	48.9737	that sing w- in the Uniques,	50.1662
54	DCB_se2_ag4_f_03	50.1662	(pause 0.12)	50.2875
55	DCB_se2_ag4_f_03	50.2875	her mother,	51.0568
56	DCB_se2_ag4_f_03	51.0568	(pause 0.97)	52.0314
57	DCB_se2_ag4_f_03	52.0314	her name was Ms /RD-NAME-2/.	53.3556
58	DCB_se2_ag4_f_03	53.3556	(pause 0.16)	53.5188
59	DCB_se2_ag4_f_03	53.5188	<clears throat> At the time, she /?/ our mothers,	55.7524
60	DCB_se2_ag4_f_03	55.7524	(pause 0.53)	56.2781
61	DCB_se2_ag4_f_03	56.2781	and	56.7025
62	DCB_se2_ag4_f_03	56.7025	(pause 0.83)	57.5278
63	DCB_se2_ag4_f_03	57.5278	a friend of hers that she worked with	59.1878
64	DCB_se2_ag4_f_03	59.1878	(pause 0.07)	59.2624
65	DCB_se2_ag4_f_03	59.2624	was getting married.	60.0784
66	DCB_se2_ag4_f_03	60.0784	(pause 0.58)	60.6566
67	DCB_se2_ag4_f_03	60.6566	And so they wanted- She um-	62.2500
68	DCB_se2_ag4_f_03	62.2500	(pause 0.61)	62.8610
69	DCB_se2_ag4_f_03	62.8610	she needed somebody to sing,	64.0034
70	DCB_se2_ag4_f_03	64.0034	(pause 0.27)	64.2692
71	DCB_se2_ag4_f_03	64.2692	so	64.6096
72	DCB_se2_ag4_f_03	64.6096	(pause 0.32)	64.9313
73	DCB_se2_ag4_f_03	64.9313	Ms /RD-NAME-2/ told her about me.	66.4095
74	DCB_se2_ag4_f_03	66.4095	(pause 0.84)	67.2488
75	DCB_se2_ag4_f_03	67.2488	And so um,	68.1289
76	DCB_se2_ag4_f_03	68.1289	(pause 2.14)	70.2645
77	DCB_se2_ag4_f_03	70.2645	I s- I sang at their wedding,	72.0551
78	DCB_se2_ag4_f_03	72.0551	(pause 0.19)	72.2463
79	DCB_se2_ag4_f_03	72.2463	at this lady's wedding.	73.3793
80	DCB_se2_ag4_f_03	73.3793	(pause 0.17)	73.5461
81	DCB_se2_ag4_f_03	73.5461	<clears throat>	73.9715
82	DCB_se2_ag4_f_03	73.9715	(pause 0.43)	74.4040
83	DCB_se2_ag4_f_03	74.4040	And Ms /RD-NAME-2/- <laugh>	75.4718
84	DCB_se2_ag4_f_03	75.4718	(pause 0.35)	75.8262
85	DCB_se2_ag4_f_03	75.8262	Oh it was- Her name's /RD-NAME-2/ now, but at the time it was Ms /RD-NAME-2/.	78.5074
86	DCB_se2_ag4_f_03	78.5074	(pause 0.50)	79.0063
87	DCB_se2_ag4_f_03	79.0063	And she uh, was telling me-	80.6838
88	DCB_se2_ag4_f_03	80.6838	(pause 0.76)	81.4485
89	DCB_se2_ag4_f_03	81.4485	She knew I was available then- <laugh>	83.2018
90	DCB_se2_ag4_f_03	83.2018	(pause 0.74)	83.9432
91	DCB_se2_ag4_f_03	83.9432	about uh,	84.8151
92	DCB_se2_ag4_f_03	84.8151	(pause 0.24)	85.0529
93	DCB_se2_ag4_f_03	85.0529	this	85.3700
94	DCB_se2_ag4_f_03	85.3700	(pause 0.26)	85.6300
95	DCB_se2_ag4_f_03	85.6300	brother that the	86.4553
96	DCB_se2_ag4_f_03	86.4553	(pause 0.11)	86.5626
97	DCB_se2_ag4_f_03	86.5626	groom	87.0568
98	DCB_se2_ag4_f_03	87.0568	(pause 0.23)	87.2900
99	DCB_se2_ag4_f_03	87.2900	to be has, and he was a nice looking young man. So you might be-	90.7592
100	DCB_se2_ag4_f_03	90.7592	(pause 0.37)	91.1275
101	DCB_se2_ag4_f_03	91.1275	take a interest. Check him out when you- when you meet him.	93.3506
102	DCB_se2_ag4_f_03	93.3506	(pause 0.60)	93.9474
103	DCB_se2_ag4_f_03	93.9474	<laugh>	94.1200
104	DCB_se2_ag4_f_03	94.1200	(pause 0.75)	94.8660
105	DCB_se2_ag4_f_03	94.8660	So,	95.6261
106	DCB_se2_ag4_f_03	95.6261	(pause 0.64)	96.2649
107	DCB_se2_ag4_f_03	96.2649	w- we had the w- the wedding rehearsal, and then so at that point I didn't even- I sang and everything went okay.	101.3137
108	DCB_se2_ag4_f_03	101.3137	(pause 0.57)	101.8872
109	DCB_se2_ag4_f_03	101.8872	And she introduced us, and he was nice. /Unintelligible/.	104.9589
110	DCB_se2_ag4_f_03	104.9589	(pause 0.26)	105.2154
111	DCB_se2_ag4_f_03	105.2154	That was it.	105.7283
112	DCB_se2_ag4_f_03	105.7283	(pause 0.41)	106.1340
113	DCB_se2_ag4_f_03	106.1340	So we went to the reception,	107.6447
114	DCB_se2_ag4_f_03	107.6447	(pause 1.25)	108.8944
115	DCB_se2_ag4_f_03	108.8944	and,	109.2756
116	DCB_se2_ag4_f_03	109.2756	(pause 0.16)	109.4341
117	DCB_se2_ag4_f_03	109.4341	instead of him paying me attention,	111.3553
118	DCB_se2_ag4_f_03	111.3553	(pause 0.34)	111.6956
119	DCB_se2_ag4_f_03	111.6956	his brother was paying me attention <laugh> who was /RD-NAME-1/- my husband there /RD-NAME-2/.	115.6078
120	DCB_se2_ag4_f_03	115.6078	(pause 0.66)	116.2688
121	DCB_se2_ag4_f_03	116.2688	And we sat across the room eyeballing each other most of the night. <laugh>	119.8825
122	DCB_se2_ag4_f_03	119.8825	(pause 0.08)	119.9665
123	DCB_se2_ag4_f_03	119.9665	Finally he came over and we danced,	122.0182
124	DCB_se2_ag4_f_03	122.0182	(pause 0.55)	122.5672
125	DCB_se2_ag4_f_03	122.5672	and then we got to talking and talking talking and	124.7681
126	DCB_se2_ag4_f_03	124.7681	(pause 0.35)	125.1225
127	DCB_se2_ag4_f_03	125.1225	the rest of it all from there.	126.2742
128	DCB_se2_ag4_f_03	126.2742	(pause 0.25)	126.5260
129	DCB_se2_ag4_f_03	126.5260	<laugh>	126.9597
130	DCB_int_01	127.2430	So when you met or how long before you- how long did y'all-	129.5371
131	DCB_int_01	129.5371	(pause 0.24)	129.7749
132	DCB_int_01	129.7749	did y'all court or date [before you got-]	131.5329
133	DCB_se2_ag4_f_03	130.9080	[Yeah, we-]	131.4722
134	DCB_se2_ag4_f_03	131.7193	we dated for f- for like, five years.	133.6545
135	DCB_int_01	133.7664	Oh!	134.2035
136	DCB_se2_ag4_f_03	134.2502	Mm-hm.	134.8610
137	DCB_se2_ag4_f_03	134.8610	(pause 0.52)	135.3786
138	DCB_se2_ag4_f_03	135.3786	And	135.9568
139	DCB_se2_ag4_f_03	135.9568	(pause 0.38)	136.3345
140	DCB_se2_ag4_f_03	136.3345	I think he was dragging his feet.	138.0691
141	DCB_se2_ag4_f_03	138.0691	(pause 0.21)	138.2789
142	DCB_se2_ag4_f_03	138.2789	<laugh>	138.4141
143	DCB_int_01	138.6286	Mm.	139.0996
144	DCB_se2_ag4_f_03	139.0902	And so <laugh>	139.8410
145	DCB_se2_ag4_f_03	140.4786	by this time, I was	141.8169
146	DCB_se2_ag4_f_03	141.8169	(pause 0.12)	141.9381
147	DCB_se2_ag4_f_03	141.9381	twenty eight.	142.4930
148	DCB_se2_ag4_f_03	142.4930	(pause 1.31)	143.7986
149	DCB_se2_ag4_f_03	143.7986	Mm-hm.	144.3349
150	DCB_se2_ag4_f_03	144.3349	(pause 0.87)	145.2022
151	DCB_se2_ag4_f_03	145.2022	When we got married, I was twenty eight.	146.8050
152	DCB_se2_ag4_f_03	146.8050	(pause 0.70)	147.5045
153	DCB_se2_ag4_f_03	147.5045	And I said to him, look, you know, we ain't getting no younger, and I	150.3582
154	DCB_se2_ag4_f_03	150.3582	(pause 0.14)	150.4981
