Line	Spkr	StTime	Content	EnTime
1	DCB_int_01	0.5051	Perfect.	1.0787
2	DCB_int_01	1.0787	(pause 0.50)	1.5823
3	DCB_int_01	1.5823	And what's your birthday?	2.4496
4	DCB_se3_ag3_m_01	2.9800	September eighth,	3.8939
5	DCB_se3_ag3_m_01	3.8939	(pause 0.72)	4.6167
6	DCB_se3_ag3_m_01	4.6167	nineteen eighty two.	5.5679
7	DCB_int_01	8.1978	And where do you consider your home town? Where were you born?	10.7053
8	DCB_se3_ag3_m_01	11.6751	I was born	12.3419
9	DCB_se3_ag3_m_01	12.3419	(pause 0.30)	12.6404
10	DCB_se3_ag3_m_01	12.6404	um, on Scott Air Force Base in St. Louis-	15.3309
11	DCB_se3_ag3_m_01	15.3309	(pause 0.59)	15.9172
12	DCB_se3_ag3_m_01	15.9172	Well in Illinois.	16.8871
13	DCB_se3_ag3_m_01	16.8871	(pause 0.54)	17.4280
14	DCB_se3_ag3_m_01	17.4280	It wasn't really St. Louis.	18.3233
15	DCB_se3_ag3_m_01	18.3233	(pause 0.11)	18.4352
16	DCB_se3_ag3_m_01	18.4352	But we m-	18.7709
17	DCB_se3_ag3_m_01	18.7709	(pause 0.20)	18.9714
18	DCB_se3_ag3_m_01	18.9714	I lived in St. Louis,	19.9413
19	DCB_se3_ag3_m_01	19.9413	(pause 0.24)	20.1838
20	DCB_se3_ag3_m_01	20.1838	um, when I was- after I was born there.	21.6514
21	DCB_se3_ag3_m_01	21.6514	(pause 0.21)	21.8613
22	DCB_se3_ag3_m_01	21.8613	<sniff>	22.0898
23	DCB_int_01	22.5747	Um, and then when'd you move to DC?	24.2580
24	DCB_int_01	24.2580	(pause 0.83)	25.0880
25	DCB_int_01	25.0880	Or, move to the area?	26.1838
26	DCB_se3_ag3_m_01	26.4309	I moved um, to the area	28.4563
27	DCB_se3_ag3_m_01	28.4563	(pause 1.20)	29.6612
28	DCB_se3_ag3_m_01	29.6612	when I was three	30.4818
29	DCB_se3_ag3_m_01	30.4818	(pause 0.39)	30.8688
30	DCB_se3_ag3_m_01	30.8688	[so]	31.3072
31	DCB_int_01	30.8735	[Mm.]	31.0414
32	DCB_se3_ag3_m_01	32.0625	nineteen eighty five.	33.0478
33	DCB_int_01	38.3785	And what neighborhoods do you claim,	40.2203
34	DCB_int_01	40.2203	(pause 0.71)	40.9291
35	DCB_int_01	40.9291	not just currently but	42.1228
36	DCB_int_01	42.1228	(pause 0.26)	42.3839
37	DCB_int_01	42.3839	around the area?	43.2792
38	DCB_se3_ag3_m_01	44.2631	I grew up in Forestville, Maryland,	45.9126
39	DCB_se3_ag3_m_01	45.9126	(pause 0.26)	46.1737
40	DCB_se3_ag3_m_01	46.1737	which is sometimes called District Heights, Maryland,	47.8290
41	DCB_se3_ag3_m_01	47.8290	(pause 1.86)	49.6849
42	DCB_se3_ag3_m_01	49.6849	and um,	50.4962
43	DCB_se3_ag3_m_01	50.4962	(pause 0.13)	50.6303
44	DCB_se3_ag3_m_01	50.6303	I went to school in	51.7214
45	DCB_se3_ag3_m_01	51.7214	(pause 0.41)	52.1271
46	DCB_se3_ag3_m_01	52.1271	Northeast	52.7565
47	DCB_se3_ag3_m_01	52.7565	(pause 0.97)	53.7218
48	DCB_se3_ag3_m_01	53.7218	as a kid	54.4119
49	DCB_se3_ag3_m_01	54.4119	(pause 0.23)	54.6450
50	DCB_se3_ag3_m_01	54.6450	um, when we first moved here.	56.1931
51	DCB_se3_ag3_m_01	56.1931	(pause 0.09)	56.2864
52	DCB_se3_ag3_m_01	56.2864	Then I went to schools in uh, Maryland, but	58.0898
53	DCB_se3_ag3_m_01	58.0898	(pause 1.01)	59.1016
54	DCB_se3_ag3_m_01	59.1016	now I live	59.7171
55	DCB_se3_ag3_m_01	59.7171	(pause 0.20)	59.9129
56	DCB_se3_ag3_m_01	59.9129	back in Northeast	60.8082
57	DCB_se3_ag3_m_01	60.8082	(pause 0.15)	60.9621
58	DCB_se3_ag3_m_01	60.9621	in uh, Lincoln Heights.	62.1232
59	DCB_se3_ag3_m_01	62.1232	(pause 1.14)	63.2598
60	DCB_se3_ag3_m_01	63.2598	So Forestville and Lincoln Heights are where I-	65.4793
61	DCB_se3_ag3_m_01	65.4793	(pause 1.29)	66.7663
62	DCB_se3_ag3_m_01	66.7663	where I've resided.	67.6802
63	DCB_int_01	68.4729	You don't live far from here.	69.5155
64	DCB_se3_ag3_m_01	69.8939	No.	70.0758
65	DCB_se3_ag3_m_01	70.0758	(pause 0.56)	70.6400
66	DCB_se3_ag3_m_01	70.6400	I-	70.8405
67	DCB_int_01	71.0830	Like down the street.	72.2067
68	DCB_se3_ag3_m_01	72.2067	Three minutes, [like-]	73.0507
69	DCB_int_01	72.7429	[<laugh>]	73.3724
70	DCB_se3_ag3_m_01	73.4237	[<laugh>]	74.4402
71	DCB_int_01	73.9460	[Okay.]	74.4729
72	DCB_int_01	74.7806	I didn't-	75.2189
73	DCB_int_01	75.2189	(pause 0.27)	75.4929
74	DCB_int_01	75.4929	I knew you said you lived in Northea- I didn't even make that connection.	78.0015
75	DCB_se3_ag3_m_01	78.0715	Mm-hm.	78.3419
76	DCB_int_01	78.5844	Alright so where'd you go to school?	79.5729
77	DCB_se3_ag3_m_01	80.1511	<ts>	80.2118
78	DCB_se3_ag3_m_01	80.2118	(pause 0.12)	80.3283
79	DCB_se3_ag3_m_01	80.3283	So I went to school-	81.2737
80	DCB_se3_ag3_m_01	81.2737	(pause 0.54)	81.8100
81	DCB_se3_ag3_m_01	81.8100	Uh, I went to /RD-SCHOOL-2/ Elementary School	83.5073
82	DCB_se3_ag3_m_01	83.5073	(pause 0.33)	83.8383
83	DCB_se3_ag3_m_01	83.8383	in Walker Mill.	84.6124
84	DCB_se3_ag3_m_01	84.6124	(pause 0.72)	85.3351
