Line	Spkr	StTime	Content	EnTime
1	DCB_int_01	0.4784	So tell me a little bit about	3.0877
2	DCB_int_01	3.0877	(pause 0.38)	3.4629
3	DCB_int_01	3.4629	your neighborhood growing up.	4.6734
4	DCB_se3_ag4_m_02	5.4662	<ts>	5.6361
5	DCB_se3_ag4_m_02	5.6361	(pause 0.89)	6.5280
6	DCB_se3_ag4_m_02	6.5280	Um,	7.3350
7	DCB_se3_ag4_m_02	7.3350	(pause 1.04)	8.3727
8	DCB_se3_ag4_m_02	8.3727	this sounds like the old interview.	9.6469
9	DCB_se3_ag4_m_02	9.6469	(pause 0.54)	10.1849
10	DCB_se3_ag4_m_02	10.1849	So	11.3954
11	DCB_se3_ag4_m_02	11.3954	(pause 0.56)	11.9546
12	DCB_se3_ag4_m_02	11.9546	and-	12.2378
13	DCB_se3_ag4_m_02	12.2378	(pause 0.28)	12.5210
14	DCB_se3_ag4_m_02	12.5210	From the old interview you'd probably learn more about my neighborhood cause	15.4912
15	DCB_se3_ag4_m_02	15.4912	(pause 0.44)	15.9301
16	DCB_se3_ag4_m_02	15.9301	it was fresher in my [mind then.]	17.3459
17	DCB_int_01	17.0415	[<laugh>]	17.5582
18	DCB_se3_ag4_m_02	17.9334	Um,	18.5705
19	DCB_se3_ag4_m_02	18.5705	(pause 0.42)	18.9923
20	DCB_se3_ag4_m_02	18.9923	I lived-	19.8347
21	DCB_se3_ag4_m_02	19.8347	(pause 0.67)	20.5001
22	DCB_se3_ag4_m_02	20.5001	We m- we moved- my family moved to Second and T Street	23.1830
23	DCB_se3_ag4_m_02	23.1830	(pause 0.62)	23.7989
24	DCB_se3_ag4_m_02	23.7989	Northeast, uh, right across the street from McKinley Tech,	26.3444
25	DCB_se3_ag4_m_02	26.3444	(pause 0.44)	26.7833
26	DCB_se3_ag4_m_02	26.7833	when I was very young, probably about four-	29.4237
27	DCB_se3_ag4_m_02	29.4237	(pause 0.59)	30.0184
28	DCB_se3_ag4_m_02	30.0184	four years old.	30.7475
29	DCB_se3_ag4_m_02	30.7475	(pause 0.82)	31.5657
30	DCB_se3_ag4_m_02	31.5657	And, um,	32.8541
31	DCB_se3_ag4_m_02	32.8541	(pause 0.25)	33.1018
32	DCB_se3_ag4_m_02	33.1018	<ts> it was	34.1707
33	DCB_se3_ag4_m_02	34.1707	(pause 0.50)	34.6663
34	DCB_se3_ag4_m_02	34.6663	a neighborhood of	36.0750
35	DCB_se3_ag4_m_02	36.0750	(pause 0.18)	36.2520
36	DCB_se3_ag4_m_02	36.2520	working class people. Everybody in the n- pretty much everybody in the neighborhood worked.	39.7885
37	DCB_se3_ag4_m_02	39.7885	(pause 0.54)	40.3265
38	DCB_se3_ag4_m_02	40.3265	Um,	41.0485
39	DCB_se3_ag4_m_02	41.0485	(pause 0.35)	41.4025
40	DCB_se3_ag4_m_02	41.4025	single family row houses	43.1368
41	DCB_se3_ag4_m_02	43.1368	(pause 0.68)	43.8205
42	DCB_se3_ag4_m_02	43.8205	and it was a very	46.0646
43	DCB_se3_ag4_m_02	46.0646	(pause 0.91)	46.9707
44	DCB_se3_ag4_m_02	46.9707	very warm,	48.1316
45	DCB_se3_ag4_m_02	48.1316	(pause 0.19)	48.3227
46	DCB_se3_ag4_m_02	48.3227	very collective, very interactive neighborhood.	50.9815
47	DCB_se3_ag4_m_02	50.9815	(pause 0.24)	51.2219
48	DCB_se3_ag4_m_02	51.2219	Everyone knew everyone. Everyone knew	53.6432
49	DCB_se3_ag4_m_02	53.6432	(pause 0.64)	54.2803
50	DCB_se3_ag4_m_02	54.2803	everyone else's	55.0631
51	DCB_se3_ag4_m_02	55.0631	(pause 0.17)	55.2330
52	DCB_se3_ag4_m_02	55.2330	children.	55.7710
53	DCB_se3_ag4_m_02	55.7710	(pause 0.46)	56.2311
54	DCB_se3_ag4_m_02	56.2311	All the children played together. We generally played in the alley, that was our playground.	60.7404
55	DCB_se3_ag4_m_02	60.7404	(pause 0.58)	61.3250
56	DCB_se3_ag4_m_02	61.3250	Um,	61.9692
57	DCB_se3_ag4_m_02	61.9692	(pause 0.45)	62.4223
58	DCB_se3_ag4_m_02	62.4223	and on any given day, the kids would be playing in the alley.	65.1122
59	DCB_se3_ag4_m_02	65.1122	(pause 0.38)	65.4945
60	DCB_se3_ag4_m_02	65.4945	Um, the fathers would be out	67.3209
61	DCB_se3_ag4_m_02	67.3209	(pause 0.44)	67.7639
62	DCB_se3_ag4_m_02	67.7639	in the back, in the garages working on their cars,	70.3477
63	DCB_se3_ag4_m_02	70.3477	(pause 0.44)	70.7866
64	DCB_se3_ag4_m_02	70.7866	and, um,	72.0184
65	DCB_se3_ag4_m_02	72.0184	(pause 0.48)	72.4968
66	DCB_se3_ag4_m_02	72.4968	in the evenings,	73.5035
67	DCB_se3_ag4_m_02	73.5035	(pause 0.32)	73.8276
68	DCB_se3_ag4_m_02	73.8276	people would be sitting- In the warm weather, people would be sitting on their front porches.	77.0698
69	DCB_int_01	78.8324	And,	79.5657
70	DCB_int_01	79.5657	(pause 0.76)	80.3302
71	DCB_int_01	80.3302	um, so that was the Second and T, and then	82.2061
72	DCB_int_01	82.2061	(pause 0.16)	82.3690
73	DCB_int_01	82.3690	how long did you stay there before you moved over to t- Tacoma [Park?]	85.7214
74	DCB_se3_ag4_m_02	85.4524	[<ts>]	85.6153
75	DCB_se3_ag4_m_02	86.0541	We moved	86.8861
76	DCB_se3_ag4_m_02	86.8861	(pause 0.79)	87.6752
77	DCB_se3_ag4_m_02	87.6752	to	88.6734
78	DCB_se3_ag4_m_02	88.6734	(pause 0.50)	89.1760
79	DCB_se3_ag4_m_02	89.1760	the Tacoma Park section of DC	91.5586
80	DCB_se3_ag4_m_02	91.5586	(pause 1.64)	93.1939
81	DCB_se3_ag4_m_02	93.1939	<exhale>	94.1070
82	DCB_se3_ag4_m_02	94.1070	(pause 2.39)	96.4926
83	DCB_se3_ag4_m_02	96.4926	when I was	98.8116
84	DCB_se3_ag4_m_02	98.8116	(pause 2.27)	101.0839
85	DCB_se3_ag4_m_02	101.0839	I think in the eighth grade, so	103.3675
86	DCB_se3_ag4_m_02	103.3675	(pause 0.84)	104.2099
87	DCB_se3_ag4_m_02	104.2099	that would have been	105.5690
88	DCB_se3_ag4_m_02	105.5690	(pause 2.78)	108.3511
89	DCB_se3_ag4_m_02	108.3511	sixty six. Nineteen sixty six,	110.5780
90	DCB_se3_ag4_m_02	110.5780	(pause 1.16)	111.7389
91	DCB_se3_ag4_m_02	111.7389	um,	112.2274
92	DCB_se3_ag4_m_02	112.2274	(pause 0.30)	112.5318
93	DCB_se3_ag4_m_02	112.5318	we moved to	113.3529
94	DCB_se3_ag4_m_02	113.3529	(pause 0.14)	113.4945
95	DCB_se3_ag4_m_02	113.4945	that neighborhood.	114.1599
96	DCB_int_01	115.0348	Was there any reason that you guys moved?	116.6559
97	DCB_se3_ag4_m_02	117.2009	My parents wanted, um,	119.0556
98	DCB_se3_ag4_m_02	119.0556	(pause 1.16)	120.2166
99	DCB_se3_ag4_m_02	120.2166	a, uh,	120.9811
100	DCB_se3_ag4_m_02	120.9811	(pause 0.27)	121.2542
101	DCB_se3_ag4_m_02	121.2542	house with a little bit more space.	122.6559
102	DCB_se3_ag4_m_02	122.6559	(pause 0.50)	123.1514
103	DCB_se3_ag4_m_02	123.1514	They wanted a house with fewer steps.	125.5441
104	DCB_se3_ag4_m_02	125.5441	(pause 0.80)	126.3440
105	DCB_se3_ag4_m_02	126.3440	And, um, there was an opportunity, this house came on the market. I don't remember how the found it.	131.2751
106	DCB_se3_ag4_m_02	131.2751	(pause 0.50)	131.7777
107	DCB_se3_ag4_m_02	131.7777	Um,	132.4431
108	DCB_se3_ag4_m_02	132.4431	(pause 0.64)	133.0843
109	DCB_se3_ag4_m_02	133.0843	and, um,	134.2240
110	DCB_se3_ag4_m_02	134.2240	(pause 0.51)	134.7337
111	DCB_se3_ag4_m_02	134.7337	it was a- it was a split level house	136.8574
112	DCB_se3_ag4_m_02	136.8574	(pause 0.40)	137.2609
113	DCB_se3_ag4_m_02	137.2609	and fairly new at the time. It had not- it wasn't very old.	140.2878
114	DCB_se3_ag4_m_02	140.2878	(pause 0.60)	140.8895
115	DCB_se3_ag4_m_02	140.8895	And, um,	142.0646
116	DCB_se3_ag4_m_02	142.0646	(pause 0.35)	142.4185
117	DCB_se3_ag4_m_02	142.4185	they got the opportunity to buy it and they- then they did.	144.7616
118	DCB_se3_ag4_m_02	144.7616	(pause 0.65)	145.4100
119	DCB_se3_ag4_m_02	145.4100	So we moved, um,	146.6417
120	DCB_se3_ag4_m_02	146.6417	(pause 0.76)	147.4062
121	DCB_se3_ag4_m_02	147.4062	we moved-	147.9301
122	DCB_se3_ag4_m_02	147.9301	(pause 0.59)	148.5247
123	DCB_se3_ag4_m_02	148.5247	before the school year was out.	149.8555
124	DCB_int_01	150.8112	Was that neighborhood just as warm and inviting as the-	153.7460
125	DCB_int_01	153.7460	(pause 0.57)	154.3123
126	DCB_int_01	154.3123	the Second and T Street?	155.4025
127	DCB_se3_ag4_m_02	155.8201	It- it- it was actually in- in its own way. It's a little bit different because the houses were not as close together,	161.2538
128	DCB_se3_ag4_m_02	161.2538	(pause 0.58)	161.8343
129	DCB_se3_ag4_m_02	161.8343	so all the houses	163.0165
130	DCB_se3_ag4_m_02	163.0165	(pause 0.43)	163.4454
131	DCB_se3_ag4_m_02	163.4454	in the- in	164.1320
132	DCB_se3_ag4_m_02	164.1320	(pause 0.37)	164.5001
133	DCB_se3_ag4_m_02	164.5001	the immediate area were detached homes, which was different.	167.3388
134	DCB_se3_ag4_m_02	167.3388	(pause 0.76)	168.1033
135	DCB_se3_ag4_m_02	168.1033	Come in.	168.4643
136	DCB_int_01	173.7564	And so you said, all the houses, they were detached, [so-]	176.3444
137	DCB_se3_ag4_m_02	175.9834	[They were-] the houses were detached, so	178.1495
138	DCB_se3_ag4_m_02	178.4751	you weren't qu-	178.9636
139	DCB_se3_ag4_m_02	178.9636	(pause 0.17)	179.1335
140	DCB_se3_ag4_m_02	179.1335	quite as close to your neighbors,	180.4148
141	DCB_se3_ag4_m_02	180.4148	(pause 0.26)	180.6767
142	DCB_se3_ag4_m_02	180.6767	but we still all knew the neighbors. Um,	183.1372
143	DCB_se3_ag4_m_02	183.1372	(pause 0.59)	183.7319
144	DCB_se3_ag4_m_02	183.7319	the- I was older now so we didn't play in the alley like we used to when I was- when I was young,	188.1745
145	DCB_se3_ag4_m_02	188.1745	(pause 0.47)	188.6417
146	DCB_se3_ag4_m_02	188.6417	and, um,	189.6328
147	DCB_se3_ag4_m_02	189.6328	(pause 0.32)	189.9513
148	DCB_se3_ag4_m_02	189.9513	but I knew all the- the kids around me	191.9476
149	DCB_se3_ag4_m_02	191.9476	(pause 0.36)	192.3086
