Line	Spkr	StTime	Content	EnTime
1	DCB_int_01	0.3970	Are you into professional basketball? Like, NBA?	3.1839
2	DCB_se3_ag4_m_02	4.8232	I watch it during the playoffs,	6.3948
3	DCB_se3_ag4_m_02	6.3948	(pause 0.23)	6.6213
4	DCB_se3_ag4_m_02	6.6213	but	6.8761
5	DCB_se3_ag4_m_02	6.8761	(pause 0.19)	7.0672
6	DCB_se3_ag4_m_02	7.0672	not like- I used to watch it regularly. I don't-	9.2122
7	DCB_se3_ag4_m_02	9.2122	(pause 0.16)	9.3750
8	DCB_se3_ag4_m_02	9.3750	I don't watch it like I used to.	11.2267
9	DCB_se3_ag4_m_02	11.2267	(pause 0.45)	11.6798
10	DCB_se3_ag4_m_02	11.6798	Um,	12.3523
11	DCB_se3_ag4_m_02	12.3523	(pause 0.51)	12.8620
12	DCB_se3_ag4_m_02	12.8620	<ts>	12.9894
13	DCB_se3_ag4_m_02	12.9894	(pause 1.00)	13.9875
14	DCB_se3_ag4_m_02	13.9875	part of the difference is is that the-	15.8422
15	DCB_se3_ag4_m_02	15.8422	(pause 0.24)	16.0799
16	DCB_se3_ag4_m_02	16.0799	the- the change in-	17.1772
17	DCB_se3_ag4_m_02	17.1772	(pause 0.74)	17.9134
18	DCB_se3_ag4_m_02	17.9134	in college basketball I think has affected,	20.9478
19	DCB_se3_ag4_m_02	20.9478	(pause 0.52)	21.4711
20	DCB_se3_ag4_m_02	21.4711	um,	21.9242
21	DCB_se3_ag4_m_02	21.9242	(pause 0.32)	22.2428
22	DCB_se3_ag4_m_02	22.2428	how certainly I view professional [basketball.]	24.8620
23	DCB_int_01	24.6388	[Mm.]	24.9207
24	DCB_se3_ag4_m_02	25.3929	So,	26.0300
25	DCB_se3_ag4_m_02	26.0300	(pause 0.79)	26.8228
26	DCB_se3_ag4_m_02	26.8228	um,	27.2900
27	DCB_se3_ag4_m_02	27.2900	(pause 0.66)	27.9525
28	DCB_se3_ag4_m_02	27.9525	in college	29.0356
29	DCB_se3_ag4_m_02	29.0356	(pause 0.52)	29.5594
30	DCB_se3_ag4_m_02	29.5594	and	29.9134
31	DCB_se3_ag4_m_02	29.9134	(pause 0.32)	30.2319
32	DCB_se3_ag4_m_02	30.2319	after college,	31.4070
33	DCB_se3_ag4_m_02	31.4070	(pause 0.62)	32.0229
34	DCB_se3_ag4_m_02	32.0229	um,	32.3839
35	DCB_se3_ag4_m_02	32.3839	(pause 1.39)	33.7785
36	DCB_se3_ag4_m_02	33.7785	because	34.4581
37	DCB_se3_ag4_m_02	34.4581	(pause 0.60)	35.0568
38	DCB_se3_ag4_m_02	35.0568	you sort of follow people's careers	37.3504
39	DCB_se3_ag4_m_02	37.3504	(pause 0.62)	37.9663
40	DCB_se3_ag4_m_02	37.9663	in college because they were in college for four years,	40.0546
41	DCB_se3_ag4_m_02	40.0546	(pause 0.94)	40.9931
42	DCB_se3_ag4_m_02	40.9931	um,	41.3895
43	DCB_se3_ag4_m_02	41.3895	(pause 0.21)	41.5948
44	DCB_se3_ag4_m_02	41.5948	you felt like you sort of had a connection with them and you knew them,	43.8176
45	DCB_se3_ag4_m_02	43.8176	(pause 0.52)	44.3344
46	DCB_se3_ag4_m_02	44.3344	And when they went- Then,	45.5874
47	DCB_se3_ag4_m_02	45.5874	(pause 0.45)	46.0375
48	DCB_se3_ag4_m_02	46.0375	graduated college or f- completed their college years and went to the pros,	49.9946
49	DCB_se3_ag4_m_02	49.9946	(pause 1.37)	51.3608
50	DCB_se3_ag4_m_02	51.3608	you felt like you had a connection and you f-	52.9931
51	DCB_se3_ag4_m_02	52.9931	(pause 0.23)	53.2196
52	DCB_se3_ag4_m_02	53.2196	followed them through their	54.6142
53	DCB_se3_ag4_m_02	54.6142	(pause 0.35)	54.9611
54	DCB_se3_ag4_m_02	54.9611	pro career.	55.6690
55	DCB_se3_ag4_m_02	55.6690	(pause 0.35)	56.0158
56	DCB_se3_ag4_m_02	56.0158	And that for me was some of the attraction to watching	59.5240
57	DCB_se3_ag4_m_02	59.5240	(pause 0.62)	60.1470
58	DCB_se3_ag4_m_02	60.1470	the	60.3806
59	DCB_se3_ag4_m_02	60.3806	(pause 0.35)	60.7275
60	DCB_se3_ag4_m_02	60.7275	pro	61.2796
61	DCB_se3_ag4_m_02	61.2796	(pause 0.54)	61.8176
62	DCB_se3_ag4_m_02	61.8176	basketball because	62.9219
63	DCB_se3_ag4_m_02	62.9219	(pause 0.45)	63.3750
64	DCB_se3_ag4_m_02	63.3750	there were people that I	64.4793
65	DCB_se3_ag4_m_02	64.4793	(pause 0.38)	64.8586
66	DCB_se3_ag4_m_02	64.8586	felt like I knew, certainly knew of,	66.5646
67	DCB_se3_ag4_m_02	66.5646	(pause 0.51)	67.0743
68	DCB_se3_ag4_m_02	67.0743	uh,	67.5840
