Line	Spkr	StTime	Content	EnTime
1	DCB_se1_ag3_m_01	0.5467	<ts> How long have you lived in DC?	1.8988
2	DCB_se1_ag4_m_02	2.6746	Approximately fifty something years.	4.4514
3	DCB_se1_ag3_m_01	4.9823	Fifty something years?	5.8389
4	DCB_se1_ag4_m_02	5.7610	Yeah.	6.0087
5	DCB_se1_ag3_m_01	6.9432	Can you tell me how DC was when you first	9.0325
6	DCB_se1_ag4_m_02	9.6515	[/Ooh/.]	10.0266
7	DCB_se1_ag3_m_01	9.7081	[moved here], and how did you-	10.9823
8	DCB_se1_ag3_m_01	11.3150	just tell me your life story. How did you end up- I mean, where are you from?	13.9413
9	DCB_se1_ag4_m_02	14.0687	Okay, I'm from- I was- I originally lived in the Northeast area, which was-	17.6973
10	DCB_se1_ag4_m_02	17.6973	(pause 0.24)	17.9380
11	DCB_se1_ag4_m_02	17.9380	It's C- now Capitol Hill but it wasn't Capitol Hill back then.	20.9108
12	DCB_se1_ag4_m_02	20.9108	(pause 0.96)	21.8709
13	DCB_se1_ag4_m_02	21.8709	And, uh,	22.4514
14	DCB_se1_ag4_m_02	22.4514	(pause 0.50)	22.9469
15	DCB_se1_ag4_m_02	22.9469	it was mostly blacks in that area,	24.7379
16	DCB_se1_ag4_m_02	24.7379	(pause 0.27)	25.0069
17	DCB_se1_ag4_m_02	25.0069	you know, except for certain parts of East Capitol Street or something like that. You know, it was a little mixed around Stanton Park	30.7146
18	DCB_se1_ag4_m_02	30.7146	(pause 0.71)	31.4245
19	DCB_se1_ag4_m_02	31.4245	and, uh, Latham Park.	32.9860
20	DCB_se1_ag4_m_02	32.9860	(pause 0.64)	33.6231
21	DCB_se1_ag4_m_02	33.6231	But it was mostly blacks in that area, you know, which has- which has changed greatly since then now.	38.3468
22	DCB_se1_ag4_m_02	38.3468	(pause 0.88)	39.2267
23	DCB_se1_ag4_m_02	39.2267	And, uh, houses were, uh, they were affordable there.	42.0795
24	DCB_se1_ag4_m_02	42.0795	(pause 0.28)	42.3610
25	DCB_se1_ag4_m_02	42.3610	And they- at- right- at- at this time they're-	44.6209
26	DCB_se1_ag4_m_02	44.6209	(pause 0.60)	45.2196
27	DCB_se1_ag4_m_02	45.2196	they're ex- extraordinary. It's like they tryna out- out price black people /there/.	48.8755
28	DCB_se1_ag4_m_02	48.8755	(pause 0.78)	49.6511
